鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
潭子區,房地(土地+建物)+車位,臺中市潭子區雅豐街７６巷２９弄２１號五樓,21.8,住,,,1140207,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850124,124.47999999999999,3,2,2,有,有,8400000,67481,坡道機械,0.0,0,,RPPNMLLLKHKGFHB67DA,79.8,1.74,10.32,有,00028
烏日區,土地,五張犁東段249地號,113.2,,鄉村區,乙種建築用地,1140206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3250000,28710,,0.0,0,,RPUNMLSJKHKGFIB78DA,0.0,0.0,0.0,無,00029
大里區,房地(土地+建物)+車位,臺中市大里區仁福街５０號四樓,21.09,住,,,1140212,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830608,116.7,3,2,2,有,有,7200000,61697,坡道機械,0.0,0,陽台外推；,RPPNMLLLKHKGFIB77DA,76.68,0.0,9.0,有,00030
太平區,房地(土地+建物)+車位,臺中市太平區育賢路３６６號二十樓之１,24.33,商,,,1140204,土地1建物1車位2,二十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060520,281.06,3,2,2,有,有,30080000,107023,坡道平面,51.6,0,,RPSNMLPJKHKGFJB38DA,126.55,4.77,22.01,有,00031
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段１２９號十樓之２,21.82,住,,,1140218,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131119,123.25,2,2,1,有,有,11750000,95335,坡道平面,41.22,0,,RPQPMLLLKHKGFJB18DA,48.61,0.0,5.51,有,00032
龍井區,土地,龍崗段821地號,3593.12,,,,1140214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,14180248,3946,,0.0,0,包含公共設施保留地用地；,RPRNMLRKKHKGFKB68DA,0.0,0.0,0.0,無,00033
外埔區,土地,永豐段111地號,1101.1,,一般農業區,農牧用地,1140211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8500000,7720,,0.0,0,,RPPNMLKLKHKGFEB37EA,0.0,0.0,0.0,無,00034
南區,房地(土地+建物),臺中市南區信義南街８１巷１號１２樓之２,16.77,住,,,1140216,土地3建物1車位0,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851005,92.78,3,2,2,有,有,7620000,82130,,0.0,0,,RPTNMLSKKHKGFAB97DA,66.03,0.0,4.62,有,
西區,房地(土地+建物),臺中市西區永安街６７號五樓之２,9.99,住,,,1140210,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711124,90.04,3,2,3,有,無,3000000,33319,,0.0,0,其他增建；,RPOOMLLLKHKGFAB96DA,74.33,0.0,2.51,無,
西區,房地(土地+建物),臺中市西區民生路１９７號三樓之６,4.36,商,,,1140218,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780515,37.71,1,0,1,有,有,3800000,100769,,0.0,0,,RPVOMLOLKHKGFAB97DA,27.2,0.12,3.56,有,00035
北屯區,房地(土地+建物),臺中市北屯區軍功路一段３８９號,17.28,住,,,1140210,土地1建物1車位0,全,四層,透天厝,住商用,ＲＣ造,0921211,34.01,6,2,5,有,無,3500000,102911,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSTMLKKKHKGFBB77DA,31.39,0.64,1.98,無,
北區,房地(土地+建物),臺中市北區梅川東路三段１０６號２樓之２,12.74,住,,,1140215,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780529,71.09,2,1,1,有,無,5820000,81868,,0.0,0,,RPPOMLRKKHKGFBB67DA,49.86,0.0,3.96,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區興安路二段３３３號十一樓之３,53.44,住,,,1140208,土地1建物1車位2,十一層，十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001212,289.92999999999995,4,3,3,有,有,24000000,82779,坡道平面,67.02,0,土地款18122477元，房屋款5877523元其他增建；,RPRQMLKLKHKGFBB47DA,136.7,0.0,17.34,有,
北屯區,房地(土地+建物),臺中市北屯區天津路四段３０５號１９樓之７,1.97,商,,,1140202,土地1建物1車位0,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840626,29.95,1,1,1,有,有,2820000,94157,,0.0,0,二等親買賣親友、員工、共有人或其他特殊關係間之交易；,RPRVMLOLKHKGFBB38DA,16.76,0.0,3.65,有,00036
西屯區,房地(土地+建物),臺中市西屯區福上巷龍欣一弄９號四樓之２,3.59,住,,,1140215,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781028,21.02,1,0,1,有,無,1580000,75167,,0.0,0,陽台外推；,RPVNMLSKKHKGFCB38DA,13.32,2.14,0.0,無,00037
南屯區,房地(土地+建物)+車位,臺中市南屯區大進街５３６之１２號十樓,6.98,住,,,1140206,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830616,69.67,3,2,2,有,有,2000000,28707,坡道機械,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLKLKHKGFCB37DA,46.84,1.59,5.77,有,00038
豐原區,土地,下南坑段1134-2地號,6778.0,,山坡地保育區,農牧用地,1140205,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3800000,561,,0.0,0,,RPPNMLNKKHKGFDB37DA,0.0,0.0,0.0,無,
神岡區,土地,豐工段972-1地號,330.58,農,,,1140214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,12100,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLLLKHKGFDB27DA,0.0,0.0,0.0,無,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區中央路二段２１９巷７５號十一樓之５,9.08,住,,,1140218,土地2建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131206,65.33,3,2,2,有,有,3680000,56329,坡道平面,33.08,0,親友、員工、共有人或其他特殊關係間之交易；,RPWQMLRKKHKGFFB98DA,33.03,0.0,2.25,有,00039
烏日區,土地,自治段967-4地號,2.11,,,,1140204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,116390,55161,,0.0,0,,RPWOMLNJKHKGFIB58DA,0.0,0.0,0.0,無,
霧峰區,土地,南勢西段558地號,140.15,,特定農業區,甲種建築用地,1140209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3270000,23332,,0.0,0,,RPSNMLNKKHKGFIB18DA,0.0,0.0,0.0,無,
霧峰區,房地(土地+建物),臺中市霧峰區民生路４１２巷９２號,23.41,,一般農業區,甲種建築用地,1140205,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690702,31.08,4,2,2,有,無,2500000,80438,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLOLKHKGFIB68DA,31.08,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區忠太東路１１９號５樓之１３,2.47,住,,,1140210,土地1建物1車位0,五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,29.83,1,1,1,有,有,2360000,79115,,0.0,0,,RPPNMLLLKHKGFBB17EA,15.95,0.0,2.34,有,
北屯區,土地,陳平段2494-6地號,1.0,住,,,1140218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,110000,0,,0.0,0,政府機關標讓售；,RPPNMLOLKHKGFBB47EA,0.0,0.0,0.0,無,
后里區,土地,新店東段537地號,2145.7,,特定農業區,農牧用地,1140218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9300000,4334,,0.0,0,,RPPNMLPLKHKGFDB77EA,0.0,0.0,0.0,無,
梧棲區,土地,下寮段557-1地號,8.28,住,,,1140212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,563868,68100,,0.0,0,政府機關標讓售；,RPPNMLPLKHKGFFB97EA,0.0,0.0,0.0,無,
西區,房地(土地+建物),臺中市西區五權八街１４３號７樓之８,5.48,住,,,1140209,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860311,31.51,1,2,1,有,有,3500000,111076,,0.0,0,,RPQOMLKKKHKGFAB96DA,17.93,0.0,2.87,有,00040
南區,房地(土地+建物),臺中市南區南平路３９號４樓之１７,2.52,商,,,1140211,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840510,28.630000000000003,1,0,1,有,有,2175000,75969,,0.0,0,,RPOPMLMKKHKGFAB07DA,15.72,0.0,3.85,有,
西區,房地(土地+建物),臺中市西區向上路一段２１９號五樓之３,2.22,商,,,1140210,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0661228,20.04,1,1,1,有,有,2100000,104790,,0.0,0,,RPVOMLSKKHKGFAB28DA,20.04,0.0,0.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區北屯路２１０號８樓之２９,6.84,商,,,1140207,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830208,74.12,1,2,1,有,有,5430000,73260,坡道平面,0.0,0,,RPXOMLRJKHKGFBB38DA,46.78,0.0,2.46,有,
豐原區,房地(土地+建物),臺中市豐原區新生北路２０６號五樓之８,5.57,商,,,1140215,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840313,47.230000000000004,1,0,1,有,有,3500000,74105,,0.0,0,,RPVNMLRKKHKGFDB38DA,29.62,0.0,5.65,有,
豐原區,建物,臺中市豐原區育仁路１９２號,0.0,,,,1140211,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0981109,120.65,2,3,3,有,無,2440000,20224,,0.0,0,建物坐落地號：育仁段774地號；親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLPLKHKGFDB67DA,113.8,0.0,6.84,無,
梧棲區,土地,南簡段1087-9地號,1.0,住,,,1140221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,64000,0,,0.0,0,,RPPNMLOLKHKGFFB77DA,0.0,0.0,0.0,無,00041
清水區,房地(土地+建物),臺中市清水區和平路２３３號,104.0,商,,,1140207,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1080130,276.68,4,3,5,有,無,11000000,39757,,0.0,0,,RPTNMLOLKHKGFFB18DA,267.3,0.0,9.38,無,
東勢區,土地,東勢段中嵙小段839地號,1588.5,,山坡地保育區,農牧用地,1140209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6000000,3777,,0.0,0,未登記建物；,RPQNMLQLKHKGFGB18DA,0.0,0.0,0.0,無,00042
大雅區,土地,六寶段582地號,9.9,,鄉村區,乙種建築用地,1140203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,30303,,0.0,0,,RPPNMLPLKHKGFHB08DA,0.0,0.0,0.0,無,
太平區,房地(土地+建物),臺中市太平區中山路一段２４５巷１８號三樓之５,2.74,,鄉村區,乙種建築用地,1140216,土地2建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880909,19.03,1,0,1,有,有,1550000,81450,,0.0,0,陽台外推；,RPQNMLKLKHKGFJB87DA,11.02,1.52,0.0,有,
太平區,土地,福隆段983地號,42.0,,鄉村區,乙種建築用地,1140210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1480000,35238,,0.0,0,,RPUNMLOLKHKGFJB68DA,0.0,0.0,0.0,無,
龍井區,土地,龍新段61地號,15.03,住,,,1140214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,33267,,0.0,0,,RPRNMLOKKHKGFKB38DA,0.0,0.0,0.0,無,
大肚區,土地,興和段1026地號,117.58,都市：其他:道路用地,,,1140217,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,6804,,0.0,0,包含公共設施保留地用地；,RPQNMLLLKHKGFKB08DA,0.0,0.0,0.0,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段１６０巷５之１號十二樓,24.75,住,,,1140210,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831221,152.04,3,2,2,有,有,12980000,85372,坡道平面,0.0,0,,RPVNMLTKKHKGFBB38DA,83.73,0.0,11.43,有,00043
北屯區,土地,環中段74地號,632.6,商,,,1140221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,240851000,380732,,0.0,0,政府機關標讓售；,RPQPMLQLKHKGFBB87DA,0.0,0.0,0.0,無,
南屯區,房地(土地+建物)+車位,臺中市南屯區大業路１７７號十一樓之３,15.0,住,,,1140210,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800206,205.08,3,2,2,有,有,18680000,91086,坡道平面,0.0,0,,RPQPMLKLKHKGFCB37DA,155.74,1.0,15.42,有,00044
西屯區,房地(土地+建物),臺中市西屯區褔聯街１５巷９號八樓之１２,3.84,住,,,1140213,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830908,21.61,1,1,1,有,有,1540000,71263,,0.0,0,,RPUPMLQLKHKGFCB38DA,12.58,0.0,1.35,有,
豐原區,房地(土地+建物),臺中市豐原區三村路合作新村２２巷１６弄９號,46.0,住,,,1140203,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0490131,42.26,2,2,1,有,無,4480000,106010,,0.0,0,其他增建；,RPPNMLOJKHKGFDB37DA,42.26,0.0,0.0,無,
豐原區,土地,聯合段900-10地號,243.69,都市：其他:農業區,,,1140207,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3230000,13255,,0.0,0,,RPRNMLRJKHKGFDB87DA,0.0,0.0,0.0,無,
后里區,土地,眉山西段223地號,127.45,農,,,1140211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1156500,9074,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTQMLLKKHKGFDB87DA,0.0,0.0,0.0,無,
豐原區,房地(土地+建物),臺中市豐原區中正路６９５巷１４號九樓之３,10.24,住,,,1140214,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820208,99.96000000000001,3,2,2,有,有,6000000,60024,,0.0,0,,RPUNMLRKKHKGFDB28DA,72.62,0.0,7.56,有,00045
豐原區,房地(土地+建物),臺中市豐原區圓環東路６５７號,11.1,商,,,1140214,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0760222,42.1,6,3,4,有,無,1850000,43943,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLQLKHKGFDB08DA,41.19,0.0,0.91,無,00046
新社區,土地,水底寮段上水底寮小段426-28地號,2593.0,,山坡地保育區,農牧用地,1140205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3050000,1176,,0.0,0,,RPRNMLLKKHKGFGB67DA,0.0,0.0,0.0,無,
新社區,土地,水底寮段上水底寮小段426-29地號,2536.0,,山坡地保育區,農牧用地,1140217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2888000,1139,,0.0,0,,RPVNMLOLKHKGFGB48DA,0.0,0.0,0.0,無,
大雅區,房地(土地+建物),臺中市大雅區文化路１００巷３５號,63.11,住,,,1140205,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0680119,29.62,3,1,1,有,無,5000000,168805,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLPLKHKGFHB58DA,29.62,0.0,0.0,無,
大雅區,房地(土地+建物),臺中市大雅區通山路１１之１號,67.35,農,,,1140210,土地1建物1車位0,全,二層,透天厝,農業用,加強磚造,0791203,3.49,4,2,4,有,無,1600000,458453,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；農作物；農業設施；,RPWNMLPLKHKGFHB78DA,3.49,0.0,0.0,無,
大里區,車位,中湖路１３０巷１２弄１號等共１３１戶（公共設施）,1.09,住,,,1140218,土地1建物0車位1,,,其他,,,,0.0,0,0,0,無,有,560000,,坡道機械,7.02,560000,僅車位交易；,RPTOMLTKKHKGFIB98DA,0.0,0.0,0.0,有,00047
北區,房地(土地+建物),臺中市北區育強街１３３之３號,25.45,住,,,1140213,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710916,101.92,3,1,2,有,無,6300000,61813,,0.0,0,,RPSNMLRLKHKGFBB08EA,89.6,0.0,12.32,無,
中區,房地(土地+建物),臺中市中區綠川東街３２號二樓之１,6.69,商,,,1140219,土地3建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0670306,62.19,0,0,0,無,有,1500000,24120,,0.0,0,綠川東街32號買賣價金新台幣24萬元正。 綠川東街32號地下一層買賣價金新台幣16萬元正。綠川東街32號2樓之1買賣價金新台幣110萬元正。含租約；,RPPNMLQLKHKGFAB47DA,62.19,0.0,0.0,有,00048
東區,房地(土地+建物),臺中市東區天乙街１５０－２號,132.0,住,,,1140219,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0880202,178.65,6,2,3,有,無,5000000,27988,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXPMLQLKHKGFAB48DA,161.35,3.26,14.04,無,
南屯區,土地,山子腳段295地號,165.3,工,,,1140221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5750373,34787,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRPMLKLKHKGFCB47DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物),臺中市西屯區至善路１２１巷６號九樓之１５,7.66,住,,,1140206,土地1建物2車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821014,64.94,2,0,2,有,有,5200000,80074,,0.0,0,,RPSNMLQLKHKGFCB97DA,38.72,0.0,6.6,有,00049
南屯區,土地,昌明段139地號,805.01,住,,,1140221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,215000100,267078,,0.0,0,政府機關標讓售；,RPWNMLRLKHKGFCB48DA,0.0,0.0,0.0,無,
清水區,土地,海濱段1472地號,76.0,,,,1140220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,5263,,0.0,0,包含公共設施保留地用地；,RPORMLQLKHKGFFB28DA,0.0,0.0,0.0,無,
沙鹿區,土地,大學段1279地號,17.54,都市：其他:道路用地,,,1140221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,250000,14253,,0.0,0,包含公共設施保留地用地；,RPQNMLRLKHKGFFB18DA,0.0,0.0,0.0,無,00050
梧棲區,房地(土地+建物),臺中市梧棲區梧北路５１巷１５號,60.0,住,,,1140214,土地1建物1車位0,全,一層,透天厝,住家用,土角磚造,0540201,55.76,0,0,0,無,無,1400000,25108,,0.0,0,,RPTOMLRLKHKGFFB58DA,55.76,0.0,0.0,無,
清水區,土地,海濱段2182-12地號,112.0,住,,,1140215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5082000,45375,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLNJLHKGFFB28DA,0.0,0.0,0.0,無,
清水區,土地,海濱段2182-8地號,140.0,住,,,1140215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6352500,45375,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLNJLHKGFFB38DA,0.0,0.0,0.0,無,
東勢區,土地,仙師段77-3地號,20.08,住,,,1140217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,715476,35631,,0.0,0,,RPPNMLOJLHKGFGB77DA,0.0,0.0,0.0,無,
東勢區,土地,仙師段77-4地號,20.42,住,,,1140217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,715739,35051,,0.0,0,未登記建物；,RPQNMLOJLHKGFGB87DA,0.0,0.0,0.0,無,
潭子區,房地(土地+建物),臺中市潭子區興華一路４８５號七樓,19.97,住,,,1140203,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850924,120.69,3,2,2,有,有,7000000,58000,,0.0,0,陽台外推；,RPXNMLPLKHKGFHB88DA,69.59,2.5,8.56,有,
烏日區,土地,溪南西段1353地號,1452.0,,特定農業區,農牧用地,1140216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19500000,13430,,0.0,0,急買急賣；,RPPNMLRKKHKGFIB28DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物)+車位,臺中市大里區大明路４８６號十九樓,6.71,商,,,1140220,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031022,98.72,2,1,1,有,有,3250000,32921,坡道機械,9.59,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLPLKHKGFIB38DA,50.33,1.57,6.8,有,
