鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
龍井區,房地(土地+建物),臺中市龍井區新興路２９號五樓之３７,5.08,,鄉村區,乙種建築用地,1140509,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770801,20.67,1,0,1,有,無,1200000,58055,,0.0,0,,RPUNMLTKNHKGFKB86DA,13.94,0.0,1.23,無,00033
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道三段３９９號二十四樓之１,24.12,都市：其他:第六種新市政中心專用區,,,1140506,土地1建物1車位3,二十四層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050127,418.89,0,0,0,無,有,60500000,144429,坡道平面,49.53,0,,RPQNMLTKNHKGFCB38EA,208.47,6.97,30.35,有,
西區,房地(土地+建物),臺中市西區大業路２５號９樓之７,5.33,住,,,1140510,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850829,48.17,1,1,1,有,有,4900000,101723,,0.0,0,陽台外推；其他增建；,RPRONLMKNHKGFAB67DA,26.88,0.0,4.63,有,00034
南區,房地(土地+建物),臺中市南區崇倫街６７號２樓,19.83,住,,,1140513,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840501,117.17,3,2,2,有,有,9500000,81079,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLNKNHKGFAB97DA,75.78,4.42,9.42,有,
南區,土地,樹子腳段1207-10地號,7.5,商,,,1140510,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,60000,,0.0,0,,RPWNMLMLNHKGFAB08DA,0.0,0.0,0.0,無,
北屯區,房地(土地+建物),臺中市北屯區軍福十七路２６號,176.03,住,,,1140504,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1000713,556.02,23,0,23,有,無,53990000,97101,,0.0,0,其他增建；,RPXNMLSJNHKGFBB68DA,510.86,7.31,37.85,有,
北屯區,土地,建功段707地號,23.0,住,,,1140508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5500000,239130,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPTPMLTKNHKGFBB68DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區瑞祥街７３號,62.0,住,,,1140505,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0680413,126.36,6,2,4,有,無,15280000,120924,,0.0,0,頂樓加蓋；其他增建；,RPSOMLLLNHKGFBB77DA,126.36,0.0,0.0,無,
南屯區,土地,寶山段773-35地號,3.0,住,,,1140513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,100000,,0.0,0,,RPQNMLQKNHKGFCB97DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物),臺中市西屯區福上巷龍欣一弄９號三樓之１,3.72,住,,,1140510,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781028,20.93,1,0,1,有,無,1600000,76445,,0.0,0,其他增建；,RPQOMLTKNHKGFCB38DA,14.1,0.34,0.84,無,
豐原區,土地,博愛段414地號,151.5,住,,,1140510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15000000,99010,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLMKNHKGFDB57DA,0.0,0.0,0.0,無,
外埔區,土地,新城段137地號,53.13,,鄉村區,乙種建築用地,1140519,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,47054,,0.0,0,未登記建物；,RPRNMLNLNHKGFEB08DA,0.0,0.0,0.0,無,
梧棲區,房地(土地+建物),臺中市梧棲區中央路二段３０１之４號,76.0,住,,,1140521,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造、水泥平頂、磨石地床,0630619,87.36,3,1,2,有,無,6500000,74405,,0.0,0,,RPQNMLLLNHKGFFB87DA,87.36,0.0,0.0,無,
沙鹿區,土地,興仁段617地號,5.31,住,,,1140513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,320000,60264,,0.0,0,,RPXOMLMLNHKGFFB78DA,0.0,0.0,0.0,無,
清水區,土地,朝天段782地號,390.61,農,,,1140506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3400000,8704,,0.0,0,總價內含地上未登記樓房之價格。親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPRNMLNLNHKGFFB18DA,0.0,0.0,0.0,無,
清水區,土地,三田段1820-1地號,475.5,農,,,1140512,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,4206,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLNLNHKGFFB28DA,0.0,0.0,0.0,無,
潭子區,土地,興龍段583地號,9.94,,山坡地保育區,農牧用地,1140513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,69000,6942,,0.0,0,,RPPNMLKLNHKGFHB87DA,0.0,0.0,0.0,無,00035
大里區,土地,健民段629地號,67.86,,鄉村區,乙種建築用地,1140513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1441554,21243,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPXNMLNKNHKGFIB98DA,0.0,0.0,0.0,無,
梧棲區,土地,忠孝段515地號,77.76,住,,,1140521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5880300,75621,,0.0,0,,RPPNMLQLNHKGFFB38EA,0.0,0.0,0.0,無,00001
北屯區,房地(土地+建物),臺中市北屯區昌平路二段５０之６巷１３號八樓之４,4.41,商,,,1140512,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801228,31.72,1,0,1,有,有,2500000,78815,,0.0,0,,RPRPMLNKNHKGFBB87DA,19.08,0.0,0.0,有,00037
北屯區,房地(土地+建物),臺中市北屯區松竹路二段３０６巷４６弄２４號,88.0,住,,,1140505,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690204,109.31,5,3,3,有,無,8000000,73186,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLKLNHKGFBB77DA,109.31,0.0,0.0,無,
西屯區,房地(土地+建物)+車位,臺中市西屯區工業區一路９８巷７弄５０號二樓之５,19.09,住,,,1140508,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830729,118.28999999999999,3,2,2,有,有,5500000,46496,坡道機械,0.0,0,,RPROMLNLNHKGFCB97DA,71.71,12.29,8.86,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區新站三路２５號九樓之３,21.04,住,,,1140505,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,160.51,3,2,2,有,有,13820000,86101,坡道平面,31.71,0,,RPPPMLOKNHKGFFB18DA,77.29,0.0,7.85,有,00038
梧棲區,土地,民族段143-3地號,310.0,農,,,1140520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8725350,28146,,0.0,0,,RPRNMLTKNHKGFFB68DA,0.0,0.0,0.0,無,00039
大里區,房地(土地+建物),臺中市大里區美群路２５號,8.42,,鄉村區,乙種建築用地,1140505,土地1建物1車位0,全,三層,透天厝,住商用,架構造,0700214,16.86,5,3,3,有,無,1500000,88968,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLOKNHKGFIB68DA,16.86,0.0,0.0,無,00040
龍井區,房地(土地+建物),臺中市龍井區遠東街３７之７號四樓,10.73,住,,,1140506,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840912,27.58,1,1,1,有,無,2400000,87020,,0.0,0,,RPRNMLNLNHKGFKB68DA,19.88,0.0,1.64,無,00041
北屯區,土地,陳平段1562-27地號,30.0,住,,,1140505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5200000,173333,,0.0,0,政府機關標讓售；,RPPNMLNLNHKGFBB67EA,0.0,0.0,0.0,無,
南屯區,土地,昌明段145地號,292.86,住,,,1140516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,56828880,194048,,0.0,0,政府機關標讓售；,RPPNMLNLNHKGFCB77EA,0.0,0.0,0.0,無,
沙鹿區,土地,明秀段1426地號,3.49,住,,,1140513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,316892,90800,,0.0,0,政府機關標讓售；,RPPNMLMLNHKGFFB97EA,0.0,0.0,0.0,無,
石岡區,土地,新長庚段871地號,4.64,住,,,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,168000,36207,,0.0,0,政府機關標讓售；,RPPNMLQLNHKGFGB48EA,0.0,0.0,0.0,無,
西區,房地(土地+建物),臺中市西區三民路一段３９巷３弄９號４樓之７,3.85,商,,,1140509,土地3建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830504,39.08,1,1,1,有,有,2500000,63971,,0.0,0,陽台外推；,RPQNMLQKNHKGFAB77DA,21.34,0.0,4.32,有,
西區,房地(土地+建物),臺中市西區精明一街５５號２樓之１,26.36,住,,,1140502,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780125,168.94,3,2,2,有,無,9360000,55404,,0.0,0,二親等間買賣親友、員工、共有人或其他特殊關係間之交易；,RPRPMLMLNHKGFAB77DA,126.69,0.0,21.36,有,
東區,房地(土地+建物),臺中市東區建功街１３０號,119.0,住,,,1140519,土地1建物1車位0,全,一層,透天厝,工業用,鐵筋加強磚造,0570402,57.38,0,0,0,無,無,13500000,235274,,0.0,0,,RPTOMLNLNHKGFAB97DA,57.38,0.0,0.0,無,
西區,房地(土地+建物),臺中市西區民生北路１２０號４樓,24.96,住,,,1140502,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0671017,98.9,3,2,2,有,無,7500000,75834,,0.0,0,陽台外推；,RPVNMLQLNHKGFAB38DA,98.9,0.0,0.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路６１７號,41.89,住,,,1140509,土地1建物1車位1,一層，二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091117,327.42,0,0,0,無,有,50000000,152709,坡道平面,36.2,0,夾層；,RPVNMLOKNHKGFBB18DA,209.74,0.0,0.0,有,00042
西屯區,土地,廣昌段1112-1地號,3.7,住,,,1140509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,200000,54054,,0.0,0,包含公共設施保留地用地；,RPSNMLKLNHKGFCB67DA,0.0,0.0,0.0,無,
南屯區,房地(土地+建物)+車位,臺中市南屯區豐富路１９９號十三樓之１０,35.59,商,,,1140505,土地1建物1車位3,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980330,342.87,4,2,2,有,有,46880000,136728,坡道平面,86.72,0,,RPUPMLMLNHKGFCB28DA,149.83,4.82,24.42,有,
梧棲區,土地,民族段143-3地號,30.0,農,,,1140520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,16667,,0.0,0,,RPTNMLTKNHKGFFB88DA,0.0,0.0,0.0,無,00039
清水區,土地,市鎮北段10地號,65.18,商,,,1140505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,38355,,0.0,0,1.買方繳納增值稅新台幣64661元整。2.共有人間買賣。,RPROMLMLNHKGFFB18DA,0.0,0.0,0.0,無,
沙鹿區,土地,東晉段698地號,5.36,住,,,1140501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,486000,90672,,0.0,0,,RPQNMLOLNHKGFFB18DA,0.0,0.0,0.0,無,00044
沙鹿區,土地,成衣段1464地號,6.64,住,,,1140506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,90361,,0.0,0,,RPPNMLRLNHKGFFB38DA,0.0,0.0,0.0,無,
大雅區,土地,花眉庄段764地號,6.83,農,,,1140516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,160000,23426,,0.0,0,,RPRNMLQLNHKGFHB68DA,0.0,0.0,0.0,無,00045
大雅區,土地,花眉庄段764地號,6.83,農,,,1140522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,160000,23426,,0.0,0,,RPTNMLQLNHKGFHB88DA,0.0,0.0,0.0,無,00045
龍井區,土地,中山段47地號,1125.0,農,,,1140507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11598927,10310,,0.0,0,農作物；,RPWNMLOKNHKGFKB56DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區榮華街１５巷１之２號,25.93,住,,,1140515,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680326,67.74,3,1,2,有,無,4800000,70859,,0.0,0,,RPPNMLQLNHKGFBB97EA,67.74,0.0,0.0,無,
南區,車位,工學一街１６９號地下一層等公共設施,3.23,住,,,1140512,土地1建物0車位1,,,其他,,,,0.0,0,0,0,無,有,1500000,,坡道平面,29.69,1500000,僅車位交易；,RPXNMLQLNHKGFAB58DA,0.0,0.0,0.0,有,00047
西區,車位,大同街１８５號等公共設施,2.33,住,,,1140521,土地1建物0車位1,,,其他,,,,0.0,0,0,0,無,有,2000000,,坡道平面,23.14,2000000,僅車位交易；,RPOOMLRLNHKGFAB87DA,0.0,0.0,0.0,無,
北區,土地,賴厝段108-42地號,131.0,住,,,1140509,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7722500,58950,,0.0,0,,RPOOMLQLNHKGFBB87DA,0.0,0.0,0.0,無,00048
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路三段宏福三巷９號十一樓之６,18.18,住,,,1140505,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820512,226.33,4,2,2,有,有,14700000,64949,坡道平面,0.0,0,,RPSNMLRJNHKGFCB18DA,166.51,1.96,12.67,有,
西屯區,房地(土地+建物),臺中市西屯區福聯街１５巷９號十樓之３,4.61,住,,,1140515,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830908,25.080000000000002,1,0,1,有,有,1780000,70973,,0.0,0,,RPPOMLQKNHKGFCB97DA,14.68,0.0,1.69,有,00049
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南五路一段３２１號五樓之６,35.48,商,,,1140513,土地1建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880423,245.01999999999998,4,2,2,有,有,23000000,93870,坡道平面,56.33,0,,RPQPMLNLNHKGFCB97DA,123.48,2.6,11.46,有,
西屯區,建物,臺中市西屯區安和路１４之１號,0.0,,,,1140508,土地0建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0871020,156.77,4,2,3,有,無,2000000,12758,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPQMLQLNHKGFCB28DA,152.69,0.0,4.08,無,
西屯區,建物,臺中市西屯區安和路１４之２號,0.0,,,,1140508,土地0建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0871020,156.77,0,0,0,無,無,2000000,12758,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRQMLQLNHKGFCB48DA,152.69,0.0,4.08,無,
大安區,土地,安港段454地號,58.29,,鄉村區,乙種建築用地,1140519,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,10293,,0.0,0,,RPSNMLTKNHKGFEB68DA,0.0,0.0,0.0,無,00050
沙鹿區,土地,犁份東段745地號,6261.88,都市：其他:保護區,,,1140520,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,50000000,7985,,0.0,0,,RPOPMLKLNHKGFFB77DA,0.0,0.0,0.0,無,
沙鹿區,土地,保成段1440地號,228.36,住,,,1140502,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13816000,60501,,0.0,0,,RPPNMLQLNHKGFFB28DA,0.0,0.0,0.0,無,
新社區,土地,新七分段1330地號,280.08,,山坡地保育區,農牧用地,1140512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,880000,3142,,0.0,0,未登記建物；,RPTNMLTKNHKGFGB98DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物)+車位,臺中市大里區新仁路一段２１７巷４０號八樓,24.46,,鄉村區,乙種建築用地,1140509,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870914,95.62,3,1,1,有,有,7750000,81050,坡道機械,0.0,0,,RPUNMLTKNHKGFIB66DA,58.52,0.0,6.03,有,00051
霧峰區,房地(土地+建物),臺中市霧峰區北岸路８０之６號,108.19,,特定農業區,甲種建築用地,1140516,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840110,159.7,3,2,3,有,無,5500000,34440,,0.0,0,其他增建；,RPPNMLKLNHKGFIB97DA,146.43,0.0,13.27,無,
太平區,土地,欣欣段564地號,7.0,,,,1140519,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,200000,28571,,0.0,0,包含公共設施保留地用地；,RPPQMLQLNHKGFJB98DA,0.0,0.0,0.0,無,00052
大肚區,土地,追分段202地號,105.22,,特定農業區,水利用地,1140503,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,357748,3400,,0.0,0,未登記建物；,RPPNMLRLNHKGFKB88DA,0.0,0.0,0.0,無,00053
南區,土地,大慶段198地號,993.41,住,,,1140519,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,165879312,166980,,0.0,0,政府機關標讓售；,RPRNMLQLNHKGFAB08EA,0.0,0.0,0.0,無,
南區,土地,大慶段280地號,211.59,住,,,1140523,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,38100000,180065,,0.0,0,政府機關標讓售；,RPPNMLRLNHKGFAB97EA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物),臺中市西屯區西安街１９５號,114.0,住,,,1140506,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0680503,231.66,8,1,9,有,無,30500000,131658,,0.0,0,本房屋有發生事故，有非自然死亡情事。未登記建物；,RPQNMLRLNHKGFCB28EA,231.66,0.0,0.0,無,
大安區,土地,安劃段101地號,82.0,,特定農業區,甲種建築用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2600000,31707,,0.0,0,未登記建物；,RPPNMLSLNHKGFEB48EA,0.0,0.0,0.0,無,
大安區,土地,安劃段101-2地號,82.0,,特定農業區,甲種建築用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2600000,31707,,0.0,0,未登記建物；,RPQNMLSLNHKGFEB58EA,0.0,0.0,0.0,無,
清水區,房地(土地+建物),臺中市清水區中興街９１號,56.68,住,,,1140508,土地2建物1車位0,二層,六層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671123,115.21,0,0,0,有,無,3000000,26039,,0.0,0,本案建物經專業公會檢查評估為建物塌陷，各樓層有結構安全問題，自114年5月5日起執行停止使用封閉處分，詳如臺中市政府都市發展局發文字號:中市都管字1140096502號函。瑕疵物件；,RPQNMLQLNHKGFFB48EA,115.22,0.0,0.0,無,
清水區,土地,榔段1075-2地號,61.44,,,,1140512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1010210,16442,,0.0,0,含仲介費20000元；其他 雜:6000元；,RPPNMLRLNHKGFFB48EA,0.0,0.0,0.0,無,00054
新社區,土地,大南段大南小段203-256地號,76.0,,鄉村區,乙種建築用地,1140516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2300000,30263,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRLNHKGFGB58EA,0.0,0.0,0.0,無,
大里區,房地(土地+建物),臺中市大里區中興路一段２巷１５１號,42.67,,鄉村區,乙種建築用地,1140510,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690124,54.77,4,1,2,有,無,5500000,100420,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPPNMLRLNHKGFIB78EA,54.77,0.0,0.0,無,
大里區,土地,東榮段919地號,298.39,住,,,1140508,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,22600000,75740,,0.0,0,,RPQNMLRLNHKGFIB88EA,0.0,0.0,0.0,無,
南區,土地,下橋子頭段518地號,165.1,住,,,1140501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,30960000,187523,,0.0,0,,RPPNMLMJNHKGFAB17DA,0.0,0.0,0.0,無,
南區,房地(土地+建物),臺中市南區復興路三段１８１號四樓之一,29.14,商,,,1140509,土地2建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001110,184.01,4,2,2,有,有,14850000,80702,,0.0,0,陽台外推；,RPTNMLKLNHKGFAB57DA,107.7,6.82,10.94,有,
中區,車位,柳川西路三段３５號等公共設施,3.57,商,,,1140516,土地1建物0車位1,,,其他,,,,0.0,0,0,0,無,有,1750000,,坡道平面,30.26,1750000,僅車位交易；,RPPNMLLLNHKGFAB27DA,0.0,0.0,0.0,有,00055
東區,土地,東勢子段34-142地號,7.44,住,,,1140511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,920000,123656,,0.0,0,,RPPOMLRLNHKGFAB97DA,0.0,0.0,0.0,無,00056
東區,房地(土地+建物)+車位,臺中市東區十甲路４１５號８樓之３,12.37,住,,,1140510,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830702,91.23,3,2,2,有,有,7500000,82210,坡道機械,0.0,0,,RPROMLRLNHKGFAB18DA,64.36,0.0,7.43,有,
北屯區,房地(土地+建物),臺中市北屯區九龍街９９號９樓之２,15.55,商,,,1140505,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880430,119.92,3,2,2,有,有,8600000,71714,,0.0,0,,RPSNMLQJNHKGFBB97DA,80.33,2.17,10.31,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路三段６７０號十二樓之２,16.9,商,,,1140511,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070914,176.47,4,2,2,有,有,23500000,145015,坡道平面,26.83,1800000,,RPPNMLLKNHKGFBB27DA,90.8,0.0,10.79,有,00057
