標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
知本台九線都計農地,台東縣臺東市建興段,,土地,2001.18,,,0樓/0樓,無車位,3,PB03849GH,2025-09-30 16:59:00
車站三角窗別墅,台東縣臺東市國泰路,5.5年,別墅/透天,49.61,46.27,5房2廳6衛,1-3樓/3樓,無車位,1,PB03995GH,2025-09-30 16:59:00
市區全新整理9套房A透93,台東縣臺東市市區,40.0年,別墅/透天,40.11,40.11,9房9衛,1-2樓/2樓,無車位,1,PB04048GH,2025-09-30 16:59:00
豐田平房,台東縣臺東市中興路四段,49.7年,別墅/透天,20,20,2房2廳1衛,1樓/1樓,無車位,338,PB04206GH,2025-09-30 16:59:00
新站岩灣路別墅,台東縣臺東市岩灣路,28.6年,別墅/透天,50.03,49.28,3房2廳3衛,1-3樓/3樓,無車位,788,PB04309GH,2025-09-30 16:59:00
知本溫泉區農地大面寬臨溫泉路旁,台東縣卑南鄉建樂段,,土地,2848.45,,,0樓/0樓,無車位,9,GS132900HB,2025-09-30 16:59:00
店76 川流不息金店住,台東縣臺東市更生路,47.2年,店面,33.94,33.94,2房1廳2衛,1-2樓/2樓,無車位,1,PS113121HB,2025-09-30 16:59:00
C227康樂百香溫室+廠房,台東縣臺東市山西路二段,5.1年,廠房,1225.1,1225.1,1房1廳1衛,1樓/1樓,無車位,3,PS116506HB,2025-09-30 16:59:00
D181蛋黃區鈔賺錢店住,台東縣臺東市正氣路,32.1年,別墅/透天,180.51,178.52,5房6廳5.5衛,-1-5樓/0樓,無車位,4,PS116973HB,2025-09-30 16:59:00
F293綠島旭日東升建地Ｄ【專,台東縣綠島鄉公館,,土地,458.41,,,0樓/0樓,無車位,3,PS117319HB,2025-09-30 16:59:00
別140 隱居關山農舍,台東縣關山鎮山富,8.9年,別墅/透天,59.39,59.39,8房1廳8衛,1樓/0樓,無車位,2,PS121234HB,2025-09-30 16:59:00
J514成功鎮橘子山2分農地,台東縣成功鎮新港段新港小段,,土地,828.85,,,0樓/0樓,無車位,207,PS122597HB,2025-09-30 16:59:00
農283 馬亨亨都內農地B,台東縣臺東市南榮段,,土地,786.5,,,0樓/0樓,無車位,1,PS123377HB,2025-09-30 16:59:00
K38-親海第一景小屋,台東縣成功鎮和平路,25.0年,土地,604.4,,,1樓/1樓,無車位,980,1884667CT,2025-09-30 16:59:00
大武平坦悠遊農地,台東縣大武鄉太湖路,,土地,3236.23,,,0樓/0樓,無車位,1,PB03241GH,2025-09-30 16:59:00
市中心商辦大樓,台東縣臺東市四維路三段,29.8年,辦公,53.6,39.99,2房1廳2衛,15樓/16樓,無車位,730,PB03803GH,2025-09-30 16:59:00
光榮街△店面含車位A店145,台東縣臺東市市區,7.5年,店面,44.1,24.99,1廳1衛,1樓/9樓,無車位,998,PB03810GH,2025-09-30 16:59:00
開發隊2分農地,台東縣臺東市知本段,,土地,687.89,,,0樓/0樓,無車位,393,PB03950GH,2025-09-30 16:59:00
卑南商業區店住A,台東縣臺東市更生北路,1.3年,店面,15.97,13.12,1房2廳2衛,1樓/5樓,無車位,780,PB03992GH,2025-09-30 16:59:00
紅葉原保地A,台東縣延平鄉紅葉段,,土地,3130.57,,,0樓/0樓,無車位,800,PB04139GH,2025-09-30 16:59:08
G364近省道2.5分農地,台東縣臺東市豐原街,,土地,779.75,,,0樓/0樓,無車位,498,PS111049HB,2025-09-30 16:59:08
D197市中心輕齡電梯店住,台東縣臺東市傳廣路,3.1年,別墅/透天,71.05,71.05,8房2廳9衛,1-4樓/0樓,無車位,3,PS118912HB,2025-09-30 16:59:08
J501北都歷農地,台東縣成功鎮北都歷段,,土地,1486.09,,,0樓/0樓,無車位,900,PS119507HB,2025-09-30 16:59:08
市區公園旁好停車透天,台東縣臺東市區,43.9年,別墅/透天,65.95,65.95,7房2廳3衛,-1-3樓/3樓,無車位,1,PS121266HB,2025-09-30 16:59:08
南一街2房華廈,台東縣臺東市區,5.2年,華廈,22.95,15.74,2房2廳1衛,5樓/5樓,無車位,660,PS122821HB,2025-09-30 16:59:08
輕屋齡大地坪店住,台東縣臺東市區,10.9年,店面,77.64,71.08,4房2廳5衛,1-3樓/3樓,無車位,1,PS123138HB,2025-09-30 16:59:08
5000坪海景農地,台東縣卑南鄉富山段,,土地,5105.21,,,0樓/0樓,無車位,5,LB05027GH,2025-09-30 16:59:08
美濃水電齊全農地,台東縣卑南鄉美濃段,,土地,5188.57,,,0樓/0樓,無車位,2,LB06722GH,2025-09-30 16:59:08
知本清新生活宅B,台東縣臺東市雲南路,21.0年,別墅/透天,53.11,44.22,4房2廳3衛,1-3樓/3樓,無車位,730,LS87722HB,2025-09-30 16:59:08
豐榮靜巷溫馨透天A透66,台東縣臺東市市區,44.8年,別墅/透天,30.03,30.03,4房2廳2衛,1-2樓/2樓,無車位,798,PB03291GH,2025-09-30 16:59:08
豐原恰恰好農地,台東縣臺東市大豐,,土地,779.75,,,0樓/0樓,無車位,498,PB03436GH,2025-09-30 16:59:08
新站典雅別墅,台東縣臺東市常德,13.0年,別墅/透天,69.49,66.71,5房2廳4衛,3樓/0樓,無車位,1,PB03652GH,2025-09-30 16:59:08
豐田都計面寬農地,台東縣臺東市永豐段,,土地,1512.5,,,0樓/0樓,無車位,1,PB03947GH,2025-09-30 16:59:08
近比西里岸農地,台東縣成功鎮新美山段,,土地,468.8,,,0樓/0樓,無車位,222,PB04213GH,2025-09-30 16:59:08
知本都內小農地2,台東縣臺東市建華段,,土地,342.68,,,0樓/0樓,無車位,358,PB04241GH,2025-09-30 16:59:08
B148貴陽整新平房,台東縣臺東市貴陽路,52.1年,別墅/透天,18.37,18.37,3房2廳1衛,1樓/1樓,無車位,598,PS112721HB,2025-09-30 16:59:08
C266卑南商圈溫馨車墅,台東縣臺東市永安街,28.2年,別墅/透天,68.93,60.44,5房2廳4衛,1-3樓/0樓,無車位,1,PS123063HB,2025-09-30 16:59:08
B101-八邊迦南美地旁農地,台東縣成功鎮八邊路,,土地,676.09,,,0樓/0樓,無車位,1,1884717CT,2025-09-30 16:59:08
景美山海富農地,台東縣卑南鄉杉原,,土地,3254.5,,,0樓/0樓,無車位,3,LS91811HB,2025-09-30 16:59:08
富岡平坦農地A,台東縣臺東市富岡南段,,土地,1252.27,,,0樓/0樓,無車位,686,PB03368GH,2025-09-30 16:59:17
知本三路森活地,台東縣臺東市建和段,,土地,1963.86,,,0樓/0樓,無車位,736,PB03584GH,2025-09-30 16:59:17
更生路好店住,台東縣臺東市更生路,47.2年,店面,33.94,33.94,2房1廳2衛,1-2樓/0樓,無車位,1,PB03817GH,2025-09-30 16:59:17
富岡正省道店住,台東縣臺東市吉林路二段,44.2年,店面,16.27,16.27,4房2廳3衛,1樓/1樓,無車位,780,PB04163GH,2025-09-30 16:59:17
中華路面寬店面,台東縣臺東市中華路一段,54.6年,店面,59.91,59.91,4房1廳3衛,1-2樓/2樓,無車位,4,PB04201GH,2025-09-30 16:59:17
近台東棒球村都內農地,台東縣臺東市南榮段,,土地,1774.46,,,0樓/0樓,無車位,2,KS179120HB,2025-09-30 16:59:17
20米路獨棟建地 106,台東縣臺東市中興路三段,,土地,71.56,,,0樓/0樓,無車位,1,LS118236HB,2025-09-30 16:59:17
G316新園有機農地,台東縣臺東市新園段,,土地,1989.54,,,0樓/0樓,無車位,898,PS114207HB,2025-09-30 16:59:17
D195市中心店面,台東縣臺東市更生路,43.1年,店面,32.96,30.1,1房1廳1衛,-1-1樓/0樓,無車位,1,PS118683HB,2025-09-30 16:59:17
【專任】知本溼地捷地爾農地,台東縣臺東市區,,土地,1593.15,,,0樓/0樓,無車位,750,PS120354HB,2025-09-30 16:59:17
仁八街別墅,台東縣臺東市區,41.0年,別墅/透天,37.14,37.14,5房3廳3衛,1-2樓/0樓,其他,880,PS122708HB,2025-09-30 16:59:17
B48-成功近郊小農地,台東縣成功鎮基翬路,,土地,447.7,,,0樓/0樓,無車位,298,1926147CT,2025-09-30 16:59:17
快速道路都內農地,台東縣臺東市永清段,,土地,1754.68,,,0樓/0樓,無車位,2,PB02660GH,2025-09-30 16:59:17
大豐整新平房A透82,台東縣臺東市市區,52.7年,別墅/透天,10.84,10.84,2房2廳2衛,1樓/0樓,無車位,398,PB03588GH,2025-09-30 16:59:17
河堤寧靜社區透天,台東縣臺東市常德,44.1年,別墅/透天,33.03,33.03,3房2廳1.5衛,1-2樓/0樓,無車位,850,PB03617GH,2025-09-30 16:59:17
稀有農建地送平房,台東縣臺東市豐里街,,土地,269.06,,,0樓/0樓,無車位,1,PB04220GH,2025-09-30 16:59:17
學區旁店住A,台東縣臺東市新生路,4.3年,店面,23.05,22.26,1房1廳2衛,1-2樓/2樓,無車位,1,PB04273GH,2025-09-30 16:59:17
豐樂農地,台東縣臺東市區,,土地,1474.84,,,0樓/0樓,無車位,1,LS112782HB,2025-09-30 16:59:17
J247郡界海景美農地,台東縣東河鄉北郡界,,土地,2284.76,,,0樓/0樓,無車位,2,PS112220HB,2025-09-30 16:59:17
大豐區優質店住,台東縣臺東市區,45.3年,別墅/透天,35.62,35.62,4房4廳3衛,1-2樓/0樓,無車位,1,PS119974HB,2025-09-30 16:59:17
台東池上稻穗香農地,台東縣池上鄉錦園路,,土地,2490.83,,,0樓/0樓,無車位,888,TS132910HB,2025-09-30 16:59:26
太麻里外環商業建地,台東縣太麻里鄉太麻里太麻里街,,土地,224.03,,,0樓/0樓,無車位,2,LS95828HB,2025-09-30 16:59:26
近鐵道透天,台東縣臺東市自強段,53.5年,別墅/透天,28.22,28.22,3房2廳1.5衛,2樓/2樓,無車位,650,PB03228GH,2025-09-30 16:59:26
吉泰路2號透天D透19,台東縣臺東市吉泰路,19.0年,別墅/透天,60.67,53.49,3房2廳2衛,1-3樓/3樓,無車位,698,PB04059GH,2025-09-30 16:59:26
卑南希望別墅,台東縣臺東市南一街,30.8年,別墅/透天,102.84,97.31,4房3廳4衛,2樓/2樓,無車位,3,PB04062GH,2025-09-30 16:59:26
知本旁復古平房,台東縣臺東市雲南路,51.7年,別墅/透天,7.47,7.47,1廳1衛,1樓/1樓,無車位,495,PB04304GH,2025-09-30 16:59:26
移民都蘭國,台東縣東河鄉都蘭,38.9年,別墅/透天,32.08,32.08,2房1廳2衛,1-2樓/2樓,無車位,850,PB04345GH,2025-09-30 16:59:26
池上大坡池重劃區三角窗角地,台東縣池上鄉慶福段,,土地,880.37,,,0樓/0樓,無車位,6,RB04283GH,2025-09-30 16:59:26
透45上海街歲月靜好透天,台東縣臺東市台東段,1.5年,別墅/透天,28.03,28.03,2房2廳1.5衛,1-2樓/2樓,無車位,968,PS111515HB,2025-09-30 16:59:26
新站優質透天,台東縣臺東市區,29.2年,別墅/透天,92.59,81.63,6房2廳4衛,1-4樓/4樓,無車位,1,PS115261HB,2025-09-30 16:59:26
東河興昌臨海合法農舍【專】,台東縣東河鄉興昌,10.4年,其它,74.17,74.17,7房2廳3衛,1-2樓/2樓,無車位,2,PS116083HB,2025-09-30 16:59:26
【專任】近市區百坪美屋,台東縣臺東市區,46.7年,別墅/透天,15.07,15.07,1房2廳1.5衛,1樓/1樓,無車位,618,PS116645HB,2025-09-30 16:59:26
大豐三角窗透天,台東縣臺東市區,45.4年,別墅/透天,30.44,30.44,2房3廳1.5衛,1-2樓/2樓,無車位,698,PS117574HB,2025-09-30 16:59:26
6套房精美透天,台東縣臺東市區,45.0年,別墅/透天,31.71,31.71,6房6衛,1-2樓/0樓,無車位,1,PS117804HB,2025-09-30 16:59:26
利吉路旁農地,台東縣臺東市卑南鄉,,土地,829.44,,,0樓/0樓,無車位,789,PS120559HB,2025-09-30 16:59:26
C261近棒球場大面寬別墅,台東縣卑南鄉賓朗路,43.6年,別墅/透天,47.15,42.56,3房2廳3衛,1-2樓/0樓,無車位,1,PS120735HB,2025-09-30 16:59:26
大豐靜巷透天,台東縣臺東市區,44.8年,別墅/透天,30.03,30.03,4房2廳2衛,1-2樓/2樓,無車位,798,PS121373HB,2025-09-30 16:59:26
【專任】四川方正美農地,台東縣臺東市區,,土地,809.19,,,0樓/0樓,無車位,1,PS122103HB,2025-09-30 16:59:26
C272台東新站雙宿B,台東縣臺東市興安路二段,8.2年,別墅/透天,118.43,111.27,11房2廳11衛,1-4樓/4樓,無車位,2,PS122444HB,2025-09-30 16:59:26
卑南近文泰公路1510農地,台東縣卑南鄉明峰段,,土地,1509.78,,,0樓/0樓,無車位,1,1905418CT,2025-09-30 16:59:26
市區大坪數建地,台東縣臺東市新生段,,土地,971.33,,,0樓/0樓,無車位,11,BS54813HB,2025-09-30 16:59:34
豐源鄉村農地農舍,台東縣臺東市區,11.9年,其它,149.43,149.43,12房3廳12衛,1-2樓/2樓,無車位,4,LS75595HB,2025-09-30 16:59:34
太平方正美農地,台東縣卑南鄉和平路,,土地,2509.24,,,0樓/0樓,無車位,1,LS91633HB,2025-09-30 16:59:34
興昌美景農地,台東縣東河鄉北八里段,,土地,759.54,,,0樓/0樓,無車位,348,PB02991GH,2025-09-30 16:59:34
正氣路店住,台東縣臺東市正氣路,26.0年,店面,58.02,56.79,4房2廳4衛,3樓/0樓,無車位,1,PB03860GH,2025-09-30 16:59:34
鹿野禪風農產品加工室F別55,台東縣鹿野鄉昇平路,20.9年,其它,61.49,61.49,2房1廳6衛,1樓/1樓,無車位,1,PB03898GH,2025-09-30 16:59:34
康樂釋迦農地,台東縣臺東市區,,土地,858.02,,,0樓/0樓,無車位,498,PS106929HB,2025-09-30 16:59:34
C181市郊三角花園別墅,台東縣臺東市更生北路,22.4年,別墅/透天,56.23,52.26,4房3廳3衛,1-3樓/3樓,無車位,1,PS109116HB,2025-09-30 16:59:34
G312都內牛樟芳香農地Ｂ,台東縣臺東市永豐段,,土地,500.55,,,0樓/0樓,無車位,698,PS113811HB,2025-09-30 16:59:34
都蘭海景農地,台東縣東河鄉萬年段,,土地,817.05,,,0樓/0樓,無車位,1,PS117966HB,2025-09-30 16:59:34
H076池上稻香園肥美農地,台東縣池上鄉牧野段,,土地,2251.1,,,0樓/0樓,無車位,2,PS119586HB,2025-09-30 16:59:34
民生三角窗農地,台東縣卑南鄉利家段,,土地,1404.51,,,0樓/0樓,無車位,2,LB06693GH,2025-09-30 16:59:34
十套房電梯獨棟別墅,台東縣臺東市區,3.2年,別墅/透天,91.3,91.3,10房10衛,1-4樓/0樓,其他,3,LS96506HB,2025-09-30 16:59:34
近東大超值農地,台東縣臺東市台東市,,土地,756.25,,,0樓/0樓,無車位,360,PB03079GH,2025-09-30 16:59:34
中華路邊間別墅A別164,台東縣臺東市市區,29.8年,別墅/透天,42.31,35.52,4房3廳2衛,1-3樓/3樓,無車位,950,PB03622GH,2025-09-30 16:59:34
豐田雙車庫大別墅,台東縣臺東市中興路四段,31.7年,別墅/透天,45.78,45.78,5房2廳5衛,1-3樓/0樓,無車位,1,PB03765GH,2025-09-30 16:59:34
仁和街別墅,台東縣臺東市仁和街,32.5年,別墅/透天,61.69,57.2,4房3廳5衛,1-3樓/3樓,無車位,1,PB04092GH,2025-09-30 16:59:34
大豐三套房別墅A別186,台東縣臺東市市區,34.3年,別墅/透天,33.38,28.85,3房2廳4衛,1-2樓/2樓,無車位,998,PB04256GH,2025-09-30 16:59:34
溫馨社區別墅A別188,台東縣臺東市市區,21.9年,別墅/透天,52.11,44.75,4房2廳3衛,1-3樓/3樓,無車位,1,PB04321GH,2025-09-30 16:59:34
台東都蘭景觀美農地,台東縣東河鄉南八里段,,土地,1078.38,,,0樓/0樓,無車位,2,TB06372GH,2025-09-30 16:59:34
F195 勝利碩大美建地,台東縣臺東市勝利街,,土地,246.24,,,0樓/0樓,無車位,6,LS113910HB,2025-09-30 16:59:43
都內公園旁2.6分農地,台東縣臺東市區,,土地,786.5,,,0樓/0樓,無車位,1,PS107439HB,2025-09-30 16:59:43
綠島旭日東升建地Ｃ,台東縣綠島鄉公館,,土地,88.48,,,0樓/0樓,無車位,885,PS113040HB,2025-09-30 16:59:43
夏綠地優質透天,台東縣臺東市區,31.1年,別墅/透天,70.95,67.81,5房3廳4衛,1-5樓/5樓,無車位,850,PS115325HB,2025-09-30 16:59:43
鐵花典藏別墅,台東縣臺東市區,12.1年,別墅/透天,101.2,96.51,10房1廳10衛,1-3樓/0樓,其他,3,PS116831HB,2025-09-30 16:59:43
【專任】知本低總價小農地,台東縣臺東市區,,土地,223.85,,,0樓/0樓,無車位,138,PS117073HB,2025-09-30 16:59:43
別127 市區全新整理別墅,台東縣臺東市仁八街,43.7年,別墅/透天,41.85,41.85,5房2廳5衛,1-2樓/0樓,無車位,1,PS117478HB,2025-09-30 16:59:43
安和路親子宅,台東縣臺東市區,9.1年,別墅/透天,81.56,73.37,7房2廳8衛,1-4樓/4樓,其他,2,PS122692HB,2025-09-30 16:59:43
【專任】寧波街透天,台東縣臺東市區,42.8年,別墅/透天,66.61,66.62,4房2廳3衛,-1-3樓/0樓,無車位,1,PS122908HB,2025-09-30 16:59:43
C1-47近寶中學區透天,台東縣臺東市仁八街,41.0年,別墅/透天,37.15,37.15,2廳3衛,1-2樓/2樓,無車位,890,2053314CT,2025-09-30 16:59:43
璀燦邊間店住,台東縣臺東市仁二街,30.2年,店面,82.34,82.34,4房4廳3衛,1-4樓/4樓,無車位,1,PB03700GH,2025-09-30 16:59:43
中華路大地坪店住,台東縣臺東市中華路一段,53.0年,店面,30.04,30.04,1衛,1樓/1樓,無車位,2,PB03867GH,2025-09-30 16:59:43
新站20米路建地,台東縣臺東市岩灣段,,土地,108.27,,,0樓/0樓,無車位,2,PB03933GH,2025-09-30 16:59:43
大車庫透天,台東縣臺東市中興路三段,39.6年,別墅/透天,31.8,31.8,2房1廳2衛,1-2樓/2樓,無車位,768,PB03965GH,2025-09-30 16:59:43
知本學區旁建地,台東縣臺東市青林段,,土地,191.95,,,0樓/0樓,無車位,868,PB04211GH,2025-09-30 16:59:43
開封新2房電梯公寓CA公77,台東縣臺東市市區,0.3年,華廈,24.67,16.42,2房1廳2衛,5樓/5樓,無車位,830,PB04331GH,2025-09-30 16:59:43
卑南鄉肥沃土壤好種植惜售,台東縣卑南鄉利泰段,,土地,1485.94,,,0樓/0樓,無車位,900,GS138510HB,2025-09-30 16:59:43
C208池上大池碾米廠,台東縣池上鄉新開園,33.7年,廠房,196.99,196.99,,1樓/1樓,無車位,7,PS113551HB,2025-09-30 16:59:43
D182福建路財源黃金店住,台東縣臺東市福建路,48.4年,店面,89.8,89.8,6房2廳2衛,-1-4樓/0樓,無車位,2,PS117104HB,2025-09-30 16:59:43
台東市1.5分有集貨場都內農地,台東縣臺東市豐康段,,土地,465.01,,,0樓/0樓,無車位,1,PS120024HB,2025-09-30 16:59:43
鹿野永安7分農地【專任】,台東縣鹿野鄉鹿寮路,,土地,2343.21,,,0樓/0樓,無車位,1,PS121222HB,2025-09-30 16:59:53
重劃區全新別墅,台東縣臺東市區,0.3年,別墅/透天,59.01,54.79,5房2廳5.5衛,1-3樓/3樓,無車位,1,PS121615HB,2025-09-30 16:59:53
仁二五房典雅別墅,台東縣臺東市區,37.0年,別墅/透天,48.21,44.03,5房2廳3衛,1-2樓/0樓,其他,1,PS122446HB,2025-09-30 16:59:53
近台東大學農地,台東縣臺東市區,,土地,766.23,,,0樓/0樓,無車位,580,LS75347HB,2025-09-30 16:59:53
近大潤發大農舍,台東縣卑南鄉和平路,21.5年,其它,70.15,70.15,6房1廳1.5衛,1樓/0樓,無車位,1,PB03829GH,2025-09-30 16:59:53
序光更生路店住,台東縣臺東市更生路,48.3年,店面,39.02,39.02,2房4廳2衛,-1樓/2樓,無車位,1,PB04024GH,2025-09-30 16:59:53
太麻里獨棟大別墅,台東縣太麻里鄉太麻里至善路,29.9年,別墅/透天,103.69,97.9,8房4廳6衛,1-2樓/2樓,無車位,1,PB04285GH,2025-09-30 16:59:53
專-♥斑鳩雙臨路農地+建地♥,台東縣卑南鄉班鳩段,,土地,2946.43,,,0樓/0樓,無車位,1,GS137007HB,2025-09-30 16:59:53
台東都內農地牛樟樹果樹莊園惜售,台東縣臺東市豐利段,,土地,904.55,,,0樓/0樓,無車位,1,GS138614HB,2025-09-30 16:59:53
F158-知本富裕人生建地E,台東縣臺東市富民街,,土地,195.59,,,0樓/0樓,無車位,2,LS106348HB,2025-09-30 16:59:53
浙江路建地送屋,台東縣臺東市區,,土地,85.61,,,0樓/0樓,無車位,3,PS120425HB,2025-09-30 16:59:53
農222 緣份農地7一大甲,台東縣臺東市建康段,,土地,3759.29,,,0樓/0樓,無車位,2,PS121157HB,2025-09-30 16:59:53
太平路店住,台東縣臺東市太平,64.7年,店面,25,25,3房2廳1衛,1樓/0樓,無車位,330,LB06619GH,2025-09-30 16:59:53
近新站優質都計農地A農101,台東縣臺東市永安街,,土地,756.25,,,0樓/0樓,無車位,2,LB06976GH,2025-09-30 16:59:53
利嘉鳥語花香好建地C建32,台東縣卑南鄉利民路,,土地,246.78,,,0樓/0樓,無車位,1,PB02616GH,2025-09-30 16:59:53
幸福花園別墅,台東縣臺東市連航路,29.8年,別墅/透天,94.82,72.66,7房3廳5衛,-1-3樓/0樓,無車位,1,PB03081GH,2025-09-30 16:59:53
東糖社區面寬透天,台東縣臺東市光明段,45.5年,別墅/透天,29.71,29.71,3房2廳2衛,1-2樓/2樓,無車位,998,PB03421GH,2025-09-30 16:59:53
富山熱門景點建地,台東縣卑南鄉富山段,,土地,38.59,,,0樓/0樓,無車位,898,PB03851GH,2025-09-30 16:59:53
中華路二段農地,台東縣臺東市中華路二段,,土地,598.91,,,0樓/0樓,無車位,558,PB04202GH,2025-09-30 16:59:53
泰安樂活店住,台東縣卑南鄉泰安,23.6年,店面,40.41,40.41,5房2廳2衛,1-2樓/2樓,無車位,398,PB04281GH,2025-09-30 16:59:53
台東成功鎮海景農牧用地,台東縣成功鎮港邊路,,土地,1497.67,,,0樓/0樓,無車位,1,TB07373GH,2025-09-30 17:00:02
都蘭山海美景農地,台東縣臺東市東河,,土地,817.05,,,0樓/0樓,無車位,1,LS108053HB,2025-09-30 17:00:02
寶桑建地,台東縣臺東市區,,土地,19.97,,,0樓/0樓,無車位,568,PS115485HB,2025-09-30 17:00:02
知本建樂美農地,台東縣臺東市區,,土地,1403.72,,,0樓/0樓,無車位,2,PS118428HB,2025-09-30 17:00:02
大陽台3房車位華廈,台東縣臺東市區,1.3年,華廈,34.2,18.9,3房2廳2衛,4樓/5樓,其他,878,PS118922HB,2025-09-30 17:00:02
台東市都內大面寬2.7分農地,台東縣臺東市豐航段,,土地,825.8,,,0樓/0樓,無車位,998,PS123070HB,2025-09-30 17:00:02
台東-知本20米都內農,台東縣臺東市建興段,,土地,2001.18,,,0樓/0樓,無車位,3,CB16493GH,2025-09-30 17:00:02
富野優質三套房C,台東縣卑南鄉龍泉路,27.6年,公寓,14.51,10.68,1房1衛,7樓/15樓,無車位,130,PB03958GH,2025-09-30 17:00:02
市區前後臨路建地A建174,台東縣臺東市台東縣,,土地,334.35,,,0樓/0樓,無車位,6,PB04178GH,2025-09-30 17:00:02
豐源稻香農地A農144,台東縣臺東市大豐段,,土地,2022.69,,,0樓/0樓,無車位,967,PB04203GH,2025-09-30 17:00:02
東海岸熱門景點農地,台東縣成功鎮基翬路,,土地,12641.88,,,0樓/0樓,無車位,16,LS105474HB,2025-09-30 17:00:02
稻穀飄香農地B,台東縣臺東市區,,土地,769.26,,,0樓/0樓,無車位,733,PS104492HB,2025-09-30 17:00:02
F25730米路旁建地Ｂ,台東縣臺東市民航路,,土地,36,,,0樓/0樓,無車位,638,PS108255HB,2025-09-30 17:00:02
開發隊便宜美農地,台東縣臺東市區,,土地,1492.84,,,0樓/0樓,無車位,762,PS111560HB,2025-09-30 17:00:02
豐年巷內透天,台東縣臺東市區,40.3年,別墅/透天,31.18,31.18,4房2廳1.5衛,1-2樓/2樓,無車位,660,PS115254HB,2025-09-30 17:00:02
B186關山好評民宿透天,台東縣關山鎮和平路,42.8年,別墅/透天,64.21,64.21,5房2廳6衛,1-3樓/0樓,無車位,1,PS118819HB,2025-09-30 17:00:02
透69 東女旁小巷透天,台東縣臺東市四維路一段,43.8年,別墅/透天,25.92,25.92,4房2廳3衛,3樓/3樓,無車位,698,PS120779HB,2025-09-30 17:00:02
火車站幸福別墅,台東縣臺東市興安路二段,11.9年,別墅/透天,75.27,68.73,7房2廳8衛,3樓/3樓,無車位,1,PS121994HB,2025-09-30 17:00:02
中華路二段金店面,台東縣臺東市中華路二段,42.1年,店面,34.39,29.7,5房2廳1衛,2樓/2樓,無車位,1,PS122228HB,2025-09-30 17:00:02
太平精緻全新別墅Ａ３,台東縣卑南鄉太平路,1.4年,別墅/透天,51.47,46.9,3房2廳4衛,1-3樓/3樓,無車位,1,PS122735HB,2025-09-30 17:00:02
富岡臨省道建地,台東縣臺東市台東市,,土地,102.88,,,0樓/0樓,無車位,1,PB03103GH,2025-09-30 17:00:09
國小旁休閒小農地,台東縣臺東市石壁段,,土地,134.44,,,0樓/0樓,無車位,250,PB03334GH,2025-09-30 17:00:09
煥然一新邊間美墅,台東縣臺東市馬蘭,43.6年,別墅/透天,41.85,41.85,5房2廳5衛,1-2樓/0樓,無車位,1,PB03621GH,2025-09-30 17:00:09
中華路透天,台東縣臺東市中華路二段,45.0年,別墅/透天,31.76,31.76,3房2廳2衛,1-2樓/2樓,無車位,698,PB03902GH,2025-09-30 17:00:09
傳廣三角窗金贊店住A店151,台東縣臺東市市區,51.3年,店面,39.38,39.38,4房3廳3衛,1-2樓/2樓,無車位,2,PB04009GH,2025-09-30 17:00:09
大鎮套房含平面車位A公74,台東縣臺東市市區,29.3年,華廈,11.87,8.88,1房1衛,6樓/9樓,無車位,368,PB04227GH,2025-09-30 17:00:09
知本三角窗建地送屋,台東縣臺東市區,,土地,224.13,,,0樓/0樓,無車位,1,LS105914HB,2025-09-30 17:00:09
東河鄉泰源秘境農地,台東縣東河鄉瑪屋撈外段,,土地,1133.18,,,0樓/0樓,無車位,226,OS208360HB,2025-09-30 17:00:09
B185洛陽靜巷翻新美宅,台東縣臺東市洛陽街,49.3年,別墅/透天,25.42,25.42,3房2廳3衛,1-2樓/0樓,無車位,899,PS118665HB,2025-09-30 17:00:09
公89 全新有車位三房華廈,台東縣臺東市更生北路,1.3年,華廈,34.19,18.9,3房2廳2衛,4樓/5樓,無車位,878,PS119505HB,2025-09-30 17:00:09
豐谷南路建地,台東縣臺東市區,,土地,126.6,,,0樓/0樓,無車位,2,PS119980HB,2025-09-30 17:00:09
建172 知本車站富貴建地,台東縣臺東市建成段,,土地,71.84,,,0樓/0樓,無車位,632,PS120648HB,2025-09-30 17:00:09
D227香蘭省道邊店住,台東縣太麻里鄉太麻里舊香蘭,26.0年,別墅/透天,23.72,22.7,2房2廳2衛,1-2樓/0樓,無車位,268,PS122679HB,2025-09-30 17:00:09
獨棟超大面寬別墅,台東縣臺東市區,32.0年,別墅/透天,63.52,61.35,7房3廳5衛,1-3樓/3樓,其他,1,PS123022HB,2025-09-30 17:00:09
南王邊間大面寬別墅A別141,台東縣臺東市南王西街,31.1年,別墅/透天,82.91,82.91,4房5廳3衛,1-3樓/3樓,無車位,1,PB02985GH,2025-09-30 17:00:09
輕屋齡邊間別墅,台東縣臺東市中興路三段,10.4年,別墅/透天,74.09,66.98,5房2廳5衛,3樓/3樓,無車位,1,PB03434GH,2025-09-30 17:00:09
大豐溫馨透天A透83,台東縣臺東市市區,45.4年,別墅/透天,30.44,30.44,2房2廳1.5衛,1-2樓/2樓,無車位,698,PB03612GH,2025-09-30 17:00:09
仁二邊間文創店面A店147,台東縣臺東市市區,30.2年,店面,82.34,82.34,4房2廳3衛,1-4樓/4樓,無車位,1,PB03869GH,2025-09-30 17:00:09
