標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
近竹科 全新裝潢景觀2房,新竹市新竹市新莊街,30.1年,大樓,26.26,21.25,2房2廳1衛,7樓/7樓,無車位,1,BS50118HB,2025-09-20 11:18:36
清大附小美三房,新竹市新竹市新竹市西門街,42.6年,公寓,26.77,26.76,3房2廳2衛,5樓/5樓,無車位,698,1959551CT,2025-09-20 11:18:36
帝閣12三房採光明亮+車位,新竹市新竹市北區天府路二段,7.7年,華廈,40.5,24.56,3房2廳2衛,10樓/10樓,坡道機械車位,1,BS54631HB,2025-09-20 11:18:36
新竹中華大學城公寓大套房,新竹市新竹市至善街,27.5年,套房,9.74,6.93,1房1廳1衛,4樓/5樓,無車位,189,S2882399PA,2025-09-20 11:18:36
香山國小舊透天,新竹市新竹市中華路四段,44.9年,別墅/透天,31.87,31.87,3房2廳2衛,1-2樓/0樓,無車位,1,BS51223HB,2025-09-20 11:18:36
J713新竹市青青草園休閒地3,新竹市新竹市海山段,,土地,235.55,,,0樓/0樓,無車位,289,BS51576HB,2025-09-20 11:18:36
龍群世家邊間大三房,新竹市新竹市新竹市牛埔路,31.6年,大樓,32.78,26.94,3房2廳2衛,5樓/11樓,無車位,888,2001773CT,2025-09-20 11:18:36
博士郡免整理美三房,新竹市新竹市香山區中山路,27.3年,華廈,33.21,23.99,3房2廳1衛,7樓/7樓,無車位,1,BS50355HB,2025-09-20 11:18:36
近工研院寬敞明亮優雅三房,新竹市新竹市東區忠孝路,31.4年,華廈,34.83,24.49,3房2廳2衛,4樓/7樓,無車位,1,BS52304HB,2025-09-20 11:18:36
新竹市商圈雙陽台大套房,新竹市新竹市四維路,34.1年,大樓,20.27,14.38,1房1廳1衛,5樓/12樓,無車位,598,VB01312GH,2025-09-20 11:18:36
新竹高中三房美居,新竹市新竹市東山街,41.5年,公寓,31.79,26.83,3房2廳2衛,4樓/5樓,無車位,968,FS198368HB,2025-09-20 11:18:36
南清大公寓二樓,新竹市新竹市新竹市南大路,45.0年,公寓,24.34,24.34,3房2廳1衛,2樓/5樓,無車位,788,2035422CT,2025-09-20 11:18:36
專任-竹科關新商圈美三房+平車(北歐社區),新竹市新竹市新竹市關新路,16.2年,大樓,43.93,26.2,3房2廳2衛,4樓/15樓,坡道平面車位,2,2040140CT,2025-09-20 11:18:36
專-都內朝山沃土增值可期,新竹市新竹市香山區,,土地,937.6,,,0樓/0樓,無車位,3,BS50461HB,2025-09-20 11:18:36
經國大面寬金店面,新竹市新竹市新竹市經國路2段,18.8年,大樓,84.14,44.43,2衛,1樓/13樓,坡道平面車位,4,1950235CT,2025-09-20 11:18:36
598萬新竹大魯閣3+1房,新竹市新竹市新竹市武陵路,36.1年,公寓,32.22,27.51,3房2廳2衛,4樓/5樓,無車位,598,2048777CT,2025-09-20 11:18:36
四季悅舍高樓層兩室,新竹市新竹市經國路二段,17.1年,華廈,20.49,12.99,,10樓/10樓,無車位,998,BB03867GH,2025-09-20 11:18:36
佳鏵禾雅精品三房平車位,新竹市新竹市金雅三街,6.0年,華廈,46.12,24.79,3房2廳2衛,2樓/9樓,坡道平面車位,2,AS128377HB,2025-09-20 11:18:36
竹蓮市場大地坪透天,新竹市新竹市新竹市東南街,55.6年,別墅/透天,32.02,32.02,4房2廳2衛,1-2樓/2樓,無車位,2,2052796CT,2025-09-20 11:18:44
竹科竹南方正土地,新竹市新竹市香山區南湖路,,土地,863.2,,,0樓/0樓,無車位,3,OS193374HB,2025-09-20 11:18:44
民富國小車庫透天,新竹市新竹市新竹市經國路2段,51.5年,別墅/透天,33.92,33.92,6房2廳6衛,1-4樓/2樓,無車位,2,2002399CT,2025-09-20 11:18:44
虎林大地坪雙車庫美透天,新竹市新竹市香山區延平路二段,48.3年,別墅/透天,91.75,91.75,7房2廳4衛,1-4樓/4樓,其他,1,BB03749GH,2025-09-20 11:18:44
專任~華江7米孝親翻新住店,新竹市新竹市香山區華江街,41.2年,別墅/透天,44.12,41.08,5房3廳3衛,1-3樓/3樓,其他,1,BB03751GH,2025-09-20 11:18:44
遠百竹慶同理全新4房B1平車,新竹市新竹市北區中華路二段,1.9年,大樓,49.68,26.64,4房2廳2衛,4樓/15樓,坡道平面車位,2,BB03846GH,2025-09-20 11:18:44
民生路樓店,新竹市新竹市民生路,33.0年,店面,28.24,24.08,1衛,1樓/11樓,無車位,2,BS51788HB,2025-09-20 11:18:44
新竹市聚吉段持分建地（II）,新竹市新竹市聚吉段,,土地,7.56,,,0樓/0樓,無車位,1,XS135561HB,2025-09-20 11:18:44
天公壇車位美三房,新竹市新竹市北區中山路,38.5年,公寓,26.79,23.66,3房2廳2衛,3樓/5樓,無車位,998,BB03653GH,2025-09-20 11:18:44
維瓦第首購套房,新竹市新竹市經國路二段,23.1年,大樓,11.4,8.6,1房1廳1衛,3樓/12樓,無車位,450,BS41744HB,2025-09-20 11:18:44
會成交.清華南大校區3樓寓,新竹市新竹市東區明湖路,44.6年,公寓,31.91,29.55,3房2廳1衛,3樓/5樓,無車位,638,HS73564HB,2025-09-20 11:18:44
竹光中正路口4+1房美屋,新竹市新竹市北區竹光路,36.5年,公寓,38.88,29.19,4房2廳2衛,5樓/5樓,無車位,936,WS35243HB,2025-09-20 11:18:44
動物園三房,新竹市新竹市新竹市學府路,48.8年,公寓,24.54,24.54,3房2廳1衛,3樓/5樓,無車位,998,1986631CT,2025-09-20 11:18:44
培英十八尖山邊間透天,新竹市新竹市新竹市東南街,53.6年,別墅/透天,25.2,25.2,4房3廳3衛,1-3樓/2樓,無車位,1,2048882CT,2025-09-20 11:18:44
北大愛樂公園巨城美三房,新竹市新竹市東區北大路,18.2年,大樓,34.08,21.57,3房2廳2衛,6樓/28樓,無車位,1,BB03688GH,2025-09-20 11:18:44
專任~風城城隍14間套店,新竹市新竹市東區大同路,54.5年,別墅/透天,52.18,52.18,14房2廳15衛,1-4樓/4樓,無車位,4,BB03732GH,2025-09-20 11:18:44
清大雙星美三房,新竹市新竹市建中一路,31.3年,大樓,35.76,27.73,3房2廳2衛,4樓/12樓,無車位,1,BB03803GH,2025-09-20 11:18:44
長春街9米雙店面+平車,新竹市新竹市東區長春街,37.3年,華廈,93.32,63.07,4房3廳2衛,1樓/5樓,坡道平面車位,4,BS41259HB,2025-09-20 11:18:44
竹慶金璽景觀四房美廈,新竹市新竹市金雅西街,4.9年,大樓,48.55,28.96,4房2廳2衛,7樓/14樓,坡道平面車位,3,VS03019HB,2025-09-20 11:18:44
竹市東大路方正美三房,新竹市新竹市北區東大路二段,27.3年,華廈,51.98,30.27,3房2廳2衛,9樓/10樓,無車位,1,WS47937HB,2025-09-20 11:18:44
夏川里美溫馨兩房平車,新竹市新竹市新竹市埔頂一路,12.5年,大樓,39.73,19.46,2房2廳1衛,3樓/14樓,坡道平面車位,2,2034607CT,2025-09-20 11:18:54
孟竹國宅都更計劃增值屋,新竹市新竹市東區建功一路,43.3年,公寓,22.96,22.96,3房2廳2衛,5樓/5樓,無車位,1,TB10157GH,2025-09-20 11:18:54
4%收租~新光三越潘朵拉,新竹市新竹市東區光復路二段,19.3年,華廈,10.16,5.49,1房1廳1衛,8樓/10樓,無車位,568,BB03447GH,2025-09-20 11:18:54
香山約15米計畫道路旁農牧地,新竹市新竹市海山段,,土地,3847.87,,,1樓/0樓,無車位,15,BS49029HB,2025-09-20 11:18:54
獨家*香山區公所低總價電梯華廈,新竹市新竹市東華路,31.2年,大樓,36.56,30.13,3房2廳2衛,7樓/12樓,無車位,880,VS00948HB,2025-09-20 11:18:54
新竹坤山麗池景觀4房,新竹市新竹市公園路,24.9年,大樓,46.78,38.63,4房2廳2衛,10樓/14樓,無車位,3,VS02819HB,2025-09-20 11:18:54
新竹東區邊間健康宅採光大三房,新竹市新竹市東區仁愛街,42.7年,公寓,26.05,26.05,3房2廳2衛,5樓/5樓,無車位,1,BS41029HB,2025-09-20 11:18:54
清大文教新城景觀美四房,新竹市新竹市光復路二段,30.2年,華廈,55.38,39.65,4房2廳2衛,7樓/7樓,無車位,2,BS50709HB,2025-09-20 11:18:54
荷蘭村高樓二改一房大車位,新竹市新竹市北區武陵路,27.2年,大樓,33.16,15.73,2房1廳1衛,18樓/21樓,其他,1,BS52274HB,2025-09-20 11:18:54
新竹火車站旁住辦透天,新竹市新竹市南外街,35.1年,別墅/透天,12.71,12.71,,1樓/3樓,無車位,1,YS167021HB,2025-09-20 11:18:54
遠百商圈平車四房,新竹市新竹市新竹市中山路,31.8年,大樓,46.93,33.16,4房2廳2衛,4樓/7樓,坡道平面車位,1,1988286CT,2025-09-20 11:18:54
公道三~ 滿租大面寬金店面,新竹市新竹市北區竹光路,20.6年,店面,45.23,31.61,2房2廳1衛,1-2樓/14樓,坡道平面車位,2,BB03797GH,2025-09-20 11:18:54
安欣3漂亮2房B戶+車位,新竹市新竹市北區聖軍路,0.8年,華廈,21.4,15.98,2房2廳1衛,2樓/5樓,其他,1,BS53171HB,2025-09-20 11:18:54
林森電梯美妝兩房,新竹市新竹市北區林森路,29.0年,大樓,36.55,29.69,2房2廳2衛,10樓/12樓,無車位,1,WS40323HB,2025-09-20 11:18:54
新竹市茄苳持分農地,新竹市新竹市香山區茄苳路,,土地,888.82,,,0樓/0樓,無車位,745,S2692585PA,2025-09-20 11:18:54
新竹小城商業用地下商場,新竹市新竹市北區光華二街,31.4年,店面,488.74,415.48,,-1樓/1樓,其他,5,CB16775GH,2025-09-20 11:18:54
WE康橋名門學區宅 三房雙車位‧家庭首選,新竹市新竹市新竹市仲生路,1.5年,大樓,70.44,34.3,3房2廳2衛,3樓/5樓,坡道平面車位,3,2037519CT,2025-09-20 11:18:54
竹市火車站好停車美三房,新竹市新竹市東區中華路,32.1年,大樓,31.3,23.7,3房2廳2衛,7樓/12樓,無車位,1,BB03656GH,2025-09-20 11:18:54
香山西濱合法農舍倉儲廠房,新竹市新竹市香山區浸水北街,23.4年,其它,27.74,27.74,,1樓/0樓,無車位,2,BS44361HB,2025-09-20 11:18:54
經國黃金大面寬店面,新竹市新竹市經國路二段,10.2年,店面,68.17,45.72,1房1廳1衛,1-2樓/11樓,坡道平面車位,3,CB09540GH,2025-09-20 11:18:54
巨城曙光景觀5房,新竹市新竹市新竹市北大路,30.6年,大樓,33.97,28.06,5房3廳4衛,12樓/12樓,無車位,1,2052352CT,2025-09-20 11:19:04
中山路天公壇雙車電梯別墅,新竹市新竹市北區中山路,6.0年,別墅/透天,74.11,64.54,3房3廳5衛,1-6樓/0樓,其他,5,BB03415GH,2025-09-20 11:19:04
南寮協勝花漾城大二房,新竹市新竹市北區西濱路一段,2.1年,大樓,41.41,18.98,2房2廳2衛,2樓/15樓,其他,1,BB03456GH,2025-09-20 11:19:04
關新路商圈傳家收租店面,新竹市新竹市東區關新路,13.9年,店面,67.4,33.9,1房1廳2衛,1樓/6樓,坡道平面車位,7,BS55197HB,2025-09-20 11:19:04
香山麗園稀有甲建,新竹市新竹市香山區中華路六段,,土地,136.68,,,0樓/0樓,無車位,3,CB16665GH,2025-09-20 11:19:04
西大採光景觀三房,新竹市新竹市新竹市西大路,9.2年,大樓,40.5,23.43,3房2廳2衛,6樓/11樓,升降機械車位,1,2046144CT,2025-09-20 11:19:04
新竹宏觀高樓視野3改2房+平車,新竹市新竹市延平路三段,8.1年,大樓,41.78,23.53,2房2廳2衛,11樓/14樓,坡道平面車位,1,BB03852GH,2025-09-20 11:19:04
J712新竹市青青草園休閒地2,新竹市新竹市海山段,,土地,369.11,,,0樓/0樓,無車位,350,BS51573HB,2025-09-20 11:19:04
荷蘭村景觀朝南三房車位獨家,新竹市新竹市北區武陵路,27.2年,大樓,47,25.9,3房2廳2衛,16樓/21樓,其他,1,BS54158HB,2025-09-20 11:19:04
大湖超便宜休閒度假美地,新竹市新竹市新竹市海山段,,土地,5652.82,,,0樓/0樓,無車位,9,1988012CT,2025-09-20 11:19:04
荷蘭村輕奢工業風景觀三房車,新竹市新竹市北區武陵路,25.4年,大樓,46.1,25.9,3房2廳2衛,20樓/21樓,其他,1,BS52657HB,2025-09-20 11:19:04
新瑞天地華廈,新竹市新竹市香山區延平路二段,30.9年,華廈,37.93,26.18,3房2廳2衛,2樓/6樓,坡道平面車位,1,BS53251HB,2025-09-20 11:19:04
竹科x計劃大三房,新竹市新竹市東區東明街,30.1年,華廈,36.27,27.85,3房2廳2衛,0樓/0樓,無車位,1,TB11014GH,2025-09-20 11:19:04
大潤發湳雅教授的家*電梯華廈三房+車位,新竹市新竹市新竹市國華街,31.2年,大樓,33.77,24.25,3房2廳1衛,3樓/6樓,其他,1,2017328CT,2025-09-20 11:19:04
專任~牛埔麥當勞金店面,新竹市新竹市香山區牛埔路,47.1年,店面,48.22,48.22,4房2廳2衛,1-2樓/2樓,其他,2,BB03506GH,2025-09-20 11:19:04
南寮海埔段增值農地,新竹市新竹市海埔段,,土地,737.56,,,0樓/0樓,無車位,1,BS45110HB,2025-09-20 11:19:04
D695龍山邊間田字型透天,新竹市新竹市光復路一段,49.2年,別墅/透天,29.79,29.79,5房3廳3衛,1-2樓/2樓,其他,2,BS53061HB,2025-09-20 11:19:04
新竹前溪段271坪農地,新竹市新竹市新竹市前溪段,,土地,271.38,,,0樓/0樓,無車位,2,1901009CT,2025-09-20 11:19:04
新竹國小旁劍橋花園廣場3房(專任),新竹市新竹市新竹市南大路,41.0年,公寓,30.98,26.95,3房2廳2衛,5樓/5樓,無車位,698,2007508CT,2025-09-20 11:19:04
八大學區交大旁三房庭院車庫,新竹市新竹市東區東山街,49.5年,公寓,25.43,25.43,3房2廳2衛,1樓/4樓,其他,1,BB03695GH,2025-09-20 11:19:04
新竹中華大學旁公寓,新竹市新竹市柯湳一街,24.3年,公寓,18.44,15.16,,3樓/5樓,無車位,390,JS97699HB,2025-09-20 11:19:16
專委-新竹火車站行情公寓3房,新竹市新竹市新竹市食品路,42.9年,公寓,26.93,26.92,3房2廳1衛,3樓/5樓,無車位,790,2017606CT,2025-09-20 11:19:16
🔥稀有🔥關新路黃金角店,新竹市新竹市新竹市關新路,15.2年,其它,101.26,64.8,3廳2衛,1-4樓/4樓,坡道平面車位,9,2052133CT,2025-09-20 11:19:16
安欣3漂亮2房D戶+車位,新竹市新竹市北區聖軍路,0.8年,華廈,22.84,15.93,2房2廳1衛,2樓/5樓,其他,1,BS53167HB,2025-09-20 11:19:16
竹科X計劃三房車,新竹市新竹市東區東明街,31.1年,華廈,40.15,21.94,3房2廳2衛,3樓/7樓,坡道平面車位,1,TB11042GH,2025-09-20 11:19:16
陽光國小一樓美三房,新竹市新竹市東區明湖路,44.6年,公寓,35.61,23.63,3房1廳1衛,1樓/5樓,坡道平面車位,1,BB03705GH,2025-09-20 11:19:16
新竹市香山可配蓋農地,新竹市新竹市美城段,,土地,650.59,,,0樓/0樓,無車位,3,BB02076GH,2025-09-20 11:19:16
采舍簡約木質調樓中樓,新竹市新竹市北區北新街,16.5年,辦公,17.06,8.32,2房1廳1衛,3樓/10樓,其他,898,BB03674GH,2025-09-20 11:19:16
荷蘭村景觀四房大車位,新竹市新竹市北區武陵路,25.4年,大樓,57.1,34.3,4房2廳2衛,20樓/20樓,其他,1,BS48795HB,2025-09-20 11:19:16
里長伯精選美四房景觀戶,新竹市新竹市東區關東路,29.5年,華廈,40.2,25.44,4房2廳2衛,7樓/9樓,坡道平面車位,1,BS54095HB,2025-09-20 11:19:16
新竹巨城角間黃金店面,新竹市新竹市東區民生路,33.0年,店面,28.24,24.08,1衛,1樓/11樓,無車位,2,VB00280GH,2025-09-20 11:19:16
金雅區旁4%滿租投資套房,新竹市新竹市北區湳中街,45.3年,公寓,26.23,26.23,5房1廳5衛,4樓/4樓,無車位,998,BB03756GH,2025-09-20 11:19:16
新竹東門街黃金地段三樓商業空間,新竹市新竹市北區東門街,41.9年,華廈,72.62,58.11,,3樓/8樓,無車位,3,BB03798GH,2025-09-20 11:19:16
煙波美景觀4房車位,新竹市新竹市北區天府路一段,17.3年,大樓,46.98,26.26,4房2廳2衛,12樓/14樓,其他,1,BS53257HB,2025-09-20 11:19:16
新竹好市多雲智匯大樓商辦,新竹市新竹市慈雲路,9.0年,辦公,47.11,24.03,1房1廳,4樓/30樓,其他,2,VB00859GH,2025-09-20 11:19:16
春福新天母超值六房平車,新竹市新竹市東區明湖路,31.8年,公寓,39.1,18.98,6房2廳3衛,5樓/6樓,坡道平面車位,798,BB03605GH,2025-09-20 11:19:16
北門國小大坪數住店,新竹市新竹市北區水田街,16.8年,別墅/透天,113.56,98.49,5房2廳3衛,1-4樓/4樓,其他,6,BB03772GH,2025-09-20 11:19:16
南寮海埔段增值農地B,新竹市新竹市海埔段,,土地,737.65,,,0樓/0樓,無車位,1,BS47512HB,2025-09-20 11:19:16
專任-超值文學苑3平車三房,新竹市新竹市香山區中華路六段,0.7年,華廈,41.2,21.97,3房2廳2衛,4樓/9樓,坡道平面車位,1,BS53271HB,2025-09-20 11:19:16
隆恩段增值投資美田,新竹市新竹市東區,,土地,415.52,,,0樓/0樓,無車位,6,BB03437GH,2025-09-20 11:19:16
J711新竹市青青草園休閒地1,新竹市新竹市海山段,,土地,105.2,,,0樓/0樓,無車位,100,BS51563HB,2025-09-20 11:19:27
J715新竹市青青草園休閒地5,新竹市新竹市海山段,,土地,223.52,,,0樓/0樓,無車位,213,BS51586HB,2025-09-20 11:19:27
公告現值住宅用地,新竹市新竹市北區湳雅街,,土地,40.23,,,0樓/0樓,無車位,760,AS114626HB,2025-09-20 11:19:27
東區正經國路靜巷大戶透天,新竹市新竹市東區經國路一段,38.7年,別墅/透天,45.28,42.62,7房2廳3衛,1-2樓/2樓,無車位,2,BS41879HB,2025-09-20 11:19:27
市中心投資金雞母,新竹市新竹市成功路,36.1年,華廈,34.21,26.49,4房4衛,1樓/5樓,無車位,1,BS53783HB,2025-09-20 11:19:27
鄰近竹北清境名園別墅,新竹市新竹市北區光華二街,27.8年,別墅/透天,99.06,96.75,,-1-4樓/4樓,其他,3,WS41706HB,2025-09-20 11:19:27
有謙大面寬雙車別墅(孝親房),新竹市新竹市東大路三段,13.3年,別墅/透天,70.54,67.4,4房3廳3.5衛,1-4樓/4樓,其他,2,BB03840GH,2025-09-20 11:19:27
湳雅商圈光華美透天,新竹市新竹市光華二街,43.5年,別墅/透天,36.14,34.21,3房2廳3衛,1-3樓/0樓,無車位,2,BS49873HB,2025-09-20 11:19:27
竹科香山森villa樂居別墅,新竹市新竹市中華路六段,1.8年,別墅/透天,51.8,51.8,3房3廳3衛,1-4樓/0樓,其他,2,BS53811HB,2025-09-20 11:19:27
景觀溫馨華廈美三房,新竹市新竹市中山路,27.3年,華廈,33.23,26.46,3房2廳2衛,7樓/8樓,無車位,1,BB03573GH,2025-09-20 11:19:27
民富國小雙主臥車位3+1房,新竹市新竹市北區經國路二段,31.8年,華廈,40.32,28.8,4房2廳2衛,3樓/6樓,坡道機械車位,1,BB03713GH,2025-09-20 11:19:27
超便宜八大學區健身宅,新竹市新竹市東區東南街,34.2年,公寓,20.93,18.29,3房2廳2衛,5樓/5樓,無車位,468,BB03735GH,2025-09-20 11:19:27
專任格瑞絲平車套房,新竹市新竹市光華二街,31.9年,套房,16.07,11.21,1房1廳1衛,8樓/9樓,其他,798,BB03847GH,2025-09-20 11:19:27
荷蘭村景觀三房獨家,新竹市新竹市北區武陵路,27.2年,大樓,34.5,25.8,3房2廳2衛,21樓/21樓,無車位,1,BS45094HB,2025-09-20 11:19:27
新竹香山明林進士精美大三房加車,新竹市新竹市華北路,25.3年,華廈,35.69,26.77,3房2廳2衛,2樓/8樓,坡道機械車位,1,BS48544HB,2025-09-20 11:19:27
南寮國小旁法式感車庫透天,新竹市新竹市北區東大路三段,28.8年,別墅/透天,72.15,59.87,5房2廳4衛,1-4樓/0樓,無車位,1,BS51684HB,2025-09-20 11:19:27
竹慶同理-四房平車,新竹市新竹市北區中華路二段,1.9年,大樓,49.69,56.14,4房2廳2衛,4樓/15樓,坡道平面車位,2,BS54584HB,2025-09-20 11:19:27
新竹市內湖農地,新竹市新竹市內湖段,,土地,215.22,,,0樓/0樓,無車位,1,VS02955HB,2025-09-20 11:19:27
東門市場金店面,新竹市新竹市新竹市東前街,53.9年,其它,140.29,140.29,5房3廳4衛,-1-4樓/4樓,無車位,3,1922672CT,2025-09-20 11:19:27
家美大陽台套房,新竹市新竹市新竹市中華路3段,28.3年,大樓,11.13,8.5,1房1廳1衛,15樓/17樓,無車位,430,2057717CT,2025-09-20 11:19:27
中正竹光車位美三房,新竹市新竹市北區竹光路,28.6年,大樓,34.53,19.07,3房2廳2衛,3樓/14樓,坡道機械車位,1,BB03413GH,2025-09-20 11:19:36
觀日大地美透天,新竹市新竹市新香街,30.2年,別墅/透天,49.24,49.24,4房3廳3衛,-1-3樓/3樓,其他,1,BS54792HB,2025-09-20 11:19:36
富春居置產黃金首選,新竹市新竹市東區埔頂一路,5.4年,辦公,32.78,12.41,,7樓/21樓,坡道平面車位,1,ZS197342HB,2025-09-20 11:19:36
市心錯層五房透天,新竹市新竹市北區磐石路,40.6年,別墅/透天,38.79,37.55,5房2廳3衛,1-3樓/3樓,其他,2,BS49784HB,2025-09-20 11:19:36
香山高中旁高投報投套,新竹市新竹市香山區國中街,31.6年,別墅/透天,138.49,132.84,15房15衛,-1-4樓/4樓,無車位,1,BS50488HB,2025-09-20 11:19:36
MM21高樓三房附平面車位,新竹市新竹市香山區經國路三段,12.4年,大樓,43.39,23.99,3房2廳2衛,13樓/15樓,坡道平面車位,1,BS53399HB,2025-09-20 11:19:36
新竹市聚吉段持分建地（I）,新竹市新竹市聚吉段,,土地,1.76,,,0樓/0樓,無車位,137,XS135554HB,2025-09-20 11:19:36
東大路地中海美透天(買地送屋),新竹市新竹市北區東大路三段,,土地,19.83,,,0樓/0樓,無車位,598,BB03723GH,2025-09-20 11:19:36
東城100不凡品味的選擇,新竹市新竹市東區東門街,6.4年,大樓,70.82,40.55,4房2廳2衛,9樓/28樓,坡道平面車位,5,BS54019HB,2025-09-20 11:19:36
竹光路近市區免千萬小豪宅,新竹市新竹市北區竹光路,28.6年,大樓,16.94,11.98,1房1廳1衛,9樓/14樓,無車位,658,BS54168HB,2025-09-20 11:19:36
竹科香山交流道旁美透天,新竹市新竹市中華路六段,26.7年,別墅/透天,57.31,46.37,5房2廳6衛,1-4樓/4樓,無車位,1,AS134667HB,2025-09-20 11:19:36
南大路優質大透天,新竹市新竹市南大路,44.4年,別墅/透天,44.92,44.92,8房5衛,1-5樓/0樓,無車位,2,BS48736HB,2025-09-20 11:19:36
城隍商圈收租金雞母,新竹市新竹市江山街,40.2年,華廈,57.3,50.25,6房6衛,4樓/5樓,無車位,2,YS187033HB,2025-09-20 11:19:36
新竹南隘臨路配蓋田,新竹市新竹市內湖段,,土地,215.22,,,0樓/0樓,無車位,1,BS52412HB,2025-09-20 11:19:36
大潤發大四房+車位,新竹市新竹市北區湳雅街,33.6年,華廈,58.28,45.73,4房2廳2衛,3樓/10樓,其他,1,BS52955HB,2025-09-20 11:19:36
中山延平超大空間透天,新竹市新竹市延平路一段,51.5年,別墅/透天,46.32,46.32,2房2廳2衛,1-2樓/2樓,其他,3,VS03033HB,2025-09-20 11:19:36
南寮傳家絕美透天,新竹市新竹市西濱路一段,6.9年,別墅/透天,46.61,45.55,3房2廳4衛,1-4樓/4樓,其他,1,BB03816GH,2025-09-20 11:19:36
新竹市稀有美農地,新竹市新竹市香雅段,,土地,365.21,,,0樓/0樓,無車位,3,BS49569HB,2025-09-20 11:19:36
文教區景觀美三房(公學新城乙區,新竹市新竹市東區建功一路,25.0年,大樓,43.33,29.94,3房2廳2衛,11樓/12樓,無車位,1,DS88167HB,2025-09-20 11:19:36
?新竹巨宇京品華廈,新竹市新竹市東區忠孝路,9.9年,華廈,29.84,17.8,2房2廳1衛,3樓/7樓,其他,1,ES67401HB,2025-09-20 11:19:36
煙波行館高樓層美三房+車,新竹市新竹市天府路一段,17.3年,大樓,33.9,22.31,3房2廳2衛,11樓/14樓,坡道機械車位,1,BS44921HB,2025-09-20 11:19:44
巨城商圈【北大愛樂】便利好宅,新竹市新竹市東區北大路,18.2年,大樓,34.08,24.75,3房2廳2衛,6樓/28樓,無車位,1,BS53012HB,2025-09-20 11:19:44
中華大學城套房,新竹市新竹市香山區至善街,27.9年,華廈,12.95,6.75,1房1衛,4樓/8樓,無車位,285,BS52301HB,2025-09-20 11:19:44
富宇 慈雲路大兩房,新竹市新竹市東區慈雲路,9.8年,大樓,46.77,21.28,2房2廳2衛,14樓/27樓,其他,2,BS54374HB,2025-09-20 11:19:44
光華1號商圈地下商城,新竹市新竹市北區光華一街,28.0年,大樓,801.59,23.57,,1樓/13樓,坡道機械車位,38,ZS166083HB,2025-09-20 11:19:44
光華商圈旗艦商場,新竹市新竹市北區光華一街,28.0年,店面,801.6,550.43,1衛,-1-1樓/13樓,坡道機械車位,29,ZS196328HB,2025-09-20 11:19:44
C0257南隘農牧用地,新竹市新竹市見樂段,,土地,823.82,,,0樓/0樓,無車位,1,DS59684HB,2025-09-20 11:19:44
近師院1+1雙陽台採光大套房,新竹市新竹市食品路,32.2年,華廈,17.73,15.84,1房2廳1衛,3樓/5樓,無車位,728,BB03842GH,2025-09-20 11:19:44
A6304北區典雅美三房,新竹市新竹市成功路,36.1年,公寓,34.21,30,3房2廳2衛,5樓/5樓,無車位,780,BS52930HB,2025-09-20 11:19:44
隆恩段近千甲車站方正田2,新竹市新竹市隆恩段,,土地,67.48,,,0樓/0樓,無車位,1,BS54599HB,2025-09-20 11:19:44
超等級四房雙車位(1正子母車位,新竹市新竹市北區武陵路,27.2年,大樓,69.43,34.57,3房2廳2衛,18樓/20樓,其他,2,BS51944HB,2025-09-20 11:19:44
牛埔香山49間員工電梯套房,新竹市新竹市香山區元培街,47.6年,別墅/透天,125.76,125.76,49房1廳49衛,-1-4樓/4樓,其他,3,BB03572GH,2025-09-20 11:19:44
武陵世家4樓,新竹市新竹市北區武陵路,28.7年,大樓,43.7,33.95,4房2廳2衛,4樓/12樓,坡道平面車位,1,BS52647HB,2025-09-20 11:19:44
獨家銷售 關埔透天金店面,新竹市新竹市東區新莊街,55.9年,店面,30.49,30.49,3房1廳1衛,1-2樓/2樓,無車位,2,BS54832HB,2025-09-20 11:19:44
竹科悅揚面迪卡儂採光3房,新竹市新竹市慈濟路,4.7年,大樓,46.04,22.71,3房2廳2衛,14樓/24樓,坡道平面車位,3,OS213150HB,2025-09-20 11:19:44
新竹市成德路健身公寓,新竹市新竹市成德路,34.3年,公寓,34.35,25.86,3房2廳2衛,3樓/5樓,無車位,668,BS54385HB,2025-09-20 11:19:44
香山麗園段持分農地,新竹市新竹市香山區中華路六段,,土地,137.33,,,0樓/0樓,無車位,220,CB16650GH,2025-09-20 11:19:44
竹科關埔文心匯機能三房車,新竹市新竹市東區慈雲路,6.4年,大樓,53.43,27.26,3房2廳2衛,5樓/29樓,坡道平面車位,3,TB10026GH,2025-09-20 11:19:44
新竹市區道路用地乾淨無佔,新竹市新竹市北區南大路,,土地,5.14,,,0樓/0樓,無車位,175,BB00583GH,2025-09-20 11:19:44
新竹虎山段122坪農地,新竹市新竹市虎山段,,土地,122.66,,,0樓/0樓,無車位,306,GS139385HB,2025-09-20 11:19:44
香山學區美三房華廈,新竹市新竹市香山區育德街,27.2年,華廈,37.41,23.84,3房2廳2衛,4樓/10樓,無車位,1,BS53214HB,2025-09-20 11:19:52
【猛哥賣厝】香山近郊美農地2,新竹市新竹市海山段,,土地,760.79,,,0樓/0樓,無車位,2,BS54194HB,2025-09-20 11:19:52
