標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
屏東鹽埔溫馨美透天,屏東縣鹽埔鄉福德街,31.4年,別墅/透天,41.75,40.6,4房2廳3衛,1-3樓/3樓,無車位,798,PS121976HB,2025-10-02 16:21:04
屏東市歸來鐵道旁農地(2),屏東縣屏東市歸禮巷,,土地,324.49,,,0樓/0樓,無車位,632,PS122674HB,2025-10-02 16:21:04
(專約)枋寮店住,屏東縣枋寮鄉保生路,45.8年,店面,22.14,22.14,3房2廳1衛,1-2樓/0樓,無車位,450,LB08281GH,2025-10-02 16:21:04
前後路大金店,屏東縣屏東市屏東巿,52.4年,店面,99.9,99.9,3房2廳2衛,1-3樓/3樓,無車位,1,LS87230HB,2025-10-02 16:21:04
高樹優質漂亮農地,屏東縣屏東市高樹鄉,,土地,433.83,,,0樓/0樓,其他,868,LS89321HB,2025-10-02 16:21:04
東港新市鎮環美社區大地坪雙併車,屏東縣東港鎮環美五街,18.3年,別墅/透天,78.27,76.19,6房2廳4衛,1-2樓/2樓,無車位,1,PB04180GH,2025-10-02 16:21:04
內埔都計方正農地,屏東縣內埔鄉新埔,0.8年,土地,96,,,1樓/0樓,無車位,300,SB03935GH,2025-10-02 16:21:04
演藝廳全新平車華廈,屏東縣長治鄉瑞安三街,1.9年,華廈,37.13,25.02,3房2廳2衛,2樓/5樓,其他,1,SB04514GH,2025-10-02 16:21:13
萬丹丹榮路大店住,屏東縣萬丹鄉丹榮路,34.4年,別墅/透天,65.15,63.17,5房4廳3.5衛,1-4樓/0樓,其他,1,SS47967HB,2025-10-02 16:21:13
長興圓環黃金店住,屏東縣長治鄉長興路,16.9年,別墅/透天,61.82,58.8,4房2廳4衛,1-3樓/0樓,其他,1,SS51211HB,2025-10-02 16:21:13
獨家~火車站三角窗店面,屏東縣屏東市建民路,48.4年,店面,79.08,79.08,6房2廳3衛,1-3樓/0樓,其他,3,SS57223HB,2025-10-02 16:21:13
龍泉田園雅築,屏東縣內埔鄉圳頭段,,土地,1492.98,,,0樓/0樓,無車位,1,SS58313HB,2025-10-02 16:21:13
內埔崇文國中方正都計農地,屏東縣內埔鄉上龍泉段,,土地,127,,,0樓/0樓,無車位,368,SS58545HB,2025-10-02 16:21:13
美和加州三房景觀廈,屏東縣內埔鄉學興路,30.7年,華廈,31.79,22.93,3房2廳2衛,7樓/8樓,無車位,398,SS60678HB,2025-10-02 16:21:13
屏東全新面寬雙車墅,屏東縣屏東市清世街,1.2年,別墅/透天,63.92,63.92,6房2廳4衛,1-4樓/0樓,其他,2,SS60720HB,2025-10-02 16:21:13
長治都農-馥園農莊,屏東縣長治鄉永興段,,土地,141.84,,,0樓/0樓,無車位,567,SS61444HB,2025-10-02 16:21:13
屏基大地坪店住,屏東縣屏東市大連路,47.2年,別墅/透天,31.78,31.78,4房2廳2衛,1-2樓/0樓,其他,698,SS61558HB,2025-10-02 16:21:13
麟洛義大都農,屏東縣麟洛鄉麟仁段,,土地,168.14,,,0樓/0樓,無車位,764,SS64522HB,2025-10-02 16:21:13
市區大地坪電梯雙車別墅B,屏東縣屏東市中正路,1.3年,別墅/透天,86.2,77.56,5房2廳5衛,1-4樓/0樓,其他,3,SS65073HB,2025-10-02 16:21:13
三期文教學區旁店住,屏東縣屏東市豐年街,33.3年,華廈,47.47,36.26,3房2廳2衛,-1-1樓/7樓,其他,830,SS65625HB,2025-10-02 16:21:13
專任東港超稀有三角窗店住,屏東縣東港鎮光復路三段,37.7年,別墅/透天,40.76,39.66,5房1廳3衛,1-3樓/3樓,無車位,1,WS53968HB,2025-10-02 16:21:13
近六堆文化園區大地坪合法農舍,屏東縣內埔鄉信義路,17.6年,其它,75.38,75.38,6房2廳4衛,1樓/1樓,無車位,3,KS176443HB,2025-10-02 16:21:13
潮州亮麗整新三房平車,屏東縣潮州鎮杭州街,29.3年,大樓,35.15,19.75,3房2廳2衛,1樓/10樓,其他,638,KS181166HB,2025-10-02 16:21:13
屏東西勢站▲窗旁農地,屏東縣竹田鄉三山路,,土地,1699.75,,,0樓/0樓,無車位,2,LS119591HB,2025-10-02 16:21:13
屏南工業區工業用地,屏東縣枋寮鄉0389東海段,,土地,90.15,,,0樓/0樓,無車位,438,LS135730HB,2025-10-02 16:21:13
新園五龍段臨路面寬農地,屏東縣新園鄉五龍段,,土地,795.71,,,0樓/0樓,無車位,2,LS137535HB,2025-10-02 16:21:13
5287-高樹農村宅,屏東縣高樹鄉振興路,,土地,118.13,,,0樓/0樓,無車位,298,PS104401HB,2025-10-02 16:21:13
里港養殖農地,屏東縣里港鄉載南路,,土地,2077.72,,,0樓/0樓,無車位,1,PS107262HB,2025-10-02 16:21:23
內埔七千坪丁建,屏東縣內埔鄉金陵路,,土地,7762.59,,,1樓/0樓,無車位,39,PS113085HB,2025-10-02 16:21:23
屏東萬丹全新三房精品美廈,屏東縣萬丹鄉惠崙路,1.5年,大樓,45.46,28.59,3房2廳2衛,4樓/6樓,無車位,898,PS116014HB,2025-10-02 16:21:23
崇蘭國小翻新車庫透天,屏東縣屏東市蘭州街,46.3年,別墅/透天,31.68,31.68,5房3廳4衛,1-2樓/3樓,無車位,1,PS119545HB,2025-10-02 16:21:23
萬丹省道交通農地,屏東縣萬丹鄉新安段,,土地,1909.08,,,1樓/0樓,無車位,15,LB08224GH,2025-10-02 16:21:23
大新國小農舍建地,屏東縣內埔鄉大新路,,土地,630.44,,5房2廳5衛,0樓/0樓,無車位,2,LS69638HB,2025-10-02 16:21:23
高樹中心區全新別墅(A6),屏東縣高樹鄉興中路,2.0年,別墅/透天,54.75,54.75,4房2廳4衛,1-3樓/3樓,其他,1,SB02437GH,2025-10-02 16:21:23
榮總超值店面,屏東縣屏東市建南路,22.7年,店面,65.15,65.15,5房2廳3衛,1-4樓/4樓,其他,1,SB04137GH,2025-10-02 16:21:23
法院輕屋齡3房平車樓,屏東縣屏東市屏東縣,3.9年,華廈,32,22,3房2廳2衛,4樓/4樓,其他,895,SB04426GH,2025-10-02 16:21:23
長治圓環都計農地,屏東縣長治鄉屏東縣,,土地,132.89,,,0樓/0樓,無車位,526,SB04543GH,2025-10-02 16:21:23
田園農舍區美地,屏東縣內埔鄉永昌巷,,土地,363,,,0樓/0樓,無車位,1,SS42537HB,2025-10-02 16:21:23
麟洛義大省道都農I,屏東縣麟洛鄉麟仁段,,土地,108.2,,,0樓/0樓,無車位,350,SS44426HB,2025-10-02 16:21:23
火車站三角窗鑽石店面,屏東縣屏東市中山路,7.3年,店面,294,194.05,,1-4樓/0樓,其他,12,SS52521HB,2025-10-02 16:21:23
市區好好蓋｜一戶建地｜獨家專約,屏東縣屏東市屏東市,,土地,36.6,,,0樓/0樓,無車位,1,SS55303HB,2025-10-02 16:21:23
內埔方正小農地,屏東縣內埔鄉黎東段,,土地,345.16,,,0樓/0樓,無車位,214,SS58408HB,2025-10-02 16:21:23
國稅局三房平車(大觀印象),屏東縣屏東市中正路,5.4年,華廈,34.2,21.87,3房2廳2衛,1-5樓/5樓,其他,999,SS58704HB,2025-10-02 16:21:23
明星學區優質公寓,屏東縣屏東市民學路,43.2年,公寓,30.68,27.75,3房2廳2衛,3樓/0樓,無車位,528,SS59609HB,2025-10-02 16:21:23
屏東萬巒庄內都農,屏東縣萬巒鄉官倉段,,土地,268.26,,,0樓/0樓,無車位,1,SS59782HB,2025-10-02 16:21:23
屏東市合法蝦池SH,屏東縣屏東市福正段,,土地,5051.09,,,0樓/0樓,無車位,4,SS62108HB,2025-10-02 16:21:23
市心千禧三房平車馥裕華廈,屏東縣屏東市廣東路,1.1年,華廈,34.24,22.33,3房2廳2衛,2-5樓/5樓,其他,1,SS62327HB,2025-10-02 16:21:23
龍泉近全聯 814都計農地,屏東縣內埔鄉上龍泉段,,土地,111.03,,,0樓/0樓,無車位,298,SS62590HB,2025-10-02 16:21:32
水底寮多塊方正農地,屏東縣枋寮鄉建興段,,土地,125.29,,,0樓/0樓,無車位,348,SS62903HB,2025-10-02 16:21:32
清溪印象【大2房華廈】,屏東縣屏東市屏東市,2.7年,華廈,24.63,17.75,2房2廳1衛,5樓/5樓,無車位,818,SS63592HB,2025-10-02 16:21:32
鹽埔休閒農場,屏東縣鹽埔鄉高華段,,土地,313.41,,,0樓/0樓,無車位,468,SS64592HB,2025-10-02 16:21:32
豪奢電梯雙車墅Ａ,屏東縣屏東市中正路,1.3年,別墅/透天,84.34,84.34,5房2廳4衛,1-4樓/4樓,無車位,3,SS64698HB,2025-10-02 16:21:32
花園帝寶兩房,屏東縣屏東市瑞華街,0.8年,華廈,26.7,16,2房1廳2衛,5樓/5樓,無車位,888,SS64917HB,2025-10-02 16:21:32
花園帝寶【全新二房雙衛浴】,屏東縣屏東市屏東市,0.8年,華廈,26.7,17.42,2房2廳2衛,5樓/5樓,無車位,888,SS64926HB,2025-10-02 16:21:32
榮總特區 | 高質感四房+平車,屏東縣屏東市屏東市,33.8年,華廈,48.86,28.5,4房2廳2衛,7樓/7樓,坡道平面車位,768,SS65077HB,2025-10-02 16:21:32
屏大林森3房健身公寓,屏東縣屏東市林森路,41.8年,公寓,27.34,23.69,3房2廳2衛,5樓/5樓,無車位,358,SS65581HB,2025-10-02 16:21:32
東新國中旁雙車透天,屏東縣東港鎮興中南八街,3.8年,別墅/透天,56.4,51.92,5房2廳3衛,1-3樓/3樓,其他,1,GS113842HB,2025-10-02 16:21:32
恆春鎮頂水泉段便宜農地D,屏東縣恆春鎮頂水泉段,,土地,1383.04,,,0樓/0樓,無車位,3,GS131489HB,2025-10-02 16:21:32
屏東萬丹投資型建地,屏東縣萬丹鄉屏東縣,,土地,56.49,,,0樓/0樓,無車位,338,KS140246HB,2025-10-02 16:21:32
東港夜市商圈輕齡店住,屏東縣東港鎮明德路,31.0年,大樓,49.89,42.57,3房2廳3衛,1-3樓/15樓,無車位,818,KS170224HB,2025-10-02 16:21:32
長治方正臨路美農地2,屏東縣長治鄉崑崙段,,土地,880.22,,,0樓/0樓,無車位,1,KS176481HB,2025-10-02 16:21:32
南州米崙市區旁農地C,屏東縣南州鄉屏東縣,,土地,469.78,,,0樓/0樓,無車位,460,KS183408HB,2025-10-02 16:21:32
內埔龍泉鬧區三角窗都內農地Ⅲ,屏東縣內埔鄉屏東縣,,土地,139.52,,,0樓/0樓,無車位,390,KS183516HB,2025-10-02 16:21:32
白沙臨路農地,屏東縣恆春鎮下泉路,,土地,934.16,,,0樓/0樓,無車位,1,LS106298HB,2025-10-02 16:21:32
B10船頭夜生活精華工業用地,屏東縣東港鎮船頭路,,土地,72.94,72.93,,0樓/0樓,無車位,131,LS124035HB,2025-10-02 16:21:32
新園興安透天,屏東縣新園鄉興安路,44.6年,別墅/透天,18.42,18.42,2房2廳2衛,1-2樓/2樓,無車位,618,LS132282HB,2025-10-02 16:21:32
廣東商圈低總價美三房,屏東縣屏東市德豐街,31.8年,大樓,36.08,27.27,3房2廳2衛,2樓/12樓,無車位,568,LS135389HB,2025-10-02 16:21:32
近潮州車站需整理透天,屏東縣潮州鎮光明路,37.4年,別墅/透天,41.24,41.24,4房2廳2衛,1-3樓/3樓,無車位,528,LS135608HB,2025-10-02 16:21:40
A24東港有整新的便宜透天,屏東縣東港鎮順漁路,45.7年,別墅/透天,31.08,31.08,4房2廳3衛,1-3樓/3樓,無車位,658,LS139227HB,2025-10-02 16:21:40
B014屏科大電梯4套房,屏東縣內埔鄉福泰路,10.8年,華廈,47.31,26.43,4房4衛,4樓/7樓,無車位,534,TS138640HB,2025-10-02 16:21:40
榮總商圈車位美樓,屏東縣屏東市屏東市,27.1年,大樓,37,27,3房2廳2衛,3樓/14樓,其他,618,SB03952GH,2025-10-02 16:21:40
廣官美建地,屏東縣萬丹鄉廣安段,,土地,85.26,,,0樓/0樓,無車位,1,SS47026HB,2025-10-02 16:21:40
屏東內埔豐田小都農,屏東縣內埔鄉新埔段,,土地,125.54,,,0樓/0樓,無車位,450,SS51817HB,2025-10-02 16:21:40
大武商圈聚財黃金店面,屏東縣屏東市建南路,22.7年,店面,65.15,65.15,5房2廳3衛,1-4樓/0樓,其他,1,SS59193HB,2025-10-02 16:21:40
瑞光美農地,屏東縣屏東市田中段,,土地,916.74,,,0樓/0樓,無車位,1,SS61466HB,2025-10-02 16:21:40
長治中興路美農地,屏東縣長治鄉中興路,,土地,4782.78,,,0樓/0樓,無車位,6,SS62142HB,2025-10-02 16:21:40
崇文國中方正都計農地A,屏東縣內埔鄉上龍泉段,,土地,39.75,,,0樓/0樓,無車位,352,SS62241HB,2025-10-02 16:21:40
瑞光乙工業用地,屏東縣屏東市華富段,,土地,795.94,,,0樓/0樓,無車位,14,SS62568HB,2025-10-02 16:21:40
內埔全新透天(A2),屏東縣內埔鄉振興路,1.8年,別墅/透天,48.59,48.59,4房2廳3衛,1-3樓/3樓,其他,1,SS62759HB,2025-10-02 16:21:40
君臨天下漂亮兩房,屏東縣屏東市廣東路,31.8年,大樓,16.84,13.73,2房1廳1衛,15樓/0樓,無車位,398,SS62905HB,2025-10-02 16:21:40
屏東君臨天下小資兩房,屏東縣屏東市廣東路,31.8年,大樓,16.84,13.73,2房1廳1衛,10樓/15樓,無車位,430,SS63451HB,2025-10-02 16:21:40
佳冬輕屋齡車墅,屏東縣佳冬鄉佳昌路,6.7年,別墅/透天,64.87,64.87,4房2廳5衛,1-3樓/3樓,其他,1,SS63790HB,2025-10-02 16:21:40
長治敦峰全新三房平車華廈(三),屏東縣長治鄉新源街,1.5年,華廈,37.1,19.5,3房2廳2衛,1-9樓/9樓,其他,938,SS64033HB,2025-10-02 16:21:40
近屏東棒球場景觀4房平車,屏東縣屏東市棒球路,34.1年,華廈,44.38,29.81,4房2廳2衛,8樓/0樓,其他,698,SS64126HB,2025-10-02 16:21:40
長治大地坪別墅,屏東縣長治鄉仁義巷,44.2年,別墅/透天,34.54,34.54,6房2廳3衛,1-3樓/3樓,無車位,888,SS64242HB,2025-10-02 16:21:40
雙百貨時代風華復刻店住,屏東縣屏東市福建路,50.4年,店面,31.58,31.58,5房2廳3衛,1-3樓/3樓,其他,798,SS64817HB,2025-10-02 16:21:40
日日生財黃金店面,屏東縣屏東市廈門街,53.2年,別墅/透天,59.74,59.74,3房1廳1衛,1-3樓/3樓,無車位,1,SS65091HB,2025-10-02 16:21:40
內埔大地坪雙車別墅,屏東縣內埔鄉內埔鄉,20.0年,別墅/透天,52.84,50.01,4房2廳5衛,1-3樓/3樓,其他,958,SS65328HB,2025-10-02 16:21:49
學區優質住家,屏東縣屏東市公教街,45.6年,別墅/透天,20.57,20.57,6房2廳3衛,1-2樓/2樓,無車位,738,SS65729HB,2025-10-02 16:21:49
屏東內埔靜巷新整透天,屏東縣內埔鄉勝利路,44.5年,別墅/透天,23.47,23.47,2房2廳2衛,1-2樓/2樓,無車位,658,KS173070HB,2025-10-02 16:21:49
屏東里港大港洋段黃金地號之2,屏東縣里港鄉大港洋段,,土地,134.92,,,0樓/0樓,無車位,486,KS186524HB,2025-10-02 16:21:49
全新大地坪電梯豪華百坪商,屏東縣麟洛鄉成功路,2.5年,別墅/透天,105.65,105.65,,1-4樓/4樓,無車位,3,LS118572HB,2025-10-02 16:21:49
林邊四房無敵海景超美大樓,屏東縣林邊鄉中山路,30.2年,大樓,38.99,27.93,4房2廳2衛,16樓/16樓,坡道機械車位,398,LS136149HB,2025-10-02 16:21:49
屏東九如好規劃農地,屏東縣九如鄉惠農段,,土地,720.87,,,0樓/0樓,無車位,860,LS138306HB,2025-10-02 16:21:49
(專約)潮州10米路農地,屏東縣潮州鎮彭城路,,土地,506.73,,,1樓/0樓,無車位,1,PS113205HB,2025-10-02 16:21:49
墾丁後壁湖雙棟大地坪合法登記民,屏東縣恆春鎮砂尾路,19.1年,別墅/透天,120.49,120.49,6房2廳6衛,1-3樓/3樓,無車位,2,PS119031HB,2025-10-02 16:21:49
屏東內埔建地聚財寶地,屏東縣內埔鄉光明路,,土地,8.14,,,0樓/0樓,無車位,160,HS82677HB,2025-10-02 16:21:49
屏東南州台1線上大面寬農地,屏東縣南州鄉壽元段,,土地,2270.05,,,0樓/0樓,無車位,7,LB08265GH,2025-10-02 16:21:49
屏東鹽埔方正大塊好利用農地,屏東縣鹽埔鄉上洛陽段,,土地,835.86,,,0樓/0樓,無車位,3,LB08323GH,2025-10-02 16:21:49
內埔豐田方正小農地,屏東縣內埔鄉1546竹圍段,,土地,150.56,,,0樓/0樓,無車位,348,SB03710GH,2025-10-02 16:21:49
內埔東片美農地,屏東縣內埔鄉大和段,,土地,1970.45,,,0樓/0樓,無車位,1,SB04018GH,2025-10-02 16:21:49
東港星世紀華廈,屏東縣東港鎮明禮路,31.5年,華廈,30.49,21.9,3房2廳2衛,2樓/8樓,其他,580,SB04376GH,2025-10-02 16:21:49
近農科建地(2),屏東縣九如鄉九如路二段,,土地,225.45,,,0樓/0樓,無車位,1,SS46325HB,2025-10-02 16:21:49
南州三民路  優質農地,屏東縣南州鄉三民路,,土地,1912.03,,,0樓/0樓,無車位,4,SS47555HB,2025-10-02 16:21:49
竹田驛站農地,屏東縣竹田鄉新田段,,土地,752.02,,,0樓/0樓,無車位,922,SS48398HB,2025-10-02 16:21:49
東方大露台車位三房,屏東縣屏東市屏東縣屏東巿公,31.5年,大樓,41.32,25.43,3房2廳2衛,11樓/0樓,其他,798,SS51679HB,2025-10-02 16:21:49
麟洛鄉公所建地,屏東縣麟洛鄉麟孝段,,土地,264.43,,,0樓/0樓,無車位,3,SS54852HB,2025-10-02 16:21:49
演藝廳大地坪透天,屏東縣屏東市香揚巷,32.3年,別墅/透天,70.36,67.88,7房2廳4衛,1-3樓/4樓,其他,1,SS55301HB,2025-10-02 16:21:58
東山河景觀三房平車美樓,屏東縣屏東市機場北路,25.8年,大樓,44.06,27.79,3房2廳2衛,14樓/0樓,其他,658,SS56491HB,2025-10-02 16:21:58
獨棟雙車別墅,屏東縣長治鄉新潭一巷,31.7年,別墅/透天,56.77,54.94,5房2廳3衛,1-3樓/0樓,無車位,1,SS59328HB,2025-10-02 16:21:58
近市區有電優質都農,屏東縣麟洛鄉0142麟信段,,土地,120.95,,,0樓/0樓,無車位,540,SS60787HB,2025-10-02 16:21:58
村莊內雙面路方正建地,屏東縣內埔鄉東勢段,,土地,76.75,,,0樓/0樓,無車位,675,SS60821HB,2025-10-02 16:21:58
公園帝國三期華廈,屏東縣屏東市大連路,32.8年,華廈,36.86,24.39,3房2廳2衛,7樓/11樓,無車位,598,SS63326HB,2025-10-02 16:21:58
農科10米大路金店住,屏東縣長治鄉德和路,39.1年,店面,32,31,4房2廳4衛,1-2樓/2樓,其他,888,SS63480HB,2025-10-02 16:21:58
演藝廳孝親車墅,屏東縣屏東市香揚巷,44.6年,別墅/透天,25.1,25.1,5房2廳3衛,1-2樓/2樓,其他,938,SS63670HB,2025-10-02 16:21:58
屏東加祿國小店面透天,屏東縣枋山鄉會社,44.8年,店面,34.18,34.18,4房2廳1衛,1-2樓/2樓,無車位,680,SS65294HB,2025-10-02 16:21:58
林邊大地坪全新車墅,屏東縣林邊鄉中林路,4.0年,別墅/透天,75.48,75.48,3房2廳4衛,1-3樓/3樓,無車位,1,KS161537HB,2025-10-02 16:21:58
麟洛全新邊間高規透天車墅,屏東縣麟洛鄉成功路,1.6年,別墅/透天,54.33,50.32,5房2廳4衛,1-3樓/3樓,無車位,1,KS175391HB,2025-10-02 16:21:58
長治近中心黃金地段之3,屏東縣長治鄉進興段,,土地,137.39,,,0樓/0樓,無車位,574,KS186726HB,2025-10-02 16:21:58
潮州志成透天,屏東縣潮州鎮志成路,44.5年,別墅/透天,44.98,44.98,4房2廳3衛,1-3樓/3樓,其他,888,LS132004HB,2025-10-02 16:21:58
萬丹大路邊漂亮農地,屏東縣萬丹鄉新安段,,土地,1909.07,,,0樓/0樓,無車位,15,LS138636HB,2025-10-02 16:21:58
潮州店住透天,屏東縣潮州鎮三德路,6.2年,別墅/透天,65.86,65.86,5房2廳4衛,1-4樓/4樓,無車位,1,LS139538HB,2025-10-02 16:21:58
高樹2.59分松柏農地,屏東縣高樹鄉公平段,,土地,761.86,,,0樓/0樓,無車位,560,LS140905HB,2025-10-02 16:21:58
5651-潮州美車庫透天,屏東縣潮州鎮萬年路,20.5年,別墅/透天,55.5,50.07,5房3廳3衛,1-4樓/4樓,其他,1,PS120111HB,2025-10-02 16:21:58
屏東內埔農地,屏東縣內埔鄉興義段,,土地,1097.85,,,0樓/0樓,無車位,888,PS123765HB,2025-10-02 16:21:58
後壁湖漁港臨路面海農地,屏東縣恆春鎮大光路,,土地,5056.23,,,0樓/0樓,無車位,34,LS94106HB,2025-10-02 16:21:58
大湖一般農地,屏東縣竹田鄉大新路,,土地,841.56,,,0樓/0樓,無車位,900,SB04621GH,2025-10-02 16:21:58
屏東瑞光屏基工業地,屏東縣屏東市華富段,,土地,321.41,,,0樓/0樓,無車位,5,SB04629GH,2025-10-02 16:22:08
屏大收租三角窗10套房,屏東縣屏東市林森路,42.7年,別墅/透天,38.84,38.84,10房10衛,1-3樓/0樓,無車位,1,SS47272HB,2025-10-02 16:22:08
鹽埔永隆優質農地,屏東縣鹽埔鄉永隆段,,土地,1151.42,,,0樓/0樓,無車位,744,SS48308HB,2025-10-02 16:22:08
屏東復興公園車墅,屏東縣屏東市建國路,49.9年,別墅/透天,25.23,25.23,6房2廳2衛,1-2樓/0樓,其他,988,SS50708HB,2025-10-02 16:22:08
三期文教面寬車墅,屏東縣屏東市德豐街,33.7年,別墅/透天,64.67,63.44,5房3廳5衛,1-3樓/0樓,其他,1,SS53402HB,2025-10-02 16:22:08
潮州好康富人文教區雙車豪墅,屏東縣潮州鎮海康街,9.3年,別墅/透天,83.34,83.34,4房3廳5衛,1-3樓/0樓,無車位,2,SS58765HB,2025-10-02 16:22:08
武愛精品整新墅,屏東縣屏東市武愛街,41.5年,別墅/透天,32.97,32.97,4房2廳3衛,2樓/0樓,無車位,1,SS61597HB,2025-10-02 16:22:08
內埔大新休閒農地,屏東縣內埔鄉0460圳頭段,,土地,419.14,,,0樓/0樓,無車位,534,SS61904HB,2025-10-02 16:22:08
頂柳7.2分方正農地,屏東縣屏東市頂柳段,,土地,2126.1,,,0樓/0樓,無車位,2,SS61975HB,2025-10-02 16:22:08
＊專約＊台糖帝王城優質美大樓,屏東縣屏東市復興路,26.8年,大樓,37.01,28.88,3房2廳2衛,7樓/14樓,其他,738,SS62675HB,2025-10-02 16:22:08
隘寮山景美農地,屏東縣內埔鄉黎東段,,土地,1018.14,,,0樓/0樓,無車位,1,SS62941HB,2025-10-02 16:22:08
國稅局整新美透天B,屏東縣屏東市廣東路,44.6年,別墅/透天,27.1,26.14,4房2廳3衛,1-2樓/2樓,無車位,1,SS63817HB,2025-10-02 16:22:08
公園萬歲【四房+平面車位】,屏東縣屏東市屏東市,34.1年,華廈,44.38,29.81,4房2廳2衛,8樓/10樓,坡道平面車位,698,SS63833HB,2025-10-02 16:22:08
和平公園活巷孝親透天,屏東縣屏東市莊敬街一段,46.7年,別墅/透天,29.54,29.54,3房2廳2衛,1-2樓/0樓,其他,980,SS64450HB,2025-10-02 16:22:08
內埔龍泉旺旺農地,屏東縣內埔鄉圳頭段,,土地,1492.98,,,0樓/0樓,無車位,1,SS64517HB,2025-10-02 16:22:08
內埔東勢農地,屏東縣內埔鄉東勢段,,土地,721.4,,,0樓/0樓,無車位,1,SS65016HB,2025-10-02 16:22:08
屏東高中活巷優質透天,屏東縣屏東市公裕街,43.2年,別墅/透天,53.37,53.37,3房2廳2衛,1-3樓/0樓,無車位,888,SS65397HB,2025-10-02 16:22:08
中華路店住,屏東縣屏東市中華路,49.4年,店面,28.91,28.91,3房2廳3衛,2樓/0樓,無車位,820,SS65631HB,2025-10-02 16:22:08
近夜市大面寬雙車五房透天,屏東縣潮州鎮扶輪路,54.1年,別墅/透天,25.41,25.41,5房2廳2衛,1-2樓/2樓,其他,790,SS66024HB,2025-10-02 16:22:08
屏東九如三面臨路984特農,屏東縣九如鄉屏16鄉,,土地,984.34,,,0樓/0樓,無車位,1,GS111303HB,2025-10-02 16:22:08
