標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
土庫永年中學雙車墅,雲林縣土庫鎮建國路,3.7年,別墅/透天,63.07,63.07,5房2廳4衛,1-3樓/0樓,無車位,1,JB07050GH,2025-10-01 11:07:12
豐田產業區農地,雲林縣斗南鎮石龜溪段,,土地,450.12,,,0樓/0樓,無車位,666,JB07246GH,2025-10-01 11:07:12
虎尾市區稀有大地坪,雲林縣虎尾鎮中正路,55.4年,店面,867.35,867.35,1房,-1-4樓/0樓,無車位,41,JB07398GH,2025-10-01 11:07:12
崙背順天建地,雲林縣崙背鄉南昌路,,土地,41.38,,,0樓/0樓,無車位,588,JS86457HB,2025-10-01 11:07:12
斗六近雲科大別墅,雲林縣斗六市崙北路,33.3年,別墅/透天,53.38,53.38,4房2廳3衛,1-3樓/3樓,其他,928,JS93654HB,2025-10-01 11:07:12
口湖雙面路建地,雲林縣口湖鄉中和路,25.7年,其它,29.98,29.98,3房2廳1衛,1樓/0樓,無車位,688,JS93849HB,2025-10-01 11:07:12
虎尾虎科靜巷優美透天,雲林縣虎尾鎮工專一街,43.5年,別墅/透天,37,34,4房2廳2衛,1-2樓/0樓,無車位,868,JS95028HB,2025-10-01 11:07:23
口湖水井養魚池,雲林縣口湖鄉水井路,,土地,1063.89,,,0樓/0樓,無車位,316,MS59181HB,2025-10-01 11:07:23
北平路建地(買地送房),雲林縣斗六市北平路,57.5年,土地,31.76,22.16,2房1廳1衛,1樓/1樓,無車位,1,MS84286HB,2025-10-01 11:07:23
雲林四湖子萡子寮方正農地,雲林縣四湖鄉?子寮,,土地,900,,,0樓/0樓,無車位,238,FS194032HB,2025-10-01 11:07:23
斗南車站旁套房,雲林縣斗南鎮世榮街,30.2年,華廈,13.87,6.07,1房1廳1衛,9樓/0樓,無車位,251,S2845156PA,2025-10-01 11:07:23
北港新德路套房,雲林縣北港鎮新德路,30.2年,套房,7.14,5.13,1房1衛,4樓/12樓,無車位,185,HS84519HB,2025-10-01 11:07:23
近竹圍子工業區農地A,雲林縣斗六市新溪洲段,,土地,1812.04,,,0樓/0樓,無車位,1,JB03508GH,2025-10-01 11:07:23
四湖蔡厝1.6分農地,雲林縣四湖鄉新興路,,土地,488.05,,,0樓/0樓,無車位,210,JB03979GH,2025-10-01 11:07:23
金棧華廈店住,雲林縣虎尾鎮工專路,27.9年,店面,49.59,39.63,3房2廳2衛,1-2樓/8樓,無車位,898,JB04356GH,2025-10-01 11:07:23
市場旁田地,雲林縣西螺鎮市場南路,,土地,839.44,,,0樓/0樓,無車位,2,JB04969GH,2025-10-01 11:07:23
中正路商業區建地,雲林縣北港鎮中正路,80.2年,土地,104.14,,3房3廳4衛,0樓/0樓,無車位,4,JB05242GH,2025-10-01 11:07:23
虎尾國中-有水有電-優質農地,雲林縣虎尾鎮過溪,,土地,948.64,,,0樓/0樓,無車位,1,JB05294GH,2025-10-01 11:07:23
水林興南農地4.4分,雲林縣水林鄉興南段,,土地,1308.62,,,0樓/0樓,無車位,600,JB06507GH,2025-10-01 11:07:23
斗六市區22套房,雲林縣斗六市武陵街,19.2年,別墅/透天,70.82,68.69,22房1廳22衛,1-3樓/0樓,其他,2,JB06556GH,2025-10-01 11:07:23
保長路透天,雲林縣斗六市保長路,48.2年,別墅/透天,26.11,26.11,3房3廳2衛,1-2樓/2樓,其他,568,JB06615GH,2025-10-01 11:07:23
麥寮新吉養鴨地1,雲林縣麥寮鄉許厝寮段許厝寮小段,,土地,335,,,0樓/0樓,無車位,110,JB06658GH,2025-10-01 11:07:23
棋盤大面寬建地+平房,雲林縣古坑鄉棋山,,土地,254.06,,2房2廳1衛,0樓/1樓,無車位,988,JB07037GH,2025-10-01 11:07:23
棋盤農地B,雲林縣古坑鄉頂新庄段,,土地,1012.58,,,0樓/0樓,無車位,368,JB07347GH,2025-10-01 11:07:23
古坑一般農地,雲林縣古坑鄉新生路,,土地,1242.98,,,0樓/0樓,無車位,615,JS75064HB,2025-10-01 11:07:23
北港市區別墅建地,雲林縣北港鎮太平路,,土地,43.92,,,0樓/0樓,無車位,299,JS87034HB,2025-10-01 11:07:23
斗六後站店住,雲林縣斗六市上海路,26.7年,別墅/透天,65.59,65.59,4房2廳4衛,1-5樓/0樓,無車位,2,JS87076HB,2025-10-01 11:07:32
四湖新下寮農地,雲林縣四湖鄉下寮路,,土地,1646.01,,,0樓/0樓,無車位,420,JS88140HB,2025-10-01 11:07:32
虎尾早市旁虎聚好厝透天,雲林縣虎尾鎮光復,50.2年,別墅/透天,36.84,36.84,4房2廳2衛,3樓/0樓,無車位,750,JS96587HB,2025-10-01 11:07:32
西螺麥當勞旁農舍,雲林縣西螺鎮振興路,47.8年,其它,66.77,66.77,3房2廳2衛,1-2樓/2樓,無車位,4,JS97785HB,2025-10-01 11:07:32
水林蔦松大排旁農地,雲林縣水林鄉蕃薯厝段,,土地,300.08,,,0樓/0樓,無車位,230,SS62209HB,2025-10-01 11:07:32
雲林古坑華山小農地,雲林縣古坑鄉雲林縣,,土地,183.01,,,0樓/0樓,無車位,168,FS191907HB,2025-10-01 11:07:32
斗六農地503.5坪,雲林縣斗六市林子頭段番子溝小段,,土地,503.51,,,0樓/0樓,無車位,1,FS202565HB,2025-10-01 11:07:32
崙背青砌幸福居,雲林縣崙背鄉鹽園,0.6年,別墅/透天,47.49,47.49,4房2廳4衛,1-3樓/3樓,無車位,928,JB06089GH,2025-10-01 11:07:32
虎尾光復路黃金建地71P,雲林縣虎尾鎮虎新段,,土地,71.93,,,0樓/0樓,無車位,5,JB06859GH,2025-10-01 11:07:32
保長小塊農地,雲林縣斗六市保長?段保長?小段,,土地,27.53,,,0樓/0樓,無車位,118,JB06970GH,2025-10-01 11:07:32
斗南台一線都內農地 I,雲林縣斗南鎮田頭段重建小段,,土地,670.64,,,0樓/0樓,無車位,1,JB07072GH,2025-10-01 11:07:32
麥當勞旁華廈,雲林縣斗六市建成路,31.1年,華廈,28.24,22.14,3房1廳2衛,7樓/0樓,無車位,530,JS86823HB,2025-10-01 11:07:32
崙背熱鬧市區建地,雲林縣崙背鄉東玄段,,土地,529.28,,,0樓/0樓,無車位,5,JS91582HB,2025-10-01 11:07:32
斗南新興街店住,雲林縣斗南鎮新興街,49.4年,別墅/透天,69.95,68.57,4房2廳3衛,1-3樓/3樓,無車位,1,JS92124HB,2025-10-01 11:07:32
林內大同路建地,雲林縣林內鄉芎林段,,土地,144.43,,,0樓/0樓,無車位,1,JS93143HB,2025-10-01 11:07:32
莿桐饒平大地坪別墅,雲林縣莿桐鄉饒平西路,31.5年,別墅/透天,46.61,46.61,4房2廳2衛,1-3樓/3樓,其他,598,JS96039HB,2025-10-01 11:07:32
斗南麥當勞全新兩房+平車,雲林縣斗南鎮五福路,1.9年,大樓,31.77,15.84,2房2廳1衛,7樓/14樓,其他,888,JS96822HB,2025-10-01 11:07:32
斗六南揚街平車華廈,雲林縣斗六市南揚街,30.9年,華廈,49.85,36.92,3房2廳2衛,2樓/7樓,坡道平面車位,1,JS96854HB,2025-10-01 11:07:32
斗南田頭3樓邊間別墅,雲林縣斗南鎮田福路,30.7年,別墅/透天,45.12,45.12,3房2廳2衛,1-3樓/3樓,其他,698,JS96919HB,2025-10-01 11:07:32
北港朝天宮朝南邊間透店,雲林縣北港鎮民主路,50.5年,別墅/透天,48.62,48.62,3房3廳4衛,1-4樓/4樓,無車位,1,MS143462HB,2025-10-01 11:07:32
文化路旁農地,雲林縣斗六市引善路,,土地,1630.26,,,0樓/0樓,無車位,4,S2693029PA,2025-10-01 11:07:42
崙背工業用地,雲林縣崙背鄉中勸段,,土地,100.13,,,0樓/0樓,無車位,960,1928546CT,2025-10-01 11:07:42
斗六中山路透天,雲林縣斗六市中山路,51.1年,別墅/透天,25.77,25.77,4房2廳2衛,1-2樓/2樓,無車位,868,1999378CT,2025-10-01 11:07:42
斗六中堅西路金店面,雲林縣斗六市中堅西路,13.5年,店面,64.73,62.73,4房2廳4衛,1-3樓/3樓,無車位,2,2045071CT,2025-10-01 11:07:42
古坑獨棟雙車位電梯別墅,雲林縣古坑鄉高林路,1.4年,別墅/透天,96.23,96.23,5房3廳6衛,1-4樓/4樓,其他,2,2047899CT,2025-10-01 11:07:42
明德段建地,雲林縣臺西鄉明德段,,土地,163.57,,,0樓/0樓,無車位,349,2049719CT,2025-10-01 11:07:42
斗南僑真國小車庫別墅,雲林縣斗南鎮延平路2段,31.8年,別墅/透天,57.69,57.69,5房2廳5衛,1-4樓/4樓,其他,1,2059887CT,2025-10-01 11:07:42
雲林科技工業區旁農地B,雲林縣斗六市虎溪段,,土地,933.28,,,0樓/0樓,無車位,2,HS77669HB,2025-10-01 11:07:42
水林鄉大興國小農地-B1364,雲林縣水林鄉大興段,,土地,854.26,,,0樓/0樓,無車位,288,HS82333HB,2025-10-01 11:07:42
斗六雲林國中旁店住,雲林縣斗六市同德街,12.9年,別墅/透天,63.89,63.89,6房2廳4衛,1-4樓/4樓,無車位,2,JB05868GH,2025-10-01 11:07:42
鎮東大坪數華廈A,雲林縣斗六市鎮東路,33.9年,華廈,59.88,42.06,3房2廳2衛,2樓/7樓,坡道平面車位,1,JB05935GH,2025-10-01 11:07:42
黃金學區新吉透天,雲林縣虎尾鎮新吉,23.5年,別墅/透天,56.03,51.87,4房2廳3衛,1-3樓/3樓,其他,1,JB06273GH,2025-10-01 11:07:42
麥寮自由透天,雲林縣麥寮鄉自由路,17.0年,別墅/透天,57.33,50.7,5房3廳3衛,1-4樓/0樓,無車位,1,JB06886GH,2025-10-01 11:07:42
義民路高投報店住,雲林縣北港鎮義民路,44.3年,別墅/透天,126.75,126.75,12房12衛,1-4樓/0樓,無車位,2,JB07013GH,2025-10-01 11:07:42
豐興路透天,雲林縣斗六市豐興路,33.4年,別墅/透天,51.75,46.23,4房1廳2衛,1-3樓/3樓,無車位,888,JS90316HB,2025-10-01 11:07:42
斗六文化路賺錢起家厝,雲林縣斗六市文化路,43.4年,別墅/透天,41.61,41.61,4房2廳2衛,1-2樓/2樓,無車位,1,JS91460HB,2025-10-01 11:07:42
鎮東國小旁1樓華廈,雲林縣斗六市警民街,32.2年,華廈,41.26,26.07,3房2廳2衛,1樓/6樓,無車位,838,JS92378HB,2025-10-01 11:07:42
近中科大面寬店面住家,雲林縣二崙鄉三塊厝,31.1年,店面,58.51,58.51,7房2廳3衛,3樓/0樓,無車位,838,JS92989HB,2025-10-01 11:07:42
斗南信義路農地,雲林縣斗南鎮信義路,,土地,692.42,,,0樓/0樓,無車位,450,JS93708HB,2025-10-01 11:07:42
斗六文化路雙車位別墅,雲林縣斗六市文化路,44.6年,別墅/透天,33.09,33.09,4房3廳3衛,1-2樓/2樓,其他,1,JS95023HB,2025-10-01 11:07:42
崙背市中心建地,雲林縣崙背鄉民權路,,土地,529.28,,,0樓/0樓,無車位,5,MB12978GH,2025-10-01 11:07:50
G040水林後寮美農地3,雲林縣水林鄉後寮,,土地,362.09,,,0樓/0樓,無車位,182,QS32398HB,2025-10-01 11:07:50
水林大興國小旁農地,雲林縣水林鄉大興段,,土地,854.26,,,0樓/0樓,無車位,288,FS190850HB,2025-10-01 11:07:50
彩虹大樓精美套房,雲林縣斗南鎮世榮街,0.8年,套房,13.85,6.06,1房1廳1衛,9樓/0樓,無車位,251,FS193782HB,2025-10-01 11:07:50
古坑華南村景觀建地,雲林縣古坑鄉大湖底段,,土地,337.89,,,0樓/0樓,無車位,1,FS200768HB,2025-10-01 11:07:50
水林小筆三角農地C,雲林縣水林鄉灣西段,,土地,411.43,,,0樓/0樓,無車位,206,FS202886HB,2025-10-01 11:07:50
斗六後火車站樸素風3房,雲林縣斗六市漢口路,28.7年,華廈,32.63,21.79,3房2廳2衛,4樓/0樓,無車位,568,FS203078HB,2025-10-01 11:07:50
新庄社區旁420特農,雲林縣土庫鎮新北段,,土地,420.63,,,0樓/0樓,無車位,500,GS132582HB,2025-10-01 11:07:50
三盛後安小段農地2,雲林縣麥寮鄉許厝寮段後安寮小段段,,土地,1678.27,,,0樓/0樓,無車位,2,2017352CT,2025-10-01 11:07:50
斗六漢口路美2房,雲林縣斗六市漢口路,28.7年,華廈,32.66,24.23,2房2廳2衛,4樓/8樓,無車位,568,FS97090HB,2025-10-01 11:07:50
雲林斗南產業專用區,雲林縣斗南鎮大業路,,土地,1655.16,,,0樓/0樓,無車位,60,GB00370GH,2025-10-01 11:07:50
口湖水井~種電收租金雞母,雲林縣口湖鄉水井路,,土地,368.45,,,0樓/0樓,無車位,198,GS66825HB,2025-10-01 11:07:50
斗六工業區榴南路農地+建地,雲林縣斗六市牛埔段,,土地,1698.57,,,0樓/0樓,無車位,5,JB05139GH,2025-10-01 11:07:50
虎尾埒內小花園社區透天,雲林縣虎尾鎮埒內,29.8年,別墅/透天,71.02,52.96,5房3廳4衛,1-5樓/5樓,其他,899,JB05145GH,2025-10-01 11:07:50
斗南新庄大面寬農地,雲林縣斗南鎮新庄段新庄小段,,土地,689.1,,,0樓/0樓,無車位,590,JB06546GH,2025-10-01 11:07:50
近重興國小農地,雲林縣林內鄉重興段,,土地,469.83,,,0樓/0樓,無車位,398,JB06614GH,2025-10-01 11:07:50
二崙臨路大面寬工業用地,雲林縣二崙鄉中山路,,土地,710.88,,,0樓/0樓,無車位,7,JB06789GH,2025-10-01 11:07:50
百利3層店住,雲林縣斗六市西平路,28.4年,店面,26.3,22.18,3房1廳2衛,1-2樓/16樓,無車位,498,JB06870GH,2025-10-01 11:07:50
古坑市區建地,雲林縣古坑鄉古坑鄉,,土地,65.04,,,0樓/0樓,無車位,930,JS63879HB,2025-10-01 11:07:50
大埤優質農地,雲林縣大埤鄉新街,,土地,1040.3,,,0樓/0樓,無車位,550,JS83360HB,2025-10-01 11:07:50
九芎角建地,雲林縣林內鄉中央路,,土地,32.85,,,0樓/0樓,無車位,209,JS83382HB,2025-10-01 11:07:59
斗六梅林建地,雲林縣斗六市梅堤路,,土地,67.6,,,0樓/0樓,無車位,328,JS86901HB,2025-10-01 11:07:59
斗六七星路農地,雲林縣斗六市七星路,,土地,500.34,,,0樓/0樓,無車位,450,JS88244HB,2025-10-01 11:07:59
元長子茂農地2,雲林縣元長鄉子茂路,,土地,380.85,,,0樓/0樓,無車位,165,JS90490HB,2025-10-01 11:07:59
斗南溫厝角農地,雲林縣斗南鎮古坑路,,土地,994.92,,,0樓/0樓,無車位,1,JS96612HB,2025-10-01 11:07:59
古坑高林電梯美別墅2,雲林縣古坑鄉高林北段,1.4年,別墅/透天,94.7,84.88,5房3廳6衛,1-4樓/0樓,無車位,2,JS97544HB,2025-10-01 11:07:59
斗六民生路土地,雲林縣斗六市斗六二段,,土地,14.36,,,0樓/0樓,無車位,180,JS97945HB,2025-10-01 11:07:59
虎尾北平路店住,雲林縣虎尾鎮北平路,45.6年,別墅/透天,59.52,59.52,4房2廳3衛,1-3樓/3樓,其他,1,JS97960HB,2025-10-01 11:07:59
近麥寮市區同安路乙種建地,雲林縣東勢鄉同安路,,土地,354.07,,,0樓/0樓,無車位,1,MS140588HB,2025-10-01 11:07:59
黃厝農地,雲林縣斗六市林頭路,,土地,764.72,,,0樓/0樓,無車位,1,S2863615PA,2025-10-01 11:07:59
麥寮農地,雲林縣麥寮鄉楊厝段,,土地,718.48,,,0樓/0樓,無車位,477,1755751CT,2025-10-01 11:07:59
雲林國中旁三房華廈,雲林縣斗六市文安街,31.2年,大樓,35.61,25.99,3房1廳2衛,1樓/6樓,坡道機械車位,598,1980623CT,2025-10-01 11:07:59
楓溝街美墅,雲林縣斗六市楓溝街,30.2年,別墅/透天,56.26,55.48,6房2廳4衛,1-4樓/4樓,無車位,1,2044950CT,2025-10-01 11:07:59
雲林二崙大面寬雙面路美田,雲林縣二崙鄉永定厝段,,土地,1889.11,,,0樓/0樓,無車位,2,ES62596HB,2025-10-01 11:07:59
水林頂蔦松四分半農牧用地,雲林縣水林鄉蔦松路,,土地,1378.49,,,0樓/0樓,無車位,188,GS58173HB,2025-10-01 11:07:59
水碓國小休閒農場用地,雲林縣古坑鄉水碓東段,,土地,1399.58,,,0樓/0樓,無車位,980,JB03636GH,2025-10-01 11:07:59
科工1252廠房,雲林縣斗六市科工一路,26.0年,廠房,561.96,561.96,3房2廳1衛,1-2樓/2樓,其他,22,JB04594GH,2025-10-01 11:07:59
斗六真善美一房一廳,雲林縣斗六市雲林路二段,30.4年,套房,17.61,12.1,1房1廳1衛,7樓/13樓,無車位,368,JB05852GH,2025-10-01 11:07:59
斗六石榴工業區角廠房,雲林縣斗六市民樂街,18.1年,廠房,101.17,101.17,3房1廳3衛,1-2樓/2樓,其他,18,JB05976GH,2025-10-01 11:07:59
元長潭東村建地128P,雲林縣元長鄉瓦窯路,,土地,127.96,,,0樓/0樓,無車位,350,JB06982GH,2025-10-01 11:07:59
西螺頂湳建地,雲林縣西螺鎮頂湳,,土地,257.43,,,0樓/0樓,無車位,1,JB06992GH,2025-10-01 11:08:07
美麗大地五房,雲林縣斗六市江厝路,26.0年,公寓,39.55,28.91,5房2廳3衛,4-5樓/0樓,無車位,498,JB07024GH,2025-10-01 11:08:07
黃厝持份建地,雲林縣斗六市黃厝段,,土地,32.15,,,0樓/0樓,無車位,112,JB07125GH,2025-10-01 11:08:07
斗六十三分農地,雲林縣斗六市十三南路,,土地,1569.69,,,0樓/0樓,無車位,728,JS77961HB,2025-10-01 11:08:07
西螺市南路農地,雲林縣西螺鎮市場南路,,土地,1226.03,,,0樓/0樓,無車位,5,JS90894HB,2025-10-01 11:08:07
虎尾揚子中學河堤美田,雲林縣虎尾鎮延平段,,土地,806,,,0樓/0樓,無車位,2,JS94117HB,2025-10-01 11:08:07
二崙崙東建地,雲林縣二崙鄉中山路一段,,土地,229.01,,,0樓/0樓,無車位,2,JS94970HB,2025-10-01 11:08:07
斗南工業地,雲林縣斗南鎮新庄,,土地,2499.27,,,0樓/0樓,無車位,24,JS96270HB,2025-10-01 11:08:07
斗六南京路海村餐廳旁三角窗鑽石,雲林縣斗六市南京路,28.3年,店面,259.32,253.44,10房2廳10衛,5樓/0樓,無車位,4,JS96355HB,2025-10-01 11:08:07
土庫145農地,雲林縣土庫鎮綺湖,,土地,706.24,,,0樓/0樓,無車位,450,JS96948HB,2025-10-01 11:08:07
大埤交流道農地,雲林縣大埤鄉豐田段,,土地,934.12,,,0樓/0樓,無車位,748,JS97001HB,2025-10-01 11:08:07
馬公厝農地,雲林縣土庫鎮馬公厝段,,土地,831.88,,,0樓/0樓,無車位,1,JS97106HB,2025-10-01 11:08:07
土庫學區透天,雲林縣土庫鎮文昌路,1.2年,別墅/透天,49.98,46.81,4房2廳3衛,1-4樓/4樓,其他,1,JS97472HB,2025-10-01 11:08:07
心願景邊間別墅,雲林縣虎尾鎮虎興東路,10.6年,別墅/透天,57.84,57.84,5房2廳3衛,1-3樓/3樓,其他,1,2053408CT,2025-10-01 11:08:07
斗南世紀庭園平車美3房,雲林縣斗南鎮明昌路,31.8年,華廈,38.11,23.44,3房2廳2衛,5樓/7樓,坡道平面車位,798,HS85214HB,2025-10-01 11:08:07
東勢東北村6.8分都內農地,雲林縣東勢鄉內環東路,,土地,2020.4,,,0樓/0樓,無車位,1,JB04068GH,2025-10-01 11:08:07
光復路24米路建地,雲林縣虎尾鎮光明段,,土地,123.08,,,0樓/0樓,無車位,3,JB05937GH,2025-10-01 11:08:07
虎尾中正國小建地,雲林縣虎尾鎮興安,,土地,175.97,,,0樓/0樓,無車位,1,JB06387GH,2025-10-01 11:08:07
台西方正臨路角建地,雲林縣臺西鄉公館段,,土地,251,,,0樓/0樓,無車位,780,JB06473GH,2025-10-01 11:08:07
成功黃金電梯店住,雲林縣斗六市成功二街,6.0年,店面,92.52,92.52,6房2廳7衛,1-4樓/4樓,其他,3,JB06488GH,2025-10-01 11:08:07
豐興路別墅,雲林縣斗六市豐興路,29.8年,別墅/透天,63.83,63.83,6房2廳4衛,1-3樓/3樓,其他,1,JB07301GH,2025-10-01 11:08:17
北港三義農地1,雲林縣北港鎮好收,,土地,857.4,,,0樓/0樓,無車位,249,JS64026HB,2025-10-01 11:08:17
西螺東南建地2,雲林縣西螺鎮東南路,,土地,104.84,,,0樓/0樓,無車位,1,JS97784HB,2025-10-01 11:08:17
雲林口湖優質美農地,雲林縣口湖鄉後厝段,,土地,688.49,,,0樓/0樓,無車位,350,SS64435HB,2025-10-01 11:08:17
水林2.8分農牧用地,雲林縣水林鄉後寮,,土地,830.67,,,0樓/0樓,無車位,476,FS201810HB,2025-10-01 11:08:17
斗南僑真國小旁車庫別墅,雲林縣斗南鎮守成街,19.4年,別墅/透天,45.52,41.17,4房2廳3衛,1-3樓/0樓,無車位,1,FS204621HB,2025-10-01 11:08:17
斗六市方正漂亮建地,雲林縣斗六市東興街,,土地,29.77,,,0樓/0樓,無車位,520,PS119795HB,2025-10-01 11:08:17
北港商業區精華店面,雲林縣北港鎮華南路,11.4年,別墅/透天,120.92,120.92,4房4廳6衛,1-5樓/0樓,無車位,3,FB05875GH,2025-10-01 11:08:17
林內重興國小農地,雲林縣林內鄉重興段,,土地,1421.3,,,0樓/0樓,無車位,1,JB03974GH,2025-10-01 11:08:17
棋盤農地,雲林縣古坑鄉棋山段,,土地,1953.17,,1房1廳1衛,0樓/0樓,無車位,1,JB04607GH,2025-10-01 11:08:17
鎮東精美三房2,雲林縣斗六市警民街,32.2年,華廈,41.58,29.94,3房2廳2衛,2樓/6樓,無車位,848,JB06132GH,2025-10-01 11:08:17
近成功路機能透天,雲林縣斗六市南聖路,28.7年,別墅/透天,60.8,60.8,5房2廳3衛,1-3樓/3樓,其他,1,JB06257GH,2025-10-01 11:08:17
北港145縣道農地1033坪,雲林縣北港鎮復興段,,土地,1033.05,,,0樓/0樓,無車位,3,JB06270GH,2025-10-01 11:08:17
四湖保安段俗農地,雲林縣四湖鄉水林鄉天保段,,土地,285.72,,,0樓/0樓,無車位,115,JB06359GH,2025-10-01 11:08:17
斗六近後站住宅建地,雲林縣斗六市南京路,,土地,143.65,,,0樓/0樓,無車位,4,JS80145HB,2025-10-01 11:08:17
林內縣道旁農地,雲林縣林內鄉芎蕉段,,土地,1029.89,,,0樓/0樓,無車位,1,JS91159HB,2025-10-01 11:08:17
斗南交流道透天,雲林縣斗南鎮新庄,17.7年,別墅/透天,60.31,52.41,6房2廳4衛,1-4樓/0樓,無車位,920,JS96273HB,2025-10-01 11:08:17
斗南大同都內農地,雲林縣斗南鎮大同路,,土地,644.52,,,0樓/0樓,無車位,1,MS82960HB,2025-10-01 11:08:17
斗六國小美透天,雲林縣斗六市成功路,47.3年,別墅/透天,28.74,28.74,4房1廳2衛,1-2樓/2樓,無車位,798,2008248CT,2025-10-01 11:08:17
虎尾高鐵二房,雲林縣虎尾鎮永興南二街,2.0年,大樓,28.93,21,2房1廳1衛,3樓/11樓,無車位,788,2049068CT,2025-10-01 11:08:17
虎尾大盤大公寓4~5樓,雲林縣虎尾鎮工專路,31.7年,別墅/透天,81.63,79.75,10房1廳4衛,4-5樓/5樓,無車位,1,2051277CT,2025-10-01 11:08:24
斗南邊間精美別墅,雲林縣斗南鎮延平路二段,31.8年,別墅/透天,57.69,50.17,5房2廳4衛,1-4樓/4樓,無車位,1,HS86929HB,2025-10-01 11:08:24
四湖新下寮段2.6分農地,雲林縣四湖鄉下鹿場路,,土地,766.21,,,0樓/0樓,無車位,472,JB03973GH,2025-10-01 11:08:24
興中建地送平房,雲林縣虎尾鎮興安段,,土地,28.62,,3房1廳1衛,0樓/0樓,無車位,498,JB05818GH,2025-10-01 11:08:24
崙背枋南(前後臨路)田,雲林縣崙背鄉崩溝寮段,,土地,796.48,,,0樓/0樓,無車位,956,JB05929GH,2025-10-01 11:08:24
北港三仙段農地1.4分,雲林縣北港鎮三仙段,,土地,413.18,,,0樓/0樓,無車位,138,JB06526GH,2025-10-01 11:08:24
㊣158乙農地,雲林縣斗南鎮阿丹段,,土地,495.5,,,0樓/0樓,無車位,468,JB07157GH,2025-10-01 11:08:24
古坑西華段建地,雲林縣古坑鄉西華段,,土地,331.84,,,0樓/0樓,無車位,3,JB07161GH,2025-10-01 11:08:24
元長鹿寮雙面路建地,雲林縣元長鄉義天段,,土地,162.94,,,0樓/0樓,無車位,1,JB07221GH,2025-10-01 11:08:24
梅林臨路步道旁乙建持分,雲林縣斗六市梅林東段,,土地,89.92,,,0樓/0樓,無車位,410,JB07268GH,2025-10-01 11:08:24
東和東陽段建地,雲林縣古坑鄉東陽段,,土地,350.07,,,0樓/0樓,無車位,1,JB07329GH,2025-10-01 11:08:24
大崙615農地,雲林縣斗六市溝&#22459;段,,土地,615.69,,,0樓/0樓,無車位,850,JB07391GH,2025-10-01 11:08:24
萬年農地,雲林縣斗六市貞寮段,,土地,1318.33,,,0樓/0樓,無車位,1,JS92373HB,2025-10-01 11:08:24
崙背台19線旁建地,雲林縣崙背鄉福興段,,土地,412.59,,,0樓/0樓,無車位,3,JS92562HB,2025-10-01 11:08:24
斗六文化路住家,雲林縣斗六市文化路,44.6年,別墅/透天,33.09,33.09,4房3廳3衛,1-2樓/0樓,無車位,1,JS92863HB,2025-10-01 11:08:24
斗南大面寬農地,雲林縣斗南鎮仁愛路,,土地,986.15,,,0樓/0樓,無車位,750,JS93099HB,2025-10-01 11:08:24
斗六環內三學區三房華廈,雲林縣斗六市警民街,32.2年,華廈,41.57,29.91,3房2廳2衛,2樓/6樓,無車位,798,JS95642HB,2025-10-01 11:08:24
北港博愛路店住,雲林縣北港鎮博愛路,43.7年,店面,64.7,64.7,4房3廳2衛,1-3樓/0樓,無車位,1,JS95848HB,2025-10-01 11:08:24
斗南微風city,雲林縣斗南鎮建國三路,1.4年,套房,19.91,12.68,1房1廳1衛,7樓/7樓,其他,588,JS96844HB,2025-10-01 11:08:24
莿桐中正路農地,雲林縣莿桐鄉莿桐鄉,,土地,511.83,,,0樓/0樓,無車位,1,MS74394HB,2025-10-01 11:08:24
北港三義美農地,雲林縣北港鎮雲林縣,,土地,1181.78,,,0樓/0樓,無車位,538,FS107535HB,2025-10-01 11:08:34
劍湖山飯店對面景觀農地,雲林縣古坑鄉大湖口段,,土地,1195.51,,,0樓/0樓,無車位,3,FS200735HB,2025-10-01 11:08:34
四湖和平段持分農地,雲林縣四湖鄉和平段,,土地,114.57,,,0樓/0樓,無車位,60,FS204137HB,2025-10-01 11:08:34
麥寮豬舍,雲林縣麥寮鄉楊厝段,,土地,4509.88,,,0樓/0樓,無車位,6,1981008CT,2025-10-01 11:08:34
斗六愛國街金店面,雲林縣斗六市愛國街,32.0年,店面,36.19,36.19,,1-2樓/2樓,無車位,2,2019490CT,2025-10-01 11:08:34
G046湖山水庫建地,雲林縣斗六市湖山段,,土地,113.3,,,0樓/0樓,無車位,403,2022533CT,2025-10-01 11:08:34
高鐵站前臨路別墅,雲林縣虎尾鎮虎興東五街,6.9年,別墅/透天,57.55,57.55,3房3廳3衛,1-3樓/3樓,其他,2,2028272CT,2025-10-01 11:08:34
新成屋雲林璞璞莊園二房+平車,雲林縣斗六市文化路,2.2年,華廈,36.81,17.99,2房2廳1衛,8樓/10樓,坡道平面車位,918,BS53452HB,2025-10-01 11:08:34
元長鹿南農地,雲林縣元長鄉鹿南段,,土地,287.37,,,0樓/0樓,無車位,138,JB01966GH,2025-10-01 11:08:34
斗六雙車別墅,雲林縣斗六市文化路,44.6年,別墅/透天,33.09,33.09,4房2廳3衛,1-2樓/2樓,其他,1,JB06080GH,2025-10-01 11:08:34
林內都市計畫內125坪建地,雲林縣林內鄉新興段,,土地,125.84,,,0樓/0樓,無車位,1,JB06100GH,2025-10-01 11:08:34
