113,,112,,111,,110,,109,,108,,107,,106,,105,,104,,103,,102,,101,
區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 
　集集鎮　,"9,776",　集集鎮　,"9,924",　集集鎮　,"10,068",　集集鎮　,"10,227",　集集鎮　,"10,461",　集集鎮　,"10,615",　集集鎮　,"10,804",　集集鎮　,"10,904",　集集鎮　,"11,035",　集集鎮　,"11,229",　集集鎮　,"11,390",　集集鎮　,"11,413",　集集鎮　,"11,576"
　名間鄉　,"35,133",　名間鄉　,"35,801",　名間鄉　,"36,234",　名間鄉　,"36,925",　名間鄉　,"37,507",　名間鄉　,"37,951",　名間鄉　,"38,265",　名間鄉　,"38,796",　名間鄉　,"39,220",　名間鄉　,"39,666",　名間鄉　,"40,019",　名間鄉　,"40,382",　名間鄉　,"40,682"
　鹿谷鄉　,"15,832",　鹿谷鄉　,"16,182",　鹿谷鄉　,"16,477",　鹿谷鄉　,"16,850",　鹿谷鄉　,"17,231",　鹿谷鄉　,"17,509",　鹿谷鄉　,"17,687",　鹿谷鄉　,"17,808",　鹿谷鄉　,"18,010",　鹿谷鄉　,"18,234",　鹿谷鄉　,"18,538",　鹿谷鄉　,"18,667",　鹿谷鄉　,"18,878"
　中寮鄉　,"13,194",　中寮鄉　,"13,528",　中寮鄉　,"13,841",　中寮鄉　,"14,013",　中寮鄉　,"14,301",　中寮鄉　,"14,495",　中寮鄉　,"14,680",　中寮鄉　,"14,842",　中寮鄉　,"15,083",　中寮鄉　,"15,353",　中寮鄉　,"15,566",　中寮鄉　,"15,719",　中寮鄉　,"15,901"
　魚池鄉　,"14,414",　魚池鄉　,"14,687",　魚池鄉　,"14,892",　魚池鄉　,"15,162",　魚池鄉　,"15,466",　魚池鄉　,"15,611",　魚池鄉　,"15,753",　魚池鄉　,"15,946",　魚池鄉　,"16,154",　魚池鄉　,"16,289",　魚池鄉　,"16,501",　魚池鄉　,"16,696",　魚池鄉　,"16,747"
　國姓鄉　,"16,454",　國姓鄉　,"16,884",　國姓鄉　,"17,256",　國姓鄉　,"17,557",　國姓鄉　,"17,965",　國姓鄉　,"18,245",　國姓鄉　,"18,629",　國姓鄉　,"18,803",　國姓鄉　,"19,098",　國姓鄉　,"19,360",　國姓鄉　,"19,715",　國姓鄉　,"19,919",　國姓鄉　,"20,165"
　水里鄉　,"15,800",　水里鄉　,"16,085",　水里鄉　,"16,387",　水里鄉　,"16,665",　水里鄉　,"16,980",　水里鄉　,"17,247",　水里鄉　,"17,496",　水里鄉　,"17,803",　水里鄉　,"18,015",　水里鄉　,"18,339",　水里鄉　,"18,717",　水里鄉　,"19,071",　水里鄉　,"19,341"
※信義鄉　,"15,169",※信義鄉　,"15,410",※信義鄉　,"15,594",※信義鄉　,"15,785",※信義鄉　,"15,878",※信義鄉　,"16,006",※信義鄉　,"16,230",※信義鄉　,"16,253",※信義鄉　,"16,381",※信義鄉　,"16,525",※信義鄉　,"16,813",※信義鄉　,"16,727",※信義鄉　,"16,802"
※仁愛鄉　,"15,410",※仁愛鄉　,"15,538",※仁愛鄉　,"15,732",※仁愛鄉　,"15,810",※仁愛鄉　,"15,818",※仁愛鄉　,"15,905",※仁愛鄉　,"15,969",※仁愛鄉　,"15,748",※仁愛鄉　,"15,709",※仁愛鄉　,"15,771",※仁愛鄉　,"15,850",※仁愛鄉　,"15,739",※仁愛鄉　,"15,585"
雲  林  縣　,"658,427",雲  林  縣　,"659,468",雲  林  縣　,"664,092",雲  林  縣　,"670,132",雲  林  縣　,"676,873",雲  林  縣　,"681,306",雲  林  縣　,"686,022",雲  林  縣　,"690,373",雲  林  縣　,"694,873",雲  林  縣　,"699,633",雲  林  縣　,"705,356",雲  林  縣　,"707,792",雲  林  縣　,"710,991"
　斗六市　,"109,082",　斗六市　,"108,172",　斗六市　,"107,791",　斗六市　,"108,100",　斗六市　,"108,677",　斗六市　,"108,606",　斗六市　,"108,542",　斗六市　,"108,567",　斗六市　,"108,401",　斗六市　,"108,359",　斗六市　,"108,098",　斗六市　,"108,011",　斗六市　,"107,727"
　斗南鎮　,"43,509",　斗南鎮　,"43,218",　斗南鎮　,"43,355",　斗南鎮　,"43,584",　斗南鎮　,"44,154",　斗南鎮　,"44,296",　斗南鎮　,"44,547",　斗南鎮　,"44,941",　斗南鎮　,"45,227",　斗南鎮　,"45,590",　斗南鎮　,"46,013",　斗南鎮　,"46,271",　斗南鎮　,"46,570"
　虎尾鎮　,"70,904",　虎尾鎮　,"70,386",　虎尾鎮　,"70,305",　虎尾鎮　,"70,648",　虎尾鎮　,"70,899",　虎尾鎮　,"70,994",　虎尾鎮　,"70,844",　虎尾鎮　,"70,892",　虎尾鎮　,"70,815",　虎尾鎮　,"70,551",　虎尾鎮　,"70,269",　虎尾鎮　,"70,486",　虎尾鎮　,"70,423"
　西螺鎮　,"44,313",　西螺鎮　,"44,494",　西螺鎮　,"44,578",　西螺鎮　,"45,029",　西螺鎮　,"45,463",　西螺鎮　,"45,723",　西螺鎮　,"46,064",　西螺鎮　,"46,244",　西螺鎮　,"46,597",　西螺鎮　,"46,840",　西螺鎮　,"47,187",　西螺鎮　,"47,482",　西螺鎮　,"47,791"
　土庫鎮　,"27,361",　土庫鎮　,"27,513",　土庫鎮　,"27,650",　土庫鎮　,"27,938",　土庫鎮　,"28,305",　土庫鎮　,"28,544",　土庫鎮　,"28,794",　土庫鎮　,"28,932",　土庫鎮　,"29,275",　土庫鎮　,"29,401",　土庫鎮　,"29,697",　土庫鎮　,"29,797",　土庫鎮　,"29,957"
　北港鎮　,"37,512",　北港鎮　,"37,534",　北港鎮　,"37,849",　北港鎮　,"38,437",　北港鎮　,"39,089",　北港鎮　,"39,397",　北港鎮　,"39,905",　北港鎮　,"40,278",　北港鎮　,"40,658",　北港鎮　,"41,006",　北港鎮　,"41,528",　北港鎮　,"41,986",　北港鎮　,"42,257"
　古坑鄉　,"29,554",　古坑鄉　,"29,846",　古坑鄉　,"30,138",　古坑鄉　,"30,438",　古坑鄉　,"30,868",　古坑鄉　,"31,202",　古坑鄉　,"31,358",　古坑鄉　,"31,708",　古坑鄉　,"31,995",　古坑鄉　,"32,326",　古坑鄉　,"32,686",　古坑鄉　,"32,865",　古坑鄉　,"33,280"
　大埤鄉　,"17,794",　大埤鄉　,"17,929",　大埤鄉　,"18,231",　大埤鄉　,"18,451",　大埤鄉　,"18,604",　大埤鄉　,"18,801",　大埤鄉　,"19,030",　大埤鄉　,"19,263",　大埤鄉　,"19,480",　大埤鄉　,"19,727",　大埤鄉　,"19,989",　大埤鄉　,"20,290",　大埤鄉　,"20,582"
　莿桐鄉　,"27,450",　莿桐鄉　,"27,367",　莿桐鄉　,"27,554",　莿桐鄉　,"27,970",　莿桐鄉　,"28,311",　莿桐鄉　,"28,524",　莿桐鄉　,"28,703",　莿桐鄉　,"28,939",　莿桐鄉　,"29,089",　莿桐鄉　,"29,232",　莿桐鄉　,"29,599",　莿桐鄉　,"29,825",　莿桐鄉　,"29,906"
　林內鄉　,"16,572",　林內鄉　,"16,635",　林內鄉　,"16,930",　林內鄉　,"17,131",　林內鄉　,"17,434",　林內鄉　,"17,776",　林內鄉　,"17,995",　林內鄉　,"18,230",　林內鄉　,"18,453",　林內鄉　,"18,664",　林內鄉　,"18,970",　林內鄉　,"19,117",　林內鄉　,"19,352"
　二崙鄉　,"24,642",　二崙鄉　,"24,848",　二崙鄉　,"25,220",　二崙鄉　,"25,660",　二崙鄉　,"26,029",　二崙鄉　,"26,371",　二崙鄉　,"26,855",　二崙鄉　,"27,255",　二崙鄉　,"27,518",　二崙鄉　,"27,939",　二崙鄉　,"28,323",　二崙鄉　,"28,712",　二崙鄉　,"29,060"
　崙背鄉　,"22,599",　崙背鄉　,"22,853",　崙背鄉　,"23,098",　崙背鄉　,"23,584",　崙背鄉　,"23,784",　崙背鄉　,"24,025",　崙背鄉　,"24,345",　崙背鄉　,"24,678",　崙背鄉　,"25,083",　崙背鄉　,"25,469",　崙背鄉　,"25,896",　崙背鄉　,"26,241",　崙背鄉　,"26,570"
　麥寮鄉　,"50,001",　麥寮鄉　,"49,533",　麥寮鄉　,"49,354",　麥寮鄉　,"48,695",　麥寮鄉　,"47,951",　麥寮鄉　,"47,196",　麥寮鄉　,"46,196",　麥寮鄉　,"45,665",　麥寮鄉　,"45,126",　麥寮鄉　,"44,600",　麥寮鄉　,"43,880",　麥寮鄉　,"42,526",　麥寮鄉　,"41,096"
　東勢鄉　,"13,197",　東勢鄉　,"13,399",　東勢鄉　,"13,642",　東勢鄉　,"13,849",　東勢鄉　,"14,155",　東勢鄉　,"14,416",　東勢鄉　,"14,766",　東勢鄉　,"14,893",　東勢鄉　,"15,120",　東勢鄉　,"15,391",　東勢鄉　,"15,865",　東勢鄉　,"15,810",　東勢鄉　,"16,100"
　褒忠鄉　,"11,777",　褒忠鄉　,"11,889",　褒忠鄉　,"12,143",　褒忠鄉　,"12,279",　褒忠鄉　,"12,477",　褒忠鄉　,"12,682",　褒忠鄉　,"12,912",　褒忠鄉　,"13,010",　褒忠鄉　,"13,167",　褒忠鄉　,"13,349",　褒忠鄉　,"13,605",　褒忠鄉　,"13,706",　褒忠鄉　,"13,869"
　臺西鄉　,"21,424",　臺西鄉　,"21,739",　臺西鄉　,"22,151",　臺西鄉　,"22,558",　臺西鄉　,"23,012",　臺西鄉　,"23,312",　臺西鄉　,"23,730",　臺西鄉　,"23,954",　臺西鄉　,"24,212",　臺西鄉　,"24,576",　臺西鄉　,"24,995",　臺西鄉　,"24,897",　臺西鄉　,"25,068"
　元長鄉　,"23,020",　元長鄉　,"23,371",　元長鄉　,"23,713",　元長鄉　,"24,177",　元長鄉　,"24,694",　元長鄉　,"25,118",　元長鄉　,"25,643",　元長鄉　,"25,980",　元長鄉　,"26,361",　元長鄉　,"26,857",　元長鄉　,"27,307",　元長鄉　,"27,640",　元長鄉　,"28,002"
　四湖鄉　,"20,698",　四湖鄉　,"21,017",　四湖鄉　,"21,582",　四湖鄉　,"21,891",　四湖鄉　,"22,387",　四湖鄉　,"22,749",　四湖鄉　,"23,209",　四湖鄉　,"23,667",　四湖鄉　,"24,151",　四湖鄉　,"24,742",　四湖鄉　,"25,415",　四湖鄉　,"25,501",　四湖鄉　,"25,907"
　口湖鄉　,"24,592",　口湖鄉　,"24,985",　口湖鄉　,"25,566",　口湖鄉　,"25,976",　口湖鄉　,"26,403",　口湖鄉　,"26,830",　口湖鄉　,"27,276",　口湖鄉　,"27,653",　口湖鄉　,"28,074",　口湖鄉　,"28,489",　口湖鄉　,"29,017",　口湖鄉　,"29,344",　口湖鄉　,"29,646"
　水林鄉　,"22,426",　水林鄉　,"22,740",　水林鄉　,"23,242",　水林鄉　,"23,737",　水林鄉　,"24,177",　水林鄉　,"24,744",　水林鄉　,"25,308",　水林鄉　,"25,624",　水林鄉　,"26,071",　水林鄉　,"26,525",　水林鄉　,"27,017",　水林鄉　,"27,285",　水林鄉　,"27,828"
嘉  義  縣　,"478,786",嘉  義  縣　,"484,560",嘉  義  縣　,"488,158",嘉  義  縣　,"493,316",嘉  義  縣　,"499,481",嘉  義  縣　,"503,113",嘉  義  縣　,"507,068",嘉  義  縣　,"511,182",嘉  義  縣　,"515,320",嘉  義  縣　,"519,839",嘉  義  縣　,"524,783",嘉  義  縣　,"529,229",嘉  義  縣　,"533,723"
　太保市　,"39,342",　太保市　,"39,299",　太保市　,"38,919",　太保市　,"38,571",　太保市　,"38,536",　太保市　,"38,301",　太保市　,"38,069",　太保市　,"37,781",　太保市　,"37,497",　太保市　,"37,212",　太保市　,"37,038",　太保市　,"37,023",　太保市　,"36,946"
　朴子市　,"40,409",　朴子市　,"40,705",　朴子市　,"40,882",　朴子市　,"41,256",　朴子市　,"41,669",　朴子市　,"41,855",　朴子市　,"42,112",　朴子市　,"42,382",　朴子市　,"42,585",　朴子市　,"42,956",　朴子市　,"43,250",　朴子市　,"43,599",　朴子市　,"43,855"
　布袋鎮　,"24,121",　布袋鎮　,"24,622",　布袋鎮　,"25,056",　布袋鎮　,"25,521",　布袋鎮　,"25,990",　布袋鎮　,"26,381",　布袋鎮　,"26,773",　布袋鎮　,"27,143",　布袋鎮　,"27,509",　布袋鎮　,"27,954",　布袋鎮　,"28,423",　布袋鎮　,"28,701",　布袋鎮　,"29,244"
　大林鎮　,"29,610",　大林鎮　,"29,815",　大林鎮　,"29,744",　大林鎮　,"30,068",　大林鎮　,"30,381",　大林鎮　,"30,684",　大林鎮　,"30,896",　大林鎮　,"31,198",　大林鎮　,"31,379",　大林鎮　,"31,697",　大林鎮　,"32,159",　大林鎮　,"32,593",　大林鎮　,"32,917"
　民雄鄉　,"69,923",　民雄鄉　,"70,248",　民雄鄉　,"70,298",　民雄鄉　,"70,675",　民雄鄉　,"71,317",　民雄鄉　,"71,362",　民雄鄉　,"71,367",　民雄鄉　,"71,693",　民雄鄉　,"71,834",　民雄鄉　,"71,862",　民雄鄉　,"71,903",　民雄鄉　,"72,096",　民雄鄉　,"72,286"
　溪口鄉　,"12,944",　溪口鄉　,"13,238",　溪口鄉　,"13,463",　溪口鄉　,"13,761",　溪口鄉　,"14,055",　溪口鄉　,"14,283",　溪口鄉　,"14,592",　溪口鄉　,"14,751",　溪口鄉　,"14,933",　溪口鄉　,"15,113",　溪口鄉　,"15,393",　溪口鄉　,"15,546",　溪口鄉　,"15,823"
　新港鄉　,"29,617",　新港鄉　,"30,094",　新港鄉　,"30,302",　新港鄉　,"30,705",　新港鄉　,"31,162",　新港鄉　,"31,420",　新港鄉　,"31,723",　新港鄉　,"31,935",　新港鄉　,"32,385",　新港鄉　,"32,797",　新港鄉　,"33,186",　新港鄉　,"33,507",　新港鄉　,"33,830"
　六腳鄉　,"20,497",　六腳鄉　,"20,889",　六腳鄉　,"21,331",　六腳鄉　,"21,774",　六腳鄉　,"22,196",　六腳鄉　,"22,540",　六腳鄉　,"22,960",　六腳鄉　,"23,318",　六腳鄉　,"23,787",　六腳鄉　,"24,202",　六腳鄉　,"24,613",　六腳鄉　,"24,947",　六腳鄉　,"25,356"
　東石鄉　,"22,201",　東石鄉　,"22,749",　東石鄉　,"23,144",　東石鄉　,"23,464",　東石鄉　,"23,766",　東石鄉　,"24,194",　東石鄉　,"24,580",　東石鄉　,"24,969",　東石鄉　,"25,307",　東石鄉　,"25,751",　東石鄉　,"26,235",　東石鄉　,"26,305",　東石鄉　,"26,713"
　義竹鄉　,"16,163",　義竹鄉　,"16,633",　義竹鄉　,"16,994",　義竹鄉　,"17,232",　義竹鄉　,"17,602",　義竹鄉　,"17,883",　義竹鄉　,"18,242",　義竹鄉　,"18,486",　義竹鄉　,"18,822",　義竹鄉　,"19,258",　義竹鄉　,"19,578",　義竹鄉　,"19,856",　義竹鄉　,"20,158"
　鹿草鄉　,"13,891",　鹿草鄉　,"14,123",　鹿草鄉　,"14,426",　鹿草鄉　,"14,658",　鹿草鄉　,"14,913",　鹿草鄉　,"15,118",　鹿草鄉　,"15,358",　鹿草鄉　,"15,577",　鹿草鄉　,"15,808",　鹿草鄉　,"16,119",　鹿草鄉　,"16,384",　鹿草鄉　,"16,652",　鹿草鄉　,"16,832"
　水上鄉　,"47,366",　水上鄉　,"47,727",　水上鄉　,"47,912",　水上鄉　,"48,529",　水上鄉　,"49,012",　水上鄉　,"49,195",　水上鄉　,"49,316",　水上鄉　,"49,744",　水上鄉　,"50,084",　水上鄉　,"50,431",　水上鄉　,"50,726",　水上鄉　,"51,289",　水上鄉　,"51,497"
　中埔鄉　,"42,190",　中埔鄉　,"42,690",　中埔鄉　,"43,048",　中埔鄉　,"43,602",　中埔鄉　,"44,131",　中埔鄉　,"44,325",　中埔鄉　,"44,584",　中埔鄉　,"44,974",　中埔鄉　,"45,395",　中埔鄉　,"45,724",　中埔鄉　,"46,156",　中埔鄉　,"46,694",　中埔鄉　,"47,025"
　竹崎鄉　,"32,759",　竹崎鄉　,"33,308",　竹崎鄉　,"33,792",　竹崎鄉　,"34,190",　竹崎鄉　,"34,797",　竹崎鄉　,"35,207",　竹崎鄉　,"35,584",　竹崎鄉　,"35,962",　竹崎鄉　,"36,226",　竹崎鄉　,"36,546",　竹崎鄉　,"36,924",　竹崎鄉　,"37,372",　竹崎鄉　,"37,923"
　梅山鄉　,"17,497",　梅山鄉　,"17,805",　梅山鄉　,"18,052",　梅山鄉　,"18,324",　梅山鄉　,"18,687",　梅山鄉　,"18,963",　梅山鄉　,"19,282",　梅山鄉　,"19,475",　梅山鄉　,"19,800",　梅山鄉　,"20,010",　梅山鄉　,"20,304",　梅山鄉　,"20,576",　梅山鄉　,"20,842"
　番路鄉　,"10,697",　番路鄉　,"10,867",　番路鄉　,"10,938",　番路鄉　,"11,033",　番路鄉　,"11,180",　番路鄉　,"11,262",　番路鄉　,"11,430",　番路鄉　,"11,599",　番路鄉　,"11,695",　番路鄉　,"11,865",　番路鄉　,"12,089",　番路鄉　,"12,174",　番路鄉　,"12,227"
　大埔鄉　,"4,323",　大埔鄉　,"4,444",　大埔鄉　,"4,476",　大埔鄉　,"4,533",　大埔鄉　,"4,560",　大埔鄉　,"4,596",　大埔鄉　,"4,603",　大埔鄉　,"4,564",　大埔鄉　,"4,610",　大埔鄉　,"4,621",　大埔鄉　,"4,658",　大埔鄉　,"4,567",　大埔鄉　,"4,547"
※阿里山鄉,"5,236",※阿里山鄉,"5,304",※阿里山鄉,"5,381",※阿里山鄉,"5,420",※阿里山鄉,"5,527",※阿里山鄉,"5,544",※阿里山鄉,"5,597",※阿里山鄉,"5,631",※阿里山鄉,"5,664",※阿里山鄉,"5,721",※阿里山鄉,"5,764",※阿里山鄉,"5,732",※阿里山鄉,"5,702"
屏  東  縣　,"789,239",屏  東  縣　,"794,997",屏  東  縣　,"798,703",屏  東  縣　,"804,440",屏  東  縣　,"812,658",屏  東  縣　,"819,184",屏  東  縣　,"825,406",屏  東  縣　,"829,939",屏  東  縣　,"835,792",屏  東  縣　,"841,253",屏  東  縣　,"847,917",屏  東  縣　,"852,286",屏  東  縣　,"858,441"
　屏東市　,"192,657",　屏東市　,"193,810",　屏東市　,"193,941",　屏東市　,"195,862",　屏東市　,"197,647",　屏東市　,"198,990",　屏東市　,"199,606",　屏東市　,"200,452",　屏東市　,"201,644",　屏東市　,"202,562",　屏東市　,"203,866",　屏東市　,"205,945",　屏東市　,"207,862"
　潮州鎮　,"53,575",　潮州鎮　,"53,325",　潮州鎮　,"53,124",　潮州鎮　,"53,546",　潮州鎮　,"53,842",　潮州鎮　,"53,831",　潮州鎮　,"53,893",　潮州鎮　,"54,377",　潮州鎮　,"54,703",　潮州鎮　,"54,719",　潮州鎮　,"54,738",　潮州鎮　,"55,207",　潮州鎮　,"55,205"
　東港鎮　,"45,936",　東港鎮　,"45,946",　東港鎮　,"45,908",　東港鎮　,"46,268",　東港鎮　,"46,731",　東港鎮　,"47,161",　東港鎮　,"47,613",　東港鎮　,"47,866",　東港鎮　,"48,097",　東港鎮　,"48,058",　東港鎮　,"48,262",　東港鎮　,"48,585",　東港鎮　,"49,185"
　恆春鎮　,"29,375",　恆春鎮　,"29,747",　恆春鎮　,"29,899",　恆春鎮　,"30,089",　恆春鎮　,"30,414",　恆春鎮　,"30,662",　恆春鎮　,"30,818",　恆春鎮　,"30,726",　恆春鎮　,"30,783",　恆春鎮　,"30,874",　恆春鎮　,"30,859",　恆春鎮　,"30,823",　恆春鎮　,"30,758"
　萬丹鄉　,"48,946",　萬丹鄉　,"49,252",　萬丹鄉　,"49,457",　萬丹鄉　,"49,696",　萬丹鄉　,"50,126",　萬丹鄉　,"50,427",　萬丹鄉　,"50,514",　萬丹鄉　,"50,935",　萬丹鄉　,"51,261",　萬丹鄉　,"51,647",　萬丹鄉　,"52,085",　萬丹鄉　,"52,536",　萬丹鄉　,"53,125"
　長治鄉　,"29,229",　長治鄉　,"29,190",　長治鄉　,"29,126",　長治鄉　,"29,337",　長治鄉　,"29,470",　長治鄉　,"29,536",　長治鄉　,"29,677",　長治鄉　,"30,008",　長治鄉　,"30,159",　長治鄉　,"30,305",　長治鄉　,"30,429",　長治鄉　,"30,488",　長治鄉　,"30,600"
　麟洛鄉　,"10,483",　麟洛鄉　,"10,544",　麟洛鄉　,"10,592",　麟洛鄉　,"10,629",　麟洛鄉　,"10,770",　麟洛鄉　,"10,906",　麟洛鄉　,"11,036",　麟洛鄉　,"11,076",　麟洛鄉　,"11,125",　麟洛鄉　,"11,231",　麟洛鄉　,"11,313",　麟洛鄉　,"11,303",　麟洛鄉　,"11,301"
　九如鄉　,"21,552",　九如鄉　,"21,639",　九如鄉　,"21,645",　九如鄉　,"21,734",　九如鄉　,"21,962",　九如鄉　,"21,989",　九如鄉　,"22,061",　九如鄉　,"22,110",　九如鄉　,"22,083",　九如鄉　,"22,090",　九如鄉　,"22,172",　九如鄉　,"22,408",　九如鄉　,"22,563"
　里港鄉　,"25,347",　里港鄉　,"25,623",　里港鄉　,"25,685",　里港鄉　,"25,696",　里港鄉　,"25,707",　里港鄉　,"25,853",　里港鄉　,"26,044",　里港鄉　,"26,459",　里港鄉　,"26,995",　里港鄉　,"27,040",　里港鄉　,"26,814",　里港鄉　,"26,506",　里港鄉　,"26,282"
　鹽埔鄉　,"23,529",　鹽埔鄉　,"23,976",　鹽埔鄉　,"24,266",　鹽埔鄉　,"24,586",　鹽埔鄉　,"24,999",　鹽埔鄉　,"25,332",　鹽埔鄉　,"25,719",　鹽埔鄉　,"25,997",　鹽埔鄉　,"26,199",　鹽埔鄉　,"26,361",　鹽埔鄉　,"26,629",　鹽埔鄉　,"26,660",　鹽埔鄉　,"26,802"
　高樹鄉　,"22,336",　高樹鄉　,"22,764",　高樹鄉　,"23,182",　高樹鄉　,"23,439",　高樹鄉　,"23,775",　高樹鄉　,"24,006",　高樹鄉　,"24,384",　高樹鄉　,"24,622",　高樹鄉　,"24,882",　高樹鄉　,"25,163",　高樹鄉　,"25,520",　高樹鄉　,"25,682",　高樹鄉　,"25,999"
　萬巒鄉　,"19,010",　萬巒鄉　,"19,239",　萬巒鄉　,"19,478",　萬巒鄉　,"19,915",　萬巒鄉　,"20,189",　萬巒鄉　,"20,473",　萬巒鄉　,"20,593",　萬巒鄉　,"20,556",　萬巒鄉　,"20,609",　萬巒鄉　,"20,765",　萬巒鄉　,"20,918",　萬巒鄉　,"21,164",　萬巒鄉　,"21,391"
　內埔鄉　,"52,646",　內埔鄉　,"52,501",　內埔鄉　,"52,258",　內埔鄉　,"52,544",　內埔鄉　,"53,330",　內埔鄉　,"53,583",　內埔鄉　,"54,115",　內埔鄉　,"54,707",　內埔鄉　,"55,181",　內埔鄉　,"55,644",　內埔鄉　,"56,148",　內埔鄉　,"56,550",　內埔鄉　,"57,070"
　竹田鄉　,"15,581",　竹田鄉　,"15,807",　竹田鄉　,"16,073",　竹田鄉　,"16,318",　竹田鄉　,"16,615",　竹田鄉　,"16,863",　竹田鄉　,"17,119",　竹田鄉　,"17,158",　竹田鄉　,"17,351",　竹田鄉　,"17,544",　竹田鄉　,"17,719",　竹田鄉　,"17,806",　竹田鄉　,"18,041"
　新埤鄉　,"9,177",　新埤鄉　,"9,353",　新埤鄉　,"9,623",　新埤鄉　,"9,451",　新埤鄉　,"9,561",　新埤鄉　,"9,737",　新埤鄉　,"9,981",　新埤鄉　,"9,936",　新埤鄉　,"9,927",　新埤鄉　,"10,058",　新埤鄉　,"10,232",　新埤鄉　,"10,243",　新埤鄉　,"10,373"
　枋寮鄉　,"22,593",　枋寮鄉　,"22,757",　枋寮鄉　,"22,969",　枋寮鄉　,"23,246",　枋寮鄉　,"23,680",　枋寮鄉　,"24,023",　枋寮鄉　,"24,323",　枋寮鄉　,"24,571",　枋寮鄉　,"24,826",　枋寮鄉　,"25,120",　枋寮鄉　,"25,482",　枋寮鄉　,"25,693",　枋寮鄉　,"25,971"
　新園鄉　,"32,198",　新園鄉　,"32,674",　新園鄉　,"33,091",　新園鄉　,"33,447",　新園鄉　,"33,939",　新園鄉　,"34,468",　新園鄉　,"34,880",　新園鄉　,"35,321",　新園鄉　,"35,680",　新園鄉　,"36,217",　新園鄉　,"36,692",　新園鄉　,"37,117",　新園鄉　,"37,429"
　崁頂鄉　,"14,932",　崁頂鄉　,"15,245",　崁頂鄉　,"15,168",　崁頂鄉　,"15,272",　崁頂鄉　,"15,378",　崁頂鄉　,"15,419",　崁頂鄉　,"15,519",　崁頂鄉　,"15,720",　崁頂鄉　,"15,916",　崁頂鄉　,"16,155",　崁頂鄉　,"16,374",　崁頂鄉　,"16,429",　崁頂鄉　,"16,680"
　林邊鄉　,"16,087",　林邊鄉　,"16,449",　林邊鄉　,"16,762",　林邊鄉　,"17,023",　林邊鄉　,"17,275",　林邊鄉　,"17,583",　林邊鄉　,"17,795",　林邊鄉　,"18,080",　林邊鄉　,"18,317",　林邊鄉　,"18,896",　林邊鄉　,"19,235",　林邊鄉　,"19,573",　林邊鄉　,"19,909"
　南州鄉　,"9,698",　南州鄉　,"9,882",　南州鄉　,"10,049",　南州鄉　,"10,133",　南州鄉　,"10,364",　南州鄉　,"10,513",　南州鄉　,"10,639",　南州鄉　,"10,670",　南州鄉　,"10,808",　南州鄉　,"10,857",　南州鄉　,"11,026",　南州鄉　,"11,130",　南州鄉　,"11,276"
　佳冬鄉　,"17,591",　佳冬鄉　,"17,888",　佳冬鄉　,"18,095",　佳冬鄉　,"18,321",　佳冬鄉　,"18,620",　佳冬鄉　,"18,846",　佳冬鄉　,"19,121",　佳冬鄉　,"19,380",　佳冬鄉　,"19,689",　佳冬鄉　,"19,905",　佳冬鄉　,"20,247",　佳冬鄉　,"20,538",　佳冬鄉　,"20,799"
　琉球鄉　,"12,190",　琉球鄉　,"12,265",　琉球鄉　,"12,216",　琉球鄉　,"12,104",　琉球鄉　,"12,121",　琉球鄉　,"12,232",　琉球鄉　,"12,364",　琉球鄉　,"12,337",　琉球鄉　,"12,423",　琉球鄉　,"12,517",　琉球鄉　,"12,675",　琉球鄉　,"12,415",　琉球鄉　,"12,145"
　車城鄉　,"7,842",　車城鄉　,"8,029",　車城鄉　,"8,194",　車城鄉　,"8,181",　車城鄉　,"8,278",　車城鄉　,"8,403",　車城鄉　,"8,577",　車城鄉　,"8,586",　車城鄉　,"8,741",　車城鄉　,"8,917",　車城鄉　,"9,121",　車城鄉　,"9,106",　車城鄉　,"9,196"
　滿州鄉　,"7,063",　滿州鄉　,"7,235",　滿州鄉　,"7,454",　滿州鄉　,"7,353",　滿州鄉　,"7,471",　滿州鄉　,"7,686",　滿州鄉　,"7,968",　滿州鄉　,"7,840",　滿州鄉　,"7,847",　滿州鄉　,"7,999",　滿州鄉　,"8,126",　滿州鄉　,"8,124",　滿州鄉　,"8,243"
　枋山鄉　,"4,966",　枋山鄉　,"5,013",　枋山鄉　,"5,128",　枋山鄉　,"5,150",　枋山鄉　,"5,240",　枋山鄉　,"5,349",　枋山鄉　,"5,498",　枋山鄉　,"5,478",　枋山鄉　,"5,535",　枋山鄉　,"5,644",　枋山鄉　,"5,749",　枋山鄉　,"5,775",　枋山鄉　,"5,855"
※三地門鄉,"7,683",※三地門鄉,"7,742",※三地門鄉,"7,793",※三地門鄉,"7,711",※三地門鄉,"7,689",※三地門鄉,"7,673",※三地門鄉,"7,697",※三地門鄉,"7,644",※三地門鄉,"7,662",※三地門鄉,"7,701",※三地門鄉,"7,784",※三地門鄉,"7,566",※三地門鄉,"7,522"
