縣市,行政區,113年第四季,113年第三季,113年第二季,113年第一季,112年第四季,112年第三季,112年第二季,112年第一季,111年第四季,111年第三季,111年第二季,111年第一季,110年第四季,110年第三季,110年第二季,110年第一季,109年第四季,109年第三季,109年第二季,109年第一季,108年第四季,108年第三季,108年第二季,108年第一季,107年第四季,107年第三季,107年第二季,107年第一季,106年第四季,106年第三季,106年第二季,106年第一季,105年第四季,105年第三季,105年第二季,105年第一季,104年第四季,104年第三季,104年第二季,104年第一季,103年第四季,103年第三季,103年第二季,103年第一季,102年第四季,102年第三季,102年第二季,102年第一季,101年第四季,101年第三季,101年第二季,101年第一季
屏東縣,新埤鄉,9177,9177,9177,9177,9353,9353,9353,9353,9623,9623,9623,9623,9451,9451,9451,9451,9561,9561,9561,9561,9737,9737,9737,9737,9981,9981,9981,9981,9936,9936,9936,9936,9927,9927,9927,9927,10058,10058,10058,10058,10232,10232,10232,10232,10243,10243,10243,10243,10373,10373,10373,10373
屏東縣,枋寮鄉,22593,22593,22593,22593,22757,22757,22757,22757,22969,22969,22969,22969,23246,23246,23246,23246,23680,23680,23680,23680,24023,24023,24023,24023,24323,24323,24323,24323,24571,24571,24571,24571,24826,24826,24826,24826,25120,25120,25120,25120,25482,25482,25482,25482,25693,25693,25693,25693,25971,25971,25971,25971
屏東縣,新園鄉,32198,32198,32198,32198,32674,32674,32674,32674,33091,33091,33091,33091,33447,33447,33447,33447,33939,33939,33939,33939,34468,34468,34468,34468,34880,34880,34880,34880,35321,35321,35321,35321,35680,35680,35680,35680,36217,36217,36217,36217,36692,36692,36692,36692,37117,37117,37117,37117,37429,37429,37429,37429
屏東縣,崁頂鄉,14932,14932,14932,14932,15245,15245,15245,15245,15168,15168,15168,15168,15272,15272,15272,15272,15378,15378,15378,15378,15419,15419,15419,15419,15519,15519,15519,15519,15720,15720,15720,15720,15916,15916,15916,15916,16155,16155,16155,16155,16374,16374,16374,16374,16429,16429,16429,16429,16680,16680,16680,16680
屏東縣,林邊鄉,16087,16087,16087,16087,16449,16449,16449,16449,16762,16762,16762,16762,17023,17023,17023,17023,17275,17275,17275,17275,17583,17583,17583,17583,17795,17795,17795,17795,18080,18080,18080,18080,18317,18317,18317,18317,18896,18896,18896,18896,19235,19235,19235,19235,19573,19573,19573,19573,19909,19909,19909,19909
屏東縣,南州鄉,9698,9698,9698,9698,9882,9882,9882,9882,10049,10049,10049,10049,10133,10133,10133,10133,10364,10364,10364,10364,10513,10513,10513,10513,10639,10639,10639,10639,10670,10670,10670,10670,10808,10808,10808,10808,10857,10857,10857,10857,11026,11026,11026,11026,11130,11130,11130,11130,11276,11276,11276,11276
屏東縣,佳冬鄉,17591,17591,17591,17591,17888,17888,17888,17888,18095,18095,18095,18095,18321,18321,18321,18321,18620,18620,18620,18620,18846,18846,18846,18846,19121,19121,19121,19121,19380,19380,19380,19380,19689,19689,19689,19689,19905,19905,19905,19905,20247,20247,20247,20247,20538,20538,20538,20538,20799,20799,20799,20799
屏東縣,琉球鄉,12190,12190,12190,12190,12265,12265,12265,12265,12216,12216,12216,12216,12104,12104,12104,12104,12121,12121,12121,12121,12232,12232,12232,12232,12364,12364,12364,12364,12337,12337,12337,12337,12423,12423,12423,12423,12517,12517,12517,12517,12675,12675,12675,12675,12415,12415,12415,12415,12145,12145,12145,12145
屏東縣,車城鄉,7842,7842,7842,7842,8029,8029,8029,8029,8194,8194,8194,8194,8181,8181,8181,8181,8278,8278,8278,8278,8403,8403,8403,8403,8577,8577,8577,8577,8586,8586,8586,8586,8741,8741,8741,8741,8917,8917,8917,8917,9121,9121,9121,9121,9106,9106,9106,9106,9196,9196,9196,9196
屏東縣,滿州鄉,7063,7063,7063,7063,7235,7235,7235,7235,7454,7454,7454,7454,7353,7353,7353,7353,7471,7471,7471,7471,7686,7686,7686,7686,7968,7968,7968,7968,7840,7840,7840,7840,7847,7847,7847,7847,7999,7999,7999,7999,8126,8126,8126,8126,8124,8124,8124,8124,8243,8243,8243,8243
屏東縣,枋山鄉,4966,4966,4966,4966,5013,5013,5013,5013,5128,5128,5128,5128,5150,5150,5150,5150,5240,5240,5240,5240,5349,5349,5349,5349,5498,5498,5498,5498,5478,5478,5478,5478,5535,5535,5535,5535,5644,5644,5644,5644,5749,5749,5749,5749,5775,5775,5775,5775,5855,5855,5855,5855
屏東縣,三地門鄉,7683,7683,7683,7683,7742,7742,7742,7742,7793,7793,7793,7793,7711,7711,7711,7711,7689,7689,7689,7689,7673,7673,7673,7673,7697,7697,7697,7697,7644,7644,7644,7644,7662,7662,7662,7662,7701,7701,7701,7701,7784,7784,7784,7784,7566,7566,7566,7566,7522,7522,7522,7522
屏東縣,霧臺鄉,3235,3235,3235,3235,3265,3265,3265,3265,3324,3324,3324,3324,3259,3259,3259,3259,3247,3247,3247,3247,3295,3295,3295,3295,3354,3354,3354,3354,3246,3246,3246,3246,3285,3285,3285,3285,3329,3329,3329,3329,3435,3435,3435,3435,3199,3199,3199,3199,3106,3106,3106,3106
屏東縣,瑪家鄉,6696,6696,6696,6696,6749,6749,6749,6749,6796,6796,6796,6796,6706,6706,6706,6706,6768,6768,6768,6768,6787,6787,6787,6787,6829,6829,6829,6829,6746,6746,6746,6746,6773,6773,6773,6773,6769,6769,6769,6769,6718,6718,6718,6718,6598,6598,6598,6598,6584,6584,6584,6584
屏東縣,泰武鄉,5259,5259,5259,5259,5291,5291,5291,5291,5338,5338,5338,5338,5360,5360,5360,5360,5351,5351,5351,5351,5408,5408,5408,5408,5392,5392,5392,5392,5271,5271,5271,5271,5262,5262,5262,5262,5217,5217,5217,5217,5289,5289,5289,5289,5131,5131,5131,5131,5062,5062,5062,5062
屏東縣,來義鄉,7355,7355,7355,7355,7390,7390,7390,7390,7423,7423,7423,7423,7397,7397,7397,7397,7448,7448,7448,7448,7427,7427,7427,7427,7433,7433,7433,7433,7465,7465,7465,7465,7494,7494,7494,7494,7570,7570,7570,7570,7648,7648,7648,7648,7610,7610,7610,7610,7651,7651,7651,7651
屏東縣,春日鄉,4860,4860,4860,4860,4874,4874,4874,4874,4889,4889,4889,4889,4930,4930,4930,4930,4947,4947,4947,4947,4944,4944,4944,4944,4909,4909,4909,4909,4867,4867,4867,4867,4855,4855,4855,4855,4806,4806,4806,4806,4866,4866,4866,4866,4823,4823,4823,4823,4831,4831,4831,4831
屏東縣,獅子鄉,4905,4905,4905,4905,4777,4777,4777,4777,4891,4891,4891,4891,4888,4888,4888,4888,4839,4839,4839,4839,4912,4912,4912,4912,4954,4954,4954,4954,4806,4806,4806,4806,4827,4827,4827,4827,4806,4806,4806,4806,4882,4882,4882,4882,4776,4776,4776,4776,4789,4789,4789,4789
屏東縣,牡丹鄉,4707,4707,4707,4707,4756,4756,4756,4756,4866,4866,4866,4866,4849,4849,4849,4849,4865,4865,4865,4865,4867,4867,4867,4867,4981,4981,4981,4981,4926,4926,4926,4926,4853,4853,4853,4853,4767,4767,4767,4767,4864,4864,4864,4864,4777,4777,4777,4777,4836,4836,4836,4836
台東縣,台東縣,210219,210219,210219,210219,211544,211544,211544,211544,212551,212551,212551,212551,213386,213386,213386,213386,215261,215261,215261,215261,216781,216781,216781,216781,218919,218919,218919,218919,219540,219540,219540,219540,220802,220802,220802,220802,222452,222452,222452,222452,224470,224470,224470,224470,224821,224821,224821,224821,226252,226252,226252,226252
台東縣,臺東市,103115,103115,103115,103115,103281,103281,103281,103281,103252,103252,103252,103252,103943,103943,103943,103943,104803,104803,104803,104803,105202,105202,105202,105202,105573,105573,105573,105573,105960,105960,105960,105960,106368,106368,106368,106368,106759,106759,106759,106759,106929,106929,106929,106929,107316,107316,107316,107316,107720,107720,107720,107720
台東縣,成功鎮,12926,12926,12926,12926,13078,13078,13078,13078,13212,13212,13212,13212,13330,13330,13330,13330,13505,13505,13505,13505,13748,13748,13748,13748,14059,14059,14059,14059,14238,14238,14238,14238,14411,14411,14411,14411,14652,14652,14652,14652,14943,14943,14943,14943,15051,15051,15051,15051,15253,15253,15253,15253
台東縣,關山鎮,7954,7954,7954,7954,8052,8052,8052,8052,8165,8165,8165,8165,8274,8274,8274,8274,8420,8420,8420,8420,8575,8575,8575,8575,8703,8703,8703,8703,8742,8742,8742,8742,8811,8811,8811,8811,8923,8923,8923,8923,9111,9111,9111,9111,9268,9268,9268,9268,9425,9425,9425,9425
台東縣,卑南鄉,16472,16472,16472,16472,16601,16601,16601,16601,16846,16846,16846,16846,16833,16833,16833,16833,16961,16961,16961,16961,17132,17132,17132,17132,17269,17269,17269,17269,17399,17399,17399,17399,17443,17443,17443,17443,17507,17507,17507,17507,17700,17700,17700,17700,17763,17763,17763,17763,17834,17834,17834,17834
台東縣,大武鄉,5465,5465,5465,5465,5553,5553,5553,5553,5635,5635,5635,5635,5635,5635,5635,5635,5727,5727,5727,5727,5851,5851,5851,5851,6046,6046,6046,6046,6117,6117,6117,6117,6238,6238,6238,6238,6324,6324,6324,6324,6565,6565,6565,6565,6531,6531,6531,6531,6632,6632,6632,6632
台東縣,太麻里鄉,10569,10569,10569,10569,10679,10679,10679,10679,10744,10744,10744,10744,10819,10819,10819,10819,10925,10925,10925,10925,10984,10984,10984,10984,11147,11147,11147,11147,11163,11163,11163,11163,11304,11304,11304,11304,11374,11374,11374,11374,11507,11507,11507,11507,11595,11595,11595,11595,11669,11669,11669,11669
台東縣,東河鄉,7822,7822,7822,7822,7896,7896,7896,7896,8060,8060,8060,8060,8106,8106,8106,8106,8203,8203,8203,8203,8349,8349,8349,8349,8479,8479,8479,8479,8517,8517,8517,8517,8686,8686,8686,8686,8847,8847,8847,8847,9000,9000,9000,9000,8992,8992,8992,8992,9108,9108,9108,9108
台東縣,長濱鄉,6538,6538,6538,6538,6649,6649,6649,6649,6733,6733,6733,6733,6791,6791,6791,6791,6926,6926,6926,6926,7021,7021,7021,7021,7182,7182,7182,7182,7260,7260,7260,7260,7399,7399,7399,7399,7579,7579,7579,7579,7756,7756,7756,7756,7733,7733,7733,7733,7869,7869,7869,7869
台東縣,鹿野鄉,7047,7047,7047,7047,7193,7193,7193,7193,7314,7314,7314,7314,7482,7482,7482,7482,7601,7601,7601,7601,7744,7744,7744,7744,7875,7875,7875,7875,7951,7951,7951,7951,8018,8018,8018,8018,8107,8107,8107,8107,8202,8202,8202,8202,8229,8229,8229,8229,8304,8304,8304,8304
台東縣,池上鄉,7696,7696,7696,7696,7858,7858,7858,7858,7995,7995,7995,7995,7976,7976,7976,7976,8073,8073,8073,8073,8141,8141,8141,8141,8199,8199,8199,8199,8248,8248,8248,8248,8375,8375,8375,8375,8488,8488,8488,8488,8591,8591,8591,8591,8679,8679,8679,8679,8824,8824,8824,8824
台東縣,綠島鄉,4385,4385,4385,4385,4373,4373,4373,4373,4285,4285,4285,4285,4124,4124,4124,4124,4026,4026,4026,4026,4045,4045,4045,4045,4097,4097,4097,4097,3926,3926,3926,3926,3724,3724,3724,3724,3775,3775,3775,3775,3808,3808,3808,3808,3580,3580,3580,3580,3462,3462,3462,3462
台東縣,延平鄉,3557,3557,3557,3557,3567,3567,3567,3567,3630,3630,3630,3630,3591,3591,3591,3591,3549,3549,3549,3549,3540,3540,3540,3540,3628,3628,3628,3628,3551,3551,3551,3551,3523,3523,3523,3523,3575,3575,3575,3575,3614,3614,3614,3614,3552,3552,3552,3552,3551,3551,3551,3551
台東縣,海端鄉,4300,4300,4300,4300,4275,4275,4275,4275,4222,4222,4222,4222,4151,4151,4151,4151,4105,4105,4105,4105,4120,4120,4120,4120,4186,4186,4186,4186,4222,4222,4222,4222,4283,4283,4283,4283,4322,4322,4322,4322,4378,4378,4378,4378,4363,4363,4363,4363,4379,4379,4379,4379
台東縣,達仁鄉,3409,3409,3409,3409,3439,3439,3439,3439,3482,3482,3482,3482,3437,3437,3437,3437,3489,3489,3489,3489,3499,3499,3499,3499,3580,3580,3580,3580,3518,3518,3518,3518,3524,3524,3524,3524,3589,3589,3589,3589,3721,3721,3721,3721,3762,3762,3762,3762,3832,3832,3832,3832
台東縣,金峰鄉,3687,3687,3687,3687,3732,3732,3732,3732,3713,3713,3713,3713,3663,3663,3663,3663,3699,3699,3699,3699,3703,3703,3703,3703,3739,3739,3739,3739,3653,3653,3653,3653,3612,3612,3612,3612,3586,3586,3586,3586,3669,3669,3669,3669,3502,3502,3502,3502,3520,3520,3520,3520
台東縣,蘭嶼鄉,5277,5277,5277,5277,5318,5318,5318,5318,5263,5263,5263,5263,5231,5231,5231,5231,5249,5249,5249,5249,5127,5127,5127,5127,5157,5157,5157,5157,5075,5075,5075,5075,5083,5083,5083,5083,5045,5045,5045,5045,4976,4976,4976,4976,4905,4905,4905,4905,4870,4870,4870,4870
花蓮縣,花蓮縣,315374,315374,315374,315374,317489,317489,317489,317489,318892,318892,318892,318892,321358,321358,321358,321358,324372,324372,324372,324372,326247,326247,326247,326247,327968,327968,327968,327968,329237,329237,329237,329237,330911,330911,330911,330911,331945,331945,331945,331945,333392,333392,333392,333392,333897,333897,333897,333897,335190,335190,335190,335190
花蓮縣,花蓮市,98324,98324,98324,98324,99043,99043,99043,99043,99558,99558,99558,99558,100955,100955,100955,100955,102539,102539,102539,102539,103404,103404,103404,103404,103841,103841,103841,103841,104380,104380,104380,104380,105034,105034,105034,105034,105724,105724,105724,105724,106368,106368,106368,106368,107281,107281,107281,107281,108077,108077,108077,108077
花蓮縣,鳳林鎮,10306,10306,10306,10306,10435,10435,10435,10435,10536,10536,10536,10536,10679,10679,10679,10679,10821,10821,10821,10821,10802,10802,10802,10802,10846,10846,10846,10846,10861,10861,10861,10861,11004,11004,11004,11004,11115,11115,11115,11115,11237,11237,11237,11237,11397,11397,11397,11397,11532,11532,11532,11532
花蓮縣,玉里鎮,21670,21670,21670,21670,22034,22034,22034,22034,22408,22408,22408,22408,22878,22878,22878,22878,23381,23381,23381,23381,23648,23648,23648,23648,24007,24007,24007,24007,24345,24345,24345,24345,24740,24740,24740,24740,25013,25013,25013,25013,25396,25396,25396,25396,25695,25695,25695,25695,26055,26055,26055,26055
花蓮縣,新城鄉,20323,20323,20323,20323,20307,20307,20307,20307,20256,20256,20256,20256,20252,20252,20252,20252,20058,20058,20058,20058,20083,20083,20083,20083,20159,20159,20159,20159,20185,20185,20185,20185,20274,20274,20274,20274,20216,20216,20216,20216,20286,20286,20286,20286,20148,20148,20148,20148,20131,20131,20131,20131
花蓮縣,吉安鄉,83135,83135,83135,83135,83175,83175,83175,83175,82795,82795,82795,82795,83122,83122,83122,83122,83507,83507,83507,83507,83583,83583,83583,83583,83221,83221,83221,83221,83747,83747,83747,83747,83656,83656,83656,83656,83240,83240,83240,83240,82577,82577,82577,82577,82157,82157,82157,82157,81325,81325,81325,81325
花蓮縣,壽豐鄉,16737,16737,16737,16737,16903,16903,16903,16903,17133,17133,17133,17133,17351,17351,17351,17351,17589,17589,17589,17589,17820,17820,17820,17820,17949,17949,17949,17949,18043,18043,18043,18043,18146,18146,18146,18146,18195,18195,18195,18195,18237,18237,18237,18237,18109,18109,18109,18109,18265,18265,18265,18265
花蓮縣,光復鄉,11534,11534,11534,11534,11739,11739,11739,11739,12015,12015,12015,12015,12185,12185,12185,12185,12369,12369,12369,12369,12536,12536,12536,12536,12789,12789,12789,12789,12888,12888,12888,12888,13032,13032,13032,13032,13219,13219,13219,13219,13395,13395,13395,13395,13459,13459,13459,13459,13613,13613,13613,13613
花蓮縣,豐濱鄉,4147,4147,4147,4147,4213,4213,4213,4213,4315,4315,4315,4315,4327,4327,4327,4327,4376,4376,4376,4376,4476,4476,4476,4476,4752,4752,4752,4752,4383,4383,4383,4383,4439,4439,4439,4439,4541,4541,4541,4541,4706,4706,4706,4706,4632,4632,4632,4632,4668,4668,4668,4668
花蓮縣,瑞穗鄉,10584,10584,10584,10584,10755,10755,10755,10755,10968,10968,10968,10968,11123,11123,11123,11123,11312,11312,11312,11312,11433,11433,11433,11433,11668,11668,11668,11668,11653,11653,11653,11653,11757,11757,11757,11757,11926,11926,11926,11926,12107,12107,12107,12107,12170,12170,12170,12170,12372,12372,12372,12372
花蓮縣,富里鄉,9530,9530,9530,9530,9627,9627,9627,9627,9689,9689,9689,9689,9812,9812,9812,9812,10004,10004,10004,10004,10161,10161,10161,10161,10277,10277,10277,10277,10413,10413,10413,10413,10557,10557,10557,10557,10633,10633,10633,10633,10849,10849,10849,10849,10966,10966,10966,10966,11189,11189,11189,11189
花蓮縣,秀林鄉,17095,17095,17095,17095,17200,17200,17200,17200,16992,16992,16992,16992,16555,16555,16555,16555,16143,16143,16143,16143,15953,15953,15953,15953,15939,15939,15939,15939,15889,15889,15889,15889,15796,15796,15796,15796,15666,15666,15666,15666,15494,15494,15494,15494,15267,15267,15267,15267,15167,15167,15167,15167
花蓮縣,萬榮鄉,6070,6070,6070,6070,6085,6085,6085,6085,6175,6175,6175,6175,6152,6152,6152,6152,6237,6237,6237,6237,6313,6313,6313,6313,6419,6419,6419,6419,6384,6384,6384,6384,6440,6440,6440,6440,6420,6420,6420,6420,6530,6530,6530,6530,6495,6495,6495,6495,6612,6612,6612,6612
花蓮縣,卓溪鄉,5919,5919,5919,5919,5973,5973,5973,5973,6052,6052,6052,6052,5967,5967,5967,5967,6036,6036,6036,6036,6035,6035,6035,6035,6101,6101,6101,6101,6066,6066,6066,6066,6036,6036,6036,6036,6037,6037,6037,6037,6210,6210,6210,6210,6121,6121,6121,6121,6184,6184,6184,6184
澎湖縣,澎湖縣,107901,107901,107901,107901,107739,107739,107739,107739,107223,107223,107223,107223,106340,106340,106340,106340,105952,105952,105952,105952,105207,105207,105207,105207,104440,104440,104440,104440,104073,104073,104073,104073,103263,103263,103263,103263,102304,102304,102304,102304,101758,101758,101758,101758,100400,100400,100400,100400,98843,98843,98843,98843
澎湖縣,馬公市,64078,64078,64078,64078,63957,63957,63957,63957,63657,63657,63657,63657,63289,63289,63289,63289,63206,63206,63206,63206,62999,62999,62999,62999,62610,62610,62610,62610,62308,62308,62308,62308,61740,61740,61740,61740,60924,60924,60924,60924,60335,60335,60335,60335,59502,59502,59502,59502,58490,58490,58490,58490
澎湖縣,湖西鄉,16124,16124,16124,16124,16059,16059,16059,16059,15820,15820,15820,15820,15447,15447,15447,15447,15230,15230,15230,15230,14997,14997,14997,14997,14594,14594,14594,14594,14508,14508,14508,14508,14435,14435,14435,14435,14413,14413,14413,14413,14315,14315,14315,14315,14221,14221,14221,14221,13915,13915,13915,13915
澎湖縣,白沙鄉,10137,10137,10137,10137,10087,10087,10087,10087,10047,10047,10047,10047,9989,9989,9989,9989,9907,9907,9907,9907,9833,9833,9833,9833,9827,9827,9827,9827,9817,9817,9817,9817,9799,9799,9799,9799,9710,9710,9710,9710,9799,9799,9799,9799,9591,9591,9591,9591,9491,9491,9491,9491
澎湖縣,西嶼鄉,8207,8207,8207,8207,8290,8290,8290,8290,8341,8341,8341,8341,8338,8338,8338,8338,8353,8353,8353,8353,8306,8306,8306,8306,8349,8349,8349,8349,8408,8408,8408,8408,8403,8403,8403,8403,8417,8417,8417,8417,8438,8438,8438,8438,8403,8403,8403,8403,8354,8354,8354,8354
澎湖縣,望安鄉,5424,5424,5424,5424,5409,5409,5409,5409,5448,5448,5448,5448,5415,5415,5415,5415,5371,5371,5371,5371,5273,5273,5273,5273,5235,5235,5235,5235,5176,5176,5176,5176,5131,5131,5131,5131,5091,5091,5091,5091,5117,5117,5117,5117,5021,5021,5021,5021,4995,4995,4995,4995
澎湖縣,七美鄉,3931,3931,3931,3931,3937,3937,3937,3937,3910,3910,3910,3910,3862,3862,3862,3862,3885,3885,3885,3885,3799,3799,3799,3799,3825,3825,3825,3825,3856,3856,3856,3856,3755,3755,3755,3755,3749,3749,3749,3749,3754,3754,3754,3754,3662,3662,3662,3662,3598,3598,3598,3598
基隆市,基隆市,361441,361441,361441,361441,362255,362255,362255,362255,361526,361526,361526,361526,363977,363977,363977,363977,367577,367577,367577,367577,368893,368893,368893,368893,370155,370155,370155,370155,371458,371458,371458,371458,372100,372100,372100,372100,372105,372105,372105,372105,373077,373077,373077,373077,374914,374914,374914,374914,377153,377153,377153,377153
基隆市,中正區,50950,50950,50950,50950,50646,50646,50646,50646,50574,50574,50574,50574,50654,50654,50654,50654,51224,51224,51224,51224,51483,51483,51483,51483,51670,51670,51670,51670,52163,52163,52163,52163,52572,52572,52572,52572,52710,52710,52710,52710,53094,53094,53094,53094,53571,53571,53571,53571,54020,54020,54020,54020
基隆市,七堵區,52528,52528,52528,52528,52757,52757,52757,52757,53003,53003,53003,53003,53276,53276,53276,53276,53615,53615,53615,53615,53732,53732,53732,53732,53782,53782,53782,53782,53972,53972,53972,53972,54103,54103,54103,54103,54060,54060,54060,54060,53974,53974,53974,53974,54041,54041,54041,54041,54217,54217,54217,54217
基隆市,暖暖區,38334,38334,38334,38334,38450,38450,38450,38450,38320,38320,38320,38320,38398,38398,38398,38398,38548,38548,38548,38548,38535,38535,38535,38535,38619,38619,38619,38619,38708,38708,38708,38708,38407,38407,38407,38407,38379,38379,38379,38379,38188,38188,38188,38188,37860,37860,37860,37860,37851,37851,37851,37851
基隆市,仁愛區,40515,40515,40515,40515,41131,41131,41131,41131,41328,41328,41328,41328,41842,41842,41842,41842,42787,42787,42787,42787,43201,43201,43201,43201,43730,43730,43730,43730,44314,44314,44314,44314,45021,45021,45021,45021,45626,45626,45626,45626,46244,46244,46244,46244,47034,47034,47034,47034,47741,47741,47741,47741
基隆市,中山區,45859,45859,45859,45859,45459,45459,45459,45459,45038,45038,45038,45038,45755,45755,45755,45755,46459,46459,46459,46459,46897,46897,46897,46897,47398,47398,47398,47398,47908,47908,47908,47908,48115,48115,48115,48115,48397,48397,48397,48397,48733,48733,48733,48733,49254,49254,49254,49254,49794,49794,49794,49794
基隆市,安樂區,80060,80060,80060,80060,80440,80440,80440,80440,80297,80297,80297,80297,81001,81001,81001,81001,81776,81776,81776,81776,82267,82267,82267,82267,82294,82294,82294,82294,82358,82358,82358,82358,82014,82014,82014,82014,81329,81329,81329,81329,81580,81580,81580,81580,81906,81906,81906,81906,82285,82285,82285,82285
基隆市,信義區,53195,53195,53195,53195,53372,53372,53372,53372,52966,52966,52966,52966,53051,53051,53051,53051,53168,53168,53168,53168,52778,52778,52778,52778,52662,52662,52662,52662,52035,52035,52035,52035,51868,51868,51868,51868,51604,51604,51604,51604,51264,51264,51264,51264,51248,51248,51248,51248,51245,51245,51245,51245
新竹市,新竹市,457242,457242,457242,457242,456475,456475,456475,456475,452473,452473,452473,452473,452640,452640,452640,452640,451412,451412,451412,451412,448803,448803,448803,448803,445635,445635,445635,445635,441132,441132,441132,441132,437337,437337,437337,437337,434060,434060,434060,434060,431988,431988,431988,431988,428483,428483,428483,428483,425071,425071,425071,425071
嘉義市,嘉義市,262177,262177,262177,262177,263584,263584,263584,263584,262924,262924,262924,262924,264727,264727,264727,264727,266005,266005,266005,266005,267690,267690,267690,267690,268622,268622,268622,268622,269398,269398,269398,269398,269874,269874,269874,269874,270366,270366,270366,270366,270883,270883,270883,270883,270872,270872,270872,270872,271220,271220,271220,271220
金門縣,金門縣,143601,143601,143601,143601,144149,144149,144149,144149,141295,141295,141295,141295,141539,141539,141539,141539,140597,140597,140597,140597,140185,140185,140185,140185,139273,139273,139273,139273,137456,137456,137456,137456,135114,135114,135114,135114,132799,132799,132799,132799,127723,127723,127723,127723,120713,120713,120713,120713,113111,113111,113111,113111
金門縣,金城鎮,42719,42719,42719,42719,43192,43192,43192,43192,42342,42342,42342,42342,42845,42845,42845,42845,43000,43000,43000,43000,43253,43253,43253,43253,43325,43325,43325,43325,43285,43285,43285,43285,42726,42726,42726,42726,42344,42344,42344,42344,40933,40933,40933,40933,39062,39062,39062,39062,36974,36974,36974,36974
金門縣,金湖鎮,31209,31209,31209,31209,31269,31269,31269,31269,30636,30636,30636,30636,30593,30593,30593,30593,30400,30400,30400,30400,30171,30171,30171,30171,29856,29856,29856,29856,29413,29413,29413,29413,28833,28833,28833,28833,28402,28402,28402,28402,27368,27368,27368,27368,26074,26074,26074,26074,24623,24623,24623,24623
金門縣,金沙鎮,20680,20680,20680,20680,20858,20858,20858,20858,20673,20673,20673,20673,20785,20785,20785,20785,20732,20732,20732,20732,20802,20802,20802,20802,20784,20784,20784,20784,20535,20535,20535,20535,20312,20312,20312,20312,20107,20107,20107,20107,19465,19465,19465,19465,18567,18567,18567,18567,17543,17543,17543,17543
金門縣,金寧鄉,35809,35809,35809,35809,35400,35400,35400,35400,34325,34325,34325,34325,33901,33901,33901,33901,33070,33070,33070,33070,32531,32531,32531,32531,31765,31765,31765,31765,30838,30838,30838,30838,30006,30006,30006,30006,28833,28833,28833,28833,27307,27307,27307,27307,25118,25118,25118,25118,22939,22939,22939,22939
金門縣,烈嶼鄉,12538,12538,12538,12538,12766,12766,12766,12766,12649,12649,12649,12649,12743,12743,12743,12743,12733,12733,12733,12733,12749,12749,12749,12749,12861,12861,12861,12861,12700,12700,12700,12700,12568,12568,12568,12568,12450,12450,12450,12450,11978,11978,11978,11978,11236,11236,11236,11236,10424,10424,10424,10424
金門縣,烏坵鄉,646,646,646,646,664,664,664,664,670,670,670,670,672,672,672,672,662,662,662,662,679,679,679,679,682,682,682,682,685,685,685,685,669,669,669,669,663,663,663,663,672,672,672,672,656,656,656,656,608,608,608,608
連江縣,連江縣,13950,13950,13950,13950,14039,14039,14039,14039,13983,13983,13983,13983,13645,13645,13645,13645,13279,13279,13279,13279,13089,13089,13089,13089,13056,13056,13056,13056,12880,12880,12880,12880,12595,12595,12595,12595,12547,12547,12547,12547,12506,12506,12506,12506,12165,12165,12165,12165,11310,11310,11310,11310
連江縣,南竿鄉,7815,7815,7815,7815,7827,7827,7827,7827,7797,7797,7797,7797,7657,7657,7657,7657,7638,7638,7638,7638,7599,7599,7599,7599,7663,7663,7663,7663,7544,7544,7544,7544,7382,7382,7382,7382,7409,7409,7409,7409,7496,7496,7496,7496,7288,7288,7288,7288,6780,6780,6780,6780
連江縣,北竿鄉,3062,3062,3062,3062,3136,3136,3136,3136,3181,3181,3181,3181,2998,2998,2998,2998,2717,2717,2717,2717,2595,2595,2595,2595,2425,2425,2425,2425,2360,2360,2360,2360,2344,2344,2344,2344,2333,2333,2333,2333,2320,2320,2320,2320,2268,2268,2268,2268,2071,2071,2071,2071
連江縣,莒光鄉,1518,1518,1518,1518,1504,1504,1504,1504,1471,1471,1471,1471,1496,1496,1496,1496,1489,1489,1489,1489,1543,1543,1543,1543,1618,1618,1618,1618,1624,1624,1624,1624,1562,1562,1562,1562,1535,1535,1535,1535,1424,1424,1424,1424,1438,1438,1438,1438,1327,1327,1327,1327
連江縣,東引鄉,1555,1555,1555,1555,1572,1572,1572,1572,1534,1534,1534,1534,1494,1494,1494,1494,1435,1435,1435,1435,1352,1352,1352,1352,1350,1350,1350,1350,1352,1352,1352,1352,1307,1307,1307,1307,1270,1270,1270,1270,1266,1266,1266,1266,1171,1171,1171,1171,1132,1132,1132,1132
